CODE,NAME_EN,PARENT_CODE
02.2.0.3,pipe tobacco,02.2.0
02.2.0.3,chewing tobacco,02.2.0
02.2.0.3,snuff,02.2.0
02.2.0.3,cigarette tobacco,02.2.0
02.2.0.3,cigarette paper,02.2.0
03.1.1.0,Clothing materials,03.1.1
03.1.1.0,Clothing materials of natural fibres,03.1.1
03.1.1.0,Clothing materials of man-made fibres,03.1.1
03.1.1.0,Clothing materials of mixtures of natural and man-made fibres,03.1.1
03.1.2.1,Garments for men,03.1.2
03.1.2.1,Men's Ready-to-Wear Garments,03.1.2
03.1.2.1,Men's Made-to-Measure Garments,03.1.2
03.1.2.1,Men's Everyday Wear Garments,03.1.2
03.1.2.1,Men's Sportswear Garments,03.1.2
03.1.2.1,Men's Workwear Garments,03.1.2
03.1.2.1,Men's Leather Garments,03.1.2
03.1.2.1,Men's Fur Garments,03.1.2
03.1.2.1,Men's Plastic Garments,03.1.2
03.1.2.1,Men's Rubber Garments,03.1.2
03.1.2.1,Men's Capes,03.1.2
03.1.2.1,Men's Overcoats,03.1.2
03.1.2.1,Men's Raincoats,03.1.2
03.1.2.1,Men's Anoraks,03.1.2
03.1.2.1,Men's Parkas,03.1.2
03.1.2.1,Men's Jackets,03.1.2
03.1.2.1,Men's Trousers,03.1.2
03.1.2.1,Men's Waistcoats,03.1.2
03.1.2.1,Men's Suits,03.1.2
03.1.2.1,Men's Costumes,03.1.2
03.1.2.1,Men's Shirts,03.1.2
03.1.2.1,Men's Pullovers,03.1.2
03.1.2.1,Men's Sweaters,03.1.2
03.1.2.1,Men's Cardigans,03.1.2
03.1.2.1,Men's Shorts,03.1.2
03.1.2.1,Men's Swimsuits,03.1.2
03.1.2.1,Men's Tracksuits,03.1.2
03.1.2.1,Men's Jogging Suits,03.1.2
03.1.2.1,Men's Sweatshirts,03.1.2
03.1.2.1,Men's T-Shirts,03.1.2
03.1.2.1,Men's Leotards,03.1.2
03.1.2.1,Men's Vests,03.1.2
03.1.2.1,Men's Underpants,03.1.2
03.1.2.1,Men's Socks,03.1.2
03.1.2.1,Men's Pyjamas,03.1.2
03.1.2.1,Men's Housecoats,03.1.2
03.1.2.1,Men's Dressing Gowns,03.1.2
03.1.2.1,Men's Bathrobes,03.1.2
03.1.2.2,Garments for women,03.1.2
03.1.2.2,"Garments for women, ready-to-wear, in all materials (including leather, furs, plastics, and rubber), for everyday wear, for sport, or for work",03.1.2
03.1.2.2,"Garments for women, made-to-measure, in all materials (including leather, furs, plastics, and rubber), for everyday wear, for sport, or for work",03.1.2
03.1.2.2,Women's capes,03.1.2
03.1.2.2,Women's overcoats,03.1.2
03.1.2.2,Women's raincoats,03.1.2
03.1.2.2,Women's anoraks,03.1.2
03.1.2.2,Women's parkas,03.1.2
03.1.2.2,Women's blousons,03.1.2
03.1.2.2,Women's jackets,03.1.2
03.1.2.2,Women's trousers,03.1.2
03.1.2.2,Women's waistcoats,03.1.2
03.1.2.2,Women's suits,03.1.2
03.1.2.2,Women's costumes,03.1.2
03.1.2.2,Women's dresses,03.1.2
03.1.2.2,Women's skirts,03.1.2
03.1.2.2,Women's shirts,03.1.2
03.1.2.2,Women's blouses,03.1.2
03.1.2.2,Women's pullovers,03.1.2
03.1.2.2,Women's sweaters,03.1.2
03.1.2.2,Women's cardigans,03.1.2
03.1.2.2,Women's shorts,03.1.2
03.1.2.2,Women's swimsuits,03.1.2
03.1.2.2,Women's tracksuits,03.1.2
03.1.2.2,Women's jogging suits,03.1.2
03.1.2.2,Women's sweatshirts,03.1.2
03.1.2.2,Women's T-shirts,03.1.2
03.1.2.2,Women's leotards,03.1.2
03.1.2.2,Women's vests,03.1.2
03.1.2.2,Women's underpants,03.1.2
03.1.2.2,Women's socks,03.1.2
03.1.2.2,Women's stockings,03.1.2
03.1.2.2,Women's tights,03.1.2
03.1.2.2,Women's petticoats,03.1.2
03.1.2.2,Women's brassieres,03.1.2
03.1.2.2,Women's knickers,03.1.2
03.1.2.2,Women's slips,03.1.2
03.1.2.2,Women's girdles,03.1.2
03.1.2.2,Women's corsets,03.1.2
03.1.2.2,Women's body stockings,03.1.2
03.1.2.2,Women's pyjamas,03.1.2
03.1.2.2,Women's nightshirts,03.1.2
03.1.2.2,Women's nightdresses,03.1.2
03.1.2.2,Women's housecoats,03.1.2
03.1.2.2,Women's dressing gowns,03.1.2
03.1.2.2,Women's bathrobes,03.1.2
03.1.2.2,Unisex clothing,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) and children (3 to 13 years),03.1.2
03.1.2.3,Garments for infants (0 to 2 years) ready-to-wear,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) made-to-measure,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) leather,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) furs,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) plastics,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) rubber,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) everyday wear,03.1.2
03.1.2.3,Garments for infants (0 to 2 years) sport,03.1.2
03.1.2.3,Baby clothes made of fabric,03.1.2
03.1.2.3,Babies' booties made of fabric,03.1.2
03.1.2.3,Garments for children (3 to 13 years) ready-to-wear,03.1.2
03.1.2.3,Garments for children (3 to 13 years) made-to-measure,03.1.2
03.1.2.3,Garments for children (3 to 13 years) leather,03.1.2
03.1.2.3,Garments for children (3 to 13 years) furs,03.1.2
03.1.2.3,Garments for children (3 to 13 years) plastics,03.1.2
03.1.2.3,Garments for children (3 to 13 years) rubber,03.1.2
03.1.2.3,Garments for children (3 to 13 years) everyday wear,03.1.2
03.1.2.3,Garments for children (3 to 13 years) sport,03.1.2
03.1.2.3,Capes for children (3 to 13 years),03.1.2
03.1.2.3,Overcoats for children (3 to 13 years),03.1.2
03.1.2.3,Raincoats for children (3 to 13 years),03.1.2
03.1.2.3,Anoraks for children (3 to 13 years),03.1.2
03.1.2.3,Parkas for children (3 to 13 years),03.1.2
03.1.2.3,Blousons for children (3 to 13 years),03.1.2
03.1.2.3,Jackets for children (3 to 13 years),03.1.2
03.1.2.3,Trousers for children (3 to 13 years),03.1.2
03.1.2.3,Waistcoats for children (3 to 13 years),03.1.2
03.1.2.3,Suits for children (3 to 13 years),03.1.2
03.1.2.3,Costumes for children (3 to 13 years),03.1.2
03.1.2.3,Dresses for children (3 to 13 years),03.1.2
03.1.2.3,Skirts for children (3 to 13 years),03.1.2
03.1.2.3,Shirts for children (3 to 13 years),03.1.2
03.1.2.3,Blouses for children (3 to 13 years),03.1.2
03.1.2.3,Pullovers for children (3 to 13 years),03.1.2
03.1.2.3,Sweaters for children (3 to 13 years),03.1.2
03.1.2.3,Cardigans for children (3 to 13 years),03.1.2
03.1.2.3,Shorts for children (3 to 13 years),03.1.2
03.1.2.3,Swimsuits for children (3 to 13 years),03.1.2
03.1.2.3,Tracksuits for children (3 to 13 years),03.1.2
03.1.2.3,Jogging suits for children (3 to 13 years),03.1.2
03.1.2.3,Sweatshirts for children (3 to 13 years),03.1.2
03.1.2.3,T-shirts for children (3 to 13 years),03.1.2
03.1.2.3,Leotards for children (3 to 13 years),03.1.2
03.1.2.3,Vests for children (3 to 13 years),03.1.2
03.1.2.3,Underpants for children (3 to 13 years),03.1.2
03.1.2.3,Socks for children (3 to 13 years),03.1.2
03.1.2.3,Stockings for children (3 to 13 years),03.1.2
03.1.2.3,Tights for children (3 to 13 years),03.1.2
03.1.2.3,Petticoats for children (3 to 13 years),03.1.2
03.1.2.3,Brassieres for children (3 to 13 years),03.1.2
03.1.2.3,Knickers for children (3 to 13 years),03.1.2
03.1.2.3,Slips for children (3 to 13 years),03.1.2
03.1.2.3,Pyjamas,03.1.2
03.1.2.3,Nightshirts,03.1.2
03.1.2.3,Nightdresses,03.1.2
03.1.2.3,Housecoats,03.1.2
03.1.2.3,Dressing gowns,03.1.2
03.1.2.3,Bathrobes,03.1.2
03.1.3.1,Other articles of clothing,03.1.3
03.1.3.1,ties,03.1.3
03.1.3.1,handkerchiefs,03.1.3
03.1.3.1,scarves,03.1.3
03.1.3.1,squares,03.1.3
03.1.3.1,gloves,03.1.3
03.1.3.1,mittens,03.1.3
03.1.3.1,muffs,03.1.3
03.1.3.1,belts,03.1.3
03.1.3.1,braces,03.1.3
03.1.3.1,aprons,03.1.3
03.1.3.1,smocks,03.1.3
03.1.3.1,bibs,03.1.3
03.1.3.1,sleeve protectors,03.1.3
03.1.3.1,hats,03.1.3
03.1.3.1,caps,03.1.3
03.1.3.1,berets,03.1.3
03.1.3.1,bonnets,03.1.3
03.1.3.1,gardening gloves,03.1.3
03.1.3.1,working gloves,03.1.3
03.1.3.1,crash helmets for motorcycles,03.1.3
03.1.3.1,crash helmets for bicycles,03.1.3
03.1.3.2,Clothing accessories,03.1.3
03.1.3.2,Sewing threads,03.1.3
03.1.3.2,Knitting yarns,03.1.3
03.1.3.2,Buckles for clothing,03.1.3
03.1.3.2,Buttons for clothing,03.1.3
03.1.3.2,Press studs for clothing,03.1.3
03.1.3.2,Zip fasteners for clothing,03.1.3
03.1.3.2,Ribbons for clothing,03.1.3
03.1.3.2,Laces for clothing,03.1.3
03.1.3.2,Trimmings for clothing,03.1.3
03.1.4.1,Cleaning of clothing,03.1.4
03.1.4.1,Dry-cleaning of garments,03.1.4
03.1.4.1,Laundering of garments,03.1.4
03.1.4.1,Dyeing of garments,03.1.4
03.1.4.2,Repair and hire of clothing,03.1.4
03.1.4.2,Darning of garments,03.1.4
03.1.4.2,Mending of garments,03.1.4
03.1.4.2,Repair of garments,03.1.4
03.1.4.2,Altering of garments,03.1.4
03.1.4.2,Hire of garments,03.1.4
03.1.4.2,Total value of the repair service including both labor and materials,03.1.4
03.2.1.1,Footwear for men,03.2.1
03.2.1.1,Men's casual shoes,03.2.1
03.2.1.1,Men's formal shoes,03.2.1
03.2.1.1,Men's athletic shoes,03.2.1
03.2.1.1,Men's boots,03.2.1
03.2.1.1,Men's sandals,03.2.1
03.2.1.1,Men's slippers,03.2.1
03.2.1.1,Men's sneakers,03.2.1
03.2.1.1,Shoelaces for men's footwear,03.2.1
03.2.1.1,Heels for men's footwear,03.2.1
03.2.1.1,Soles for men's footwear,03.2.1
03.2.1.1,Men's jogging shoes for everyday wear,03.2.1
03.2.1.1,Men's cross-training shoes for leisure wear,03.2.1
03.2.1.1,Men's tennis shoes for everyday wear,03.2.1
03.2.1.1,Men's basketball shoes for leisure wear,03.2.1
03.2.1.1,Men's boating shoes for everyday wear,03.2.1
03.2.1.2,Footwear for women,03.2.1
03.2.1.2,Women's athletic shoes,03.2.1
03.2.1.2,Women's basketball shoes,03.2.1
03.2.1.2,Women's boat shoes,03.2.1
03.2.1.2,Women's casual shoes,03.2.1
03.2.1.2,Women's cross-training shoes,03.2.1
03.2.1.2,Women's flat shoes,03.2.1
03.2.1.2,Women's gaiters,03.2.1
03.2.1.2,Women's heels,03.2.1
03.2.1.2,Women's jogging shoes,03.2.1
03.2.1.2,Women's leggings for footwear,03.2.1
03.2.1.2,"Women's Repair items: shoelaces, soles, etc.",03.2.1
03.2.1.2,Women's tennis shoes,03.2.1
03.2.1.2,Unisex everyday shoes,03.2.1
03.2.1.2,Unisex leisure shoes,03.2.1
03.2.1.3,Footwear for infants and children,03.2.1
03.2.1.3,Footwear for infants (0 to 2 years),03.2.1
03.2.1.3,Footwear for children (3 to 13 years),03.2.1
03.2.1.3,Gaiters for infants and children,03.2.1
03.2.1.3,Leggings for infants and children,03.2.1
03.2.1.3,Shoelaces for infants and children,03.2.1
03.2.1.3,Footwear parts for repair such as heels for infants and children,03.2.1
03.2.1.3,Footwear parts for repair such as soles for infants and children,03.2.1
03.2.1.3,Sports footwear for everyday wear for infants and children such as shoes for jogging,03.2.1
03.2.1.3,Sports footwear for leisure wear for infants and children such as shoes for cross-training,03.2.1
03.2.1.3,Sports footwear for leisure wear for infants and children such as shoes for tennis,03.2.1
03.2.1.3,Sports footwear for leisure wear for infants and children such as shoes for basketball,03.2.1
03.2.1.3,Sports footwear for leisure wear for infants and children such as shoes for boating,03.2.1
03.2.2.0,Repair and hire of footwear,03.2.2
03.2.2.0,Repair of footwear,03.2.2
03.2.2.0,Shoe-cleaning services,03.2.2
03.2.2.0,Hire of footwear,03.2.2
03.2.2.0,Total value of the repair service including both the cost of labour and the cost of materials,03.2.2
04.1.1.0,Actual rentals paid by tenants,04.1.1
04.1.1.0,rentals actually paid by tenants occupying unfurnished premises as their main residence,04.1.1
04.1.1.0,rentals actually paid by tenants occupying furnished premises as their main residence,04.1.1
04.1.1.0,rentals actually paid by subtenants occupying unfurnished premises as their main residence,04.1.1
04.1.1.0,rentals actually paid by subtenants occupying furnished premises as their main residence,04.1.1
04.1.1.0,payments by households occupying a room in a hotel as their main residence,04.1.1
04.1.1.0,payments by households occupying a room in a boarding house as their main residence,04.1.1
04.1.2.1,Actual rentals paid by tenants for secondary residences,04.1.2
04.1.2.1,Actual rentals paid by tenants for secondary residences,04.1.2
04.1.2.1,Rentals actually paid for secondary residences,04.1.2
04.1.2.2,Garage rentals and other rentals paid by tenants,04.1.2
04.1.2.2,Garage rentals paid by tenants,04.1.2
04.1.2.2,Rentals paid by tenants for non-garage spaces,04.1.2
04.1.2.2,Payments for the use of a garage to provide parking in connection with the dwelling,04.1.2
04.1.2.2,Payments for the use of a non-contiguous garage to provide parking in connection with the dwelling,04.1.2
04.1.2.2,Payments for the use of a garage leased from a different landlord to provide parking in connection with the dwelling,04.1.2
04.3.1.0,Materials for the maintenance and repair of the dwelling,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as paints,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as varnishes,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as renderings,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as wallpapers,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as fabric wall coverings,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as window panes,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as plaster,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as cement,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as putty,04.3.1
04.3.1.0,Products and materials for minor maintenance and repair of the dwelling such as wallpaper pastes,04.3.1
04.3.1.0,Small plumbing items for minor maintenance and repair of the dwelling such as pipes,04.3.1
04.3.1.0,Small plumbing items for minor maintenance and repair of the dwelling such as taps,04.3.1
04.3.1.0,Small plumbing items for minor maintenance and repair of the dwelling such as joints,04.3.1
04.3.1.0,Surfacing materials for minor maintenance and repair of the dwelling such as floorboards,04.3.1
04.3.1.0,Surfacing materials for minor maintenance and repair of the dwelling such as ceramic tiles,04.3.1
04.3.1.0,Tools for minor maintenance and repair of the dwelling such as brushes for paint,04.3.1
04.3.1.0,Tools for minor maintenance and repair of the dwelling such as scrapers for paint,04.3.1
04.3.1.0,Tools for minor maintenance and repair of the dwelling such as brushes for varnish,04.3.1
04.3.1.0,Tools for minor maintenance and repair of the dwelling such as scrapers for varnish,04.3.1
04.3.1.0,Tools for minor maintenance and repair of the dwelling such as brushes for wallpaper,04.3.1
04.3.1.0,Tools for minor maintenance and repair of the dwelling such as scrapers for wallpaper,04.3.1
04.3.2.1,Services of plumbers,04.3.2
04.3.2.1,assembly of pipe systems,04.3.2
04.3.2.1,installation of pipe systems,04.3.2
04.3.2.1,repair of pipe systems,04.3.2
04.3.2.1,maintenance of pipe systems,04.3.2
04.3.2.1,assembly of drains,04.3.2
04.3.2.1,installation of drains,04.3.2
04.3.2.1,repair of drains,04.3.2
04.3.2.1,maintenance of drains,04.3.2
04.3.2.1,assembly of gutters,04.3.2
04.3.2.1,installation of gutters,04.3.2
04.3.2.1,repair of gutters,04.3.2
04.3.2.1,maintenance of gutters,04.3.2
04.3.2.1,assembly of ducts,04.3.2
04.3.2.1,installation of ducts,04.3.2
04.3.2.1,repair of ducts,04.3.2
04.3.2.1,maintenance of ducts,04.3.2
04.3.2.1,assembly of mechanical services,04.3.2
04.3.2.1,installation of mechanical services,04.3.2
04.3.2.1,repair of mechanical services,04.3.2
04.3.2.1,maintenance of mechanical services,04.3.2
04.3.2.1,assembly of related fittings and fixtures for water,04.3.2
04.3.2.1,installation of related fittings and fixtures for water,04.3.2
04.3.2.1,repair of related fittings and fixtures for water,04.3.2
04.3.2.1,maintenance of related fittings and fixtures for water,04.3.2
04.3.2.1,assembly of related fittings and fixtures for gas,04.3.2
04.3.2.1,installation of related fittings and fixtures for gas,04.3.2
04.3.2.1,repair of related fittings and fixtures for gas,04.3.2
04.3.2.1,maintenance of related fittings and fixtures for gas,04.3.2
04.3.2.2,Services of electricians,04.3.2
04.3.2.2,Maintenance of electrical wiring systems,04.3.2
04.3.2.2,Repair of electrical wiring systems,04.3.2
04.3.2.2,Maintenance of electrical equipment related to wiring systems,04.3.2
04.3.2.2,Repair of electrical equipment related to wiring systems,04.3.2
04.3.2.2,Maintenance of electrical fixtures related to wiring systems,04.3.2
04.3.2.2,Repair of electrical fixtures related to wiring systems,04.3.2
04.3.2.3,Maintenance services for heating systems,04.3.2
04.3.2.3,Maintenance of heating systems,04.3.2
04.3.2.3,Repair of heating systems,04.3.2
04.3.2.4,Services of painters,04.3.2
04.3.2.4,Preparation of surfaces of buildings for painting,04.3.2
04.3.2.4,Preparation of surfaces of other structures for painting,04.3.2
04.3.2.4,Apply protective coats of paint,04.3.2
04.3.2.4,Apply decorative coats of paint,04.3.2
04.3.2.4,Apply protective coats of similar materials,04.3.2
04.3.2.4,Apply decorative coats of similar materials,04.3.2
04.3.2.4,Cover interior walls of buildings with wallpaper,04.3.2
04.3.2.4,Cover interior walls of buildings with other finishes,04.3.2
04.3.2.4,Cover ceilings of buildings with wallpaper,04.3.2
04.3.2.4,Cover ceilings of buildings with other finishes,04.3.2
04.3.2.4,Services of decorators,04.3.2
04.3.2.5,Services of carpenters,04.3.2
04.3.2.5,Cutting of various types of structures and fittings made from wood,04.3.2
04.3.2.5,Shaping of various types of structures and fittings made from wood,04.3.2
04.3.2.5,Assembly of various types of structures and fittings made from wood,04.3.2
04.3.2.5,Erection of various types of structures and fittings made from wood,04.3.2
04.3.2.5,Maintenance of various types of structures and fittings made from wood,04.3.2
04.3.2.5,Repair of various types of structures and fittings made from wood,04.3.2
04.3.2.5,Floor polishing,04.3.2
04.3.2.9,Other services for maintenance and repair of the dwelling,04.3.2
04.3.2.9,Insulation works,04.3.2
04.3.2.9,Fencing installation works,04.3.2
04.3.2.9,Railing installation works,04.3.2
04.3.2.9,Plastering works,04.3.2
04.3.2.9,Tiling works,04.3.2
04.3.2.9,Terrazzo works,04.3.2
04.3.2.9,Marble works,04.3.2
04.3.2.9,Granite works,04.3.2
04.3.2.9,Slate works,04.3.2
04.3.2.9,Ornamentation fitting works,04.3.2
04.3.2.9,Interior design services,04.3.2
04.4.1.0,Water supply,04.4.1
04.4.1.0,Water supply,04.4.1
04.4.1.0,Hire of meters for water supply,04.4.1
04.4.1.0,Reading of meters for water supply,04.4.1
04.4.1.0,Standing charges for water supply,04.4.1
04.4.2.0,Refuse collection,04.4.2
04.4.2.0,refuse collection,04.4.2
04.4.2.0,refuse disposal,04.4.2
04.4.3.0,Sewage collection,04.4.3
04.4.3.0,Sewage collection and disposal,04.4.3
04.4.4.1,Maintenance charges in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for caretaking in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for gardening in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for stairwell cleaning in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for heating in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for lighting in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for maintenance of lifts in multi-occupied buildings,04.4.4
04.4.4.1,Co-proprietor charges for maintenance of refuse disposal chutes in multi-occupied buildings,04.4.4
04.4.4.2,Security services,04.4.4
04.4.4.2,Security services,04.4.4
04.4.4.9,Other services related to dwelling,04.4.4
04.4.4.9,Road cleaning,04.4.4
04.4.4.9,Chimney sweeping,04.4.4
04.4.4.9,Snow removal,04.4.4
04.5.1.0,Electricity,04.5.1
04.5.1.0,hire of meters,04.5.1
04.5.1.0,reading of meters,04.5.1
04.5.1.0,standing charges,04.5.1
04.5.2.1,Natural gas and town gas,04.5.2
04.5.2.1,Natural gas,04.5.2
04.5.2.1,Town gas,04.5.2
04.5.2.1,Hire of meters for gas,04.5.2
04.5.2.1,Reading of meters for gas,04.5.2
04.5.2.1,Standing charges for gas,04.5.2
04.5.2.2,"Liquefied hydrocarbons (butane, propane, etc.)",04.5.2
04.5.2.2,Liquefied butane,04.5.2
04.5.2.2,Liquefied propane,04.5.2
04.5.2.2,Liquefied hydrocarbons storage containers,04.5.2
04.5.2.2,Liquefied hydrocarbons standing charges,04.5.2
04.5.3.0,Liquid fuels,04.5.3
04.5.3.0,domestic heating oil,04.5.3
04.5.3.0,domestic lighting oil,04.5.3
04.5.4.1,Coal,04.5.4
04.5.4.1,Coal,04.5.4
04.5.4.9,Other solid fuels,04.5.4
04.5.4.9,Coke,04.5.4
04.5.4.9,Briquettes,04.5.4
04.5.4.9,Pellets,04.5.4
04.5.4.9,Firewood,04.5.4
04.5.4.9,Charcoal,04.5.4
04.5.4.9,Peat,04.5.4
04.5.5.0,Heat energy,04.5.5
04.5.5.0,Hot water purchased from district heating plants,04.5.5
04.5.5.0,Steam purchased from district heating plants,04.5.5
04.5.5.0,Expenditure on hire of meters for heat energy,04.5.5
04.5.5.0,Expenditure on reading of meters for heat energy,04.5.5
04.5.5.0,Standing charges for heat energy,04.5.5
04.5.5.0,Ice used for cooling purposes,04.5.5
04.5.5.0,Ice used for refrigeration purposes,04.5.5
05.1.1.1,Household furniture,05.1.1
05.1.1.1,sofas,05.1.1
05.1.1.1,couches,05.1.1
05.1.1.1,tables for eating,05.1.1
05.1.1.1,tables for generic use,05.1.1
05.1.1.1,chairs for eating,05.1.1
05.1.1.1,chairs for generic use,05.1.1
05.1.1.1,cupboards for generic use,05.1.1
05.1.1.1,cupboards for kitchen use,05.1.1
05.1.1.1,chests of drawers for generic use,05.1.1
05.1.1.1,chests of drawers for bedroom use,05.1.1
05.1.1.1,bookshelves,05.1.1
05.1.1.1,beds,05.1.1
05.1.1.1,mattresses,05.1.1
05.1.1.1,base-mattresses,05.1.1
05.1.1.1,tatamis,05.1.1
05.1.1.1,wardrobes,05.1.1
05.1.1.1,bedside tables,05.1.1
05.1.1.1,kitchen surfaces,05.1.1
05.1.1.1,furniture primarily for bathroom use,05.1.1
05.1.1.2,Garden furniture,05.1.1
05.1.1.2,furniture primarily for gardens use,05.1.1
05.1.1.3,Lighting equipment,05.1.1
05.1.1.3,Ceiling lights,05.1.1
05.1.1.3,Standard lamps,05.1.1
05.1.1.3,Globe lights,05.1.1
05.1.1.3,Bedside lamps,05.1.1
05.1.1.9,Other furniture and furnishings,05.1.1
05.1.1.9,bunk bed,05.1.1
05.1.1.9,baby furniture such as cradles,05.1.1
05.1.1.9,baby furniture such as highchairs,05.1.1
05.1.1.9,baby furniture such as play-pens,05.1.1
05.1.1.9,pictures,05.1.1
05.1.1.9,sculptures,05.1.1
05.1.1.9,engravings,05.1.1
05.1.1.9,tapestries,05.1.1
05.1.1.9,art objects including reproductions of works of art,05.1.1
05.1.1.9,ornaments,05.1.1
05.1.1.9,screens,05.1.1
05.1.1.9,folding partitions,05.1.1
05.1.1.9,blinds,05.1.1
05.1.1.9,mirrors,05.1.1
05.1.1.9,candleholders,05.1.1
05.1.1.9,candlesticks,05.1.1
05.1.2.1,Carpets and rugs,05.1.2
05.1.2.1,loose carpets,05.1.2
05.1.2.1,fitted carpets,05.1.2
05.1.2.2,Other floor coverings,05.1.2
05.1.2.2,Resilient floor coverings made of vinyl,05.1.2
05.1.2.2,Resilient floor coverings made of linoleum,05.1.2
05.1.2.3,Services of laying of fitted carpets and floor coverings,05.1.2
05.1.2.3,Services of laying of fitted carpets,05.1.2
05.1.2.3,Services of laying of floor coverings,05.1.2
05.1.3.0,"Repair of furniture, furnishings and floor coverings",05.1.3
05.1.3.0,Repair of furniture,05.1.3
05.1.3.0,Repair of furnishings,05.1.3
05.1.3.0,Repair of floor coverings,05.1.3
05.1.3.0,Total value of the service including cost of labour,05.1.3
05.1.3.0,Total value of the service including cost of materials,05.1.3
05.1.3.0,Restoration of works of art,05.1.3
05.1.3.0,Restoration of antique furniture,05.1.3
05.1.3.0,Restoration of antique floor coverings,05.1.3
05.2.0.1,Furnishing fabrics and curtains,05.2.0
05.2.0.1,Furnishing fabrics,05.2.0
05.2.0.1,Curtain material,05.2.0
05.2.0.1,Curtains,05.2.0
05.2.0.1,Double curtains,05.2.0
05.2.0.1,Awnings,05.2.0
05.2.0.1,Door curtains,05.2.0
05.2.0.1,Fabric blinds,05.2.0
05.2.0.2,Bed linen,05.2.0
05.2.0.2,Bed sheets,05.2.0
05.2.0.2,Pillowcases,05.2.0
05.2.0.2,Blankets,05.2.0
05.2.0.2,Travelling rugs,05.2.0
05.2.0.2,Plaids,05.2.0
05.2.0.2,Eiderdowns,05.2.0
05.2.0.2,Counterpanes,05.2.0
05.2.0.2,Mosquito nets,05.2.0
05.2.0.3,Table linen and bathroom linen,05.2.0
05.2.0.3,Tablecloths,05.2.0
05.2.0.3,Table napkins,05.2.0
05.2.0.3,Towels,05.2.0
05.2.0.3,Face cloths,05.2.0
05.2.0.4,Repair of household textiles,05.2.0
05.2.0.4,Repair of household textiles,05.2.0
05.2.0.9,Other household textiles,05.2.0
05.2.0.9,Shopping bags,05.2.0
05.2.0.9,Laundry bags,05.2.0
05.2.0.9,Shoe bags,05.2.0
05.2.0.9,Covers for clothes,05.2.0
05.2.0.9,Covers for furniture,05.2.0
05.2.0.9,Flags,05.2.0
05.2.0.9,Sunshades,05.2.0
05.2.0.9,Cloth bought by the piece,05.2.0
05.2.0.9,Oilcloth,05.2.0
05.2.0.9,Bathroom mats,05.2.0
05.2.0.9,Rush mats,05.2.0
05.2.0.9,Doormats,05.2.0
05.3.1.1,"Refrigerators, freezers and fridge-freezers",05.3.1
05.3.1.1,refrigerators,05.3.1
05.3.1.1,dual temperature refrigerators,05.3.1
05.3.1.2,"Clothes washing machines, clothes drying machines and dish washing machines",05.3.1
05.3.1.2,Clothes washing machines,05.3.1
05.3.1.2,Clothes drying machines,05.3.1
05.3.1.2,Dish washing machines,05.3.1
05.3.1.2,Drum dryers,05.3.1
05.3.1.2,Drying cabinets,05.3.1
05.3.1.2,Drying radiators,05.3.1
05.3.1.3,Cookers,05.3.1
05.3.1.3,Electric panel cookers,05.3.1
05.3.1.3,Gas panel cookers,05.3.1
05.3.1.3,Oil panel cookers,05.3.1
05.3.1.3,Ceramic panel cookers,05.3.1
05.3.1.3,Electric hob cookers,05.3.1
05.3.1.3,Gas hob cookers,05.3.1
05.3.1.3,Electric spit roaster cookers,05.3.1
05.3.1.3,Gas spit roaster cookers,05.3.1
05.3.1.3,Electric convection ovens,05.3.1
05.3.1.3,Gas convection ovens,05.3.1
05.3.1.3,Electric combined cookers,05.3.1
05.3.1.3,Gas combined cookers,05.3.1
05.3.1.3,Microwave ovens,05.3.1
05.3.1.4,"Heaters, air conditioners",05.3.1
05.3.1.4,air-conditioners,05.3.1
05.3.1.4,humidifiers,05.3.1
05.3.1.4,space heaters,05.3.1
05.3.1.4,water heaters,05.3.1
05.3.1.4,ventilators,05.3.1
05.3.1.4,extractor hoods,05.3.1
05.3.1.5,Cleaning equipment,05.3.1
05.3.1.5,Vacuum cleaners,05.3.1
