code,title
06.3.2.0,Teaching nursing home services
06.3.2.0,Residential mental retardation facility services
06.3.2.0,Chronic mental health facility services
06.3.2.0,Medical retirement home services
06.3.2.0,Medical residence for disabled persons
06.3.2.0,Inpatient laboratory testing
06.3.2.0,Inpatient diagnostic imaging services
06.3.2.0,Inpatient medication services
06.3.2.0,Inpatient assistive health product services
06.3.2.0,Inpatient meal services
06.3.2.0,Inpatient patient accommodation services
06.3.2.0,Inpatient cleaning services
06.3.2.0,Overnight family accommodation services
06.4.1.0,Diagnostic imaging services and medical laboratory services
06.4.1.0,Complete Blood Count
06.4.1.0,Urinalysis
06.4.1.0,CT Scan
06.4.1.0,MRI Scan
06.4.1.0,Diagnostic Sonography
06.4.1.0,X-ray Imaging
06.4.2.0,Patient emergency transportation and emergency rescue services
06.4.2.0,Ground ambulance transport
06.4.2.0,Air medical evacuation
06.4.2.0,Emergency medical transport membership
06.4.2.0,Critical care transport
06.4.2.0,Neonatal ambulance service
06.4.2.0,Specialty care transport
07.2.1.1,Tyres
07.2.1.1,Car tire
07.2.1.1,Motorcycle tire
07.2.1.1,Bicycle tire
07.2.1.1,Car inner tube
07.2.1.1,Motorcycle inner tube
07.2.1.1,Bicycle inner tube
07.2.1.1,Retreaded car tire
07.2.1.1,Retreaded motorcycle tire
07.2.1.1,Retreaded bicycle tire
07.2.2.2,Petrol
07.2.2.2,Premium gasoline
07.2.2.2,Unleaded petrol
07.2.2.2,E10 gasoline
07.2.2.2,Super unleaded petrol
07.2.2.4,Lubricants
07.2.2.4,Engine oil
07.2.2.4,Automatic transmission fluid
07.2.2.4,Brake fluid
07.2.2.4,Antifreeze
07.2.2.4,Power steering fluid
07.2.2.4,Fuel injector cleaner
07.2.4.3,"Driving lessons, tests, licences and roadworthiness tests"
07.2.4.3,Automobile driving instruction
07.2.4.3,Motor vehicle operator examination
07.2.4.3,Driver's license issuance
07.2.4.3,Roadworthiness inspection
07.2.4.3,Vehicle emissions assessment
07.2.4.3,Motor vehicle registration fee
07.2.4.3,Automobile title transfer charge
07.2.4.3,Recreational vehicle driving course
07.2.4.3,Pleasure craft operator certification
07.2.4.3,Aircraft pilot license
07.3.3.2,"Passenger transport by air, international"
07.3.3.2,International scheduled airline flight
07.3.3.2,International chartered air travel
07.3.3.2,Drone passenger transport
07.3.3.2,Multi-copter air service
07.3.6.0,Other passenger transport services
07.3.6.0,Funicular rides
07.3.6.0,Elevator transport
07.3.6.0,Cable car services
07.3.6.0,Chairlift rides
07.3.6.0,Porter services
07.3.6.0,Left-luggage storage
07.3.6.0,Luggage forwarding
07.3.6.0,Travel agent commissions
07.3.6.0,Transporter bridge transport
07.3.6.0,Incline elevator services
07.4.1.2,Courier and parcel delivery services
07.4.1.2,Small package express
07.4.1.2,Residential parcel transport
07.4.1.2,E-commerce order fulfillment
07.4.1.2,Same-day courier service
07.4.1.2,International package shipping
07.4.9.1,Removal and storage services
07.4.9.1,Residential relocation
07.4.9.1,Commercial furniture warehousing
07.4.9.1,Antique item transport
07.4.9.1,Office equipment storage
07.4.9.1,Fine art moving
07.4.9.1,Household goods transfer
07.4.9.2,Delivery of goods
07.4.9.2,Furniture haulage
07.4.9.2,Grocery conveyance
07.4.9.2,Takeout dispatch
07.4.9.2,Medication courier
07.4.9.2,Appliance transport
08.1.1.0,Fixed telephone equipment
08.1.1.0,Corded desk phone
08.1.1.0,Wireless home phone
08.1.1.0,Business conference phone
08.1.1.0,Fax machine
08.1.1.0,Telephone answering device
08.1.1.0,Speakerphone
08.1.2.0,Mobile telephone equipment
08.1.2.0,Apple iPhone 14
08.1.2.0,Samsung Galaxy S23
08.1.2.0,Google Pixel 7
08.1.2.0,Xiaomi 13 Pro
08.1.2.0,Sony Xperia 1 IV
08.1.4.0,"Equipment for the reception, recording and reproduction of sound and vision"
08.1.4.0,Flat-screen TV
08.1.4.0,VHS recorder
08.1.4.0,Digital video recorder
08.1.4.0,DVD player
08.1.4.0,Blu-ray player
08.1.4.0,Streaming media player
08.1.4.0,Rooftop TV antenna
08.1.4.0,AM/FM radio receiver
08.1.4.0,Digital radio
08.1.4.0,Internet radio
08.1.4.0,Satellite radio
08.1.4.0,Car radio
08.1.4.0,Radio alarm clock
08.1.4.0,Two-way radio
08.1.4.0,Walkie-talkie
08.1.4.0,Amateur radio transceiver
08.1.4.0,Portable CD player
08.1.4.0,Home CD player
08.1.4.0,Portable audio player
08.1.4.0,Home audio player
08.1.4.0,Stereo amplifier
08.1.4.0,CD radio cassette recorder
08.1.4.0,Turntable
08.1.4.0,Radio tuner
08.1.4.0,Cassette deck
08.1.4.0,Wired microphone
08.1.4.0,Loudspeaker
08.1.4.0,DJ mixer
08.1.4.0,Karaoke machine
08.1.4.0,Car audio system
08.1.4.0,Set-top box
08.1.4.0,Satellite receiver
08.1.4.0,IPTV receiver
08.1.4.0,TV converter box
08.1.4.0,Digital media player
08.1.4.0,Noise-canceling headphones
08.1.4.0,Earbuds
08.1.4.0,Bluetooth headset
08.3.2.0,Mobile communication services
08.3.2.0,Local voice calls
08.3.2.0,Regional voice calls
08.3.2.0,National voice calls
08.3.2.0,International voice calls
08.3.2.0,Video calls
08.3.2.0,SMS subscriptions
08.3.2.0,MMS subscriptions
08.3.2.0,Voicemail service
08.3.2.0,Caller ID service
08.3.2.0,Mobile voice and messaging plan
08.3.2.0,"Mobile voice, text, and data plan"
08.3.2.0,Mobile telephone equipment (bundled)
08.3.2.0,Prepaid mobile package
08.3.2.0,Post-paid mobile package
08.3.3.0,Internet access provision services and online storage services
08.3.3.0,Fiber optic internet plan
08.3.3.0,Wireless broadband package
08.3.3.0,Satellite internet service
08.3.3.0,Cloud storage subscription
08.3.3.0,Personal file hosting account
08.3.3.0,Web hosting plan
08.3.3.0,Email service subscription
08.3.3.0,Internet service activation fee
08.3.3.0,Monthly cloud storage rate
08.3.5.0,Repair and rental of information and communication equipment
08.3.5.0,Smartphone repair
08.3.5.0,Laptop rental
08.3.5.0,Server maintenance
08.3.5.0,Wireless router rental
08.3.5.0,Telefax machine repair
08.3.5.0,Telephone-answering machine rental
08.3.5.0,Telex equipment rental
08.3.5.0,Internet modem rental
08.3.9.1,Television and radio licences and fees
08.3.9.1,TV licence
08.3.9.1,Radio licence
08.3.9.1,Television receiver permit
08.3.9.1,Broadcast receiver fee
08.3.9.2,Subscriptions to audiovisual streaming services and rental of audiovisual content
08.3.9.2,Netflix film streaming
08.3.9.2,Spotify music streaming
08.3.9.2,Blockbuster DVD rental
08.3.9.2,Apple TV+ subscription
08.3.9.2,DirecTV satellite television
08.3.9.2,Xfinity cable television
08.3.9.2,YouTube TV subscription
08.3.9.2,TiVo online videorecorder
08.3.9.2,Amazon Prime Video on demand
08.3.9.2,Dish Network decoder rental
08.3.9.9,Other information and communication services n.e.c.
08.3.9.9,Telex transmission
08.3.9.9,Nomadic VoIP provisioning
08.3.9.9,Software deployment
08.3.9.9,Audio-visual equipment repair
08.3.9.9,Sound system rental
09.1.1.1,Cameras
09.1.1.1,Digital single-lens reflex camera
09.1.1.1,Mirrorless camera
09.1.1.1,35 mm film camera
09.1.1.1,Super 8 movie camera
09.1.1.1,Digital camcorder
09.1.1.1,Action camera
09.1.1.1,Slide projector
09.1.1.1,Film projector
09.1.1.1,Photo enlarger
09.1.1.1,Film processor
09.2.2.1,Sporting equipment
09.2.2.1,Balance beam
09.2.2.1,Badminton net
09.2.2.1,Tennis racket
09.2.2.1,Baseball bat
09.2.2.1,Downhill skis
09.2.2.1,Golf driver
09.2.2.1,Shot put
09.2.2.1,Javelin
09.2.2.1,Parachute
09.2.2.1,Paraglider
09.2.2.1,Hunting rifle
09.2.2.1,Shotgun shells
09.2.2.1,Fishing rod
09.2.2.1,Fishing lure
09.2.2.1,Skateboard
09.2.2.1,Kickboard
09.2.2.1,Smart balance wheel
09.2.2.1,Hoverboard
09.2.2.1,Hiking stick
09.2.2.1,Ski boots
09.2.2.1,Football cleats
09.2.2.1,Golfing shoes
09.2.2.1,Ski suit
09.2.2.1,Hockey helmet
09.2.2.1,Life jacket
09.2.2.1,Boxing gloves
09.2.2.1,Sport gloves
09.2.2.1,Shoulder pads
09.2.2.1,Shin guards
09.2.2.1,Swim goggles
09.2.2.1,Weightlifting belt
09.3.1.2,"Plants, seeds and flowers"
09.3.1.2,Potted peace lily
09.3.1.2,Artificial ficus tree
09.3.1.2,Geranium bedding plants
09.3.1.2,Sunflower seeds
09.3.1.2,Hydrangea shrubs
09.3.1.2,Silk orchid arrangement
09.3.1.2,Dahlia bulbs
09.3.1.2,Memorial wreath
09.3.1.2,Rose bouquets
09.3.1.2,Carnation stems
09.3.2.1,Pets
09.3.2.1,Golden Retriever puppy
09.3.2.1,Siamese kitten
09.3.2.1,Parakeet
09.3.2.1,Fancy goldfish
09.3.2.1,Russian hamster
09.3.2.2,Products for pets and other household animals
09.3.2.2,Dry dog food
09.3.2.2,Cat grooming brush
09.3.2.2,Leather dog collar
09.3.2.2,Retractable dog leash
09.3.2.2,Plastic pet carrier
09.3.2.2,Rabbit hutch
09.3.2.2,Parrot cage
09.3.2.2,Glass aquarium
09.3.2.2,Clumping cat litter
09.3.2.2,Horse feed
09.3.2.2,Chicken feed supplement
09.3.2.2,Rabbit veterinary product
09.4.1.0,Hire and repair of photographic and cinematographic equipment and optical instruments
09.4.1.0,Camera rental
09.4.1.0,Lens repair
09.4.1.0,Tripod hire
09.4.1.0,Microscope maintenance
09.4.1.0,Projector repair
09.4.1.0,Binocular rental
09.4.4.0,"Hire and repair of sporting, camping and open-air recreational equipment"
09.4.4.0,Tent repair
09.4.4.0,Kayak rental
09.4.4.0,Camp stove servicing
09.4.4.0,Beach umbrella hire
09.4.4.0,Deckchair rental
09.4.4.0,Sleeping bag repair
09.4.4.0,Backpack rental
09.4.4.0,Fishing rod servicing
09.4.4.0,Volleyball net hire
09.4.5.0,Veterinary and other services for pets
09.4.5.0,Animal grooming
09.4.5.0,Pet tattooing
09.4.5.0,Dog training
09.4.5.0,Canine boarding
09.4.5.0,Feline daycare
09.4.5.0,Equine veterinary care
09.4.5.0,Avian hosting
09.4.6.1,Recreational and leisure services
09.4.6.1,Carousel rides
09.4.6.1,Jungle gym
09.4.6.1,Bridge instruction
09.4.6.1,Pinball machines
09.4.6.1,Water slides
09.4.6.1,Video games
09.4.6.1,Guided mountain treks
09.4.6.1,Nightclub admission
09.4.6.2,Services associated with the practice of sports
09.4.6.2,Ice skating lessons
09.4.6.2,Public swimming pool access
09.4.6.2,Golf course green fees
09.4.6.2,Gymnasium workout sessions
09.4.6.2,Fitness center personal training
09.4.6.2,Tennis court rental
09.4.6.2,Squash court booking
09.4.6.2,Bowling alley lane rental
09.4.6.2,Firearm range target practice
09.4.6.2,Downhill ski slope access
09.4.6.2,Ski lift ticket
09.4.6.2,Cable car transport at ski resort
09.4.6.2,Aerobics class enrollment
09.4.6.2,Group ski lessons
09.4.6.2,Swimming class for adults
09.4.6.2,Sports club membership dues
09.4.6.2,Fitness center membership fees
09.4.6.2,Boat channel marker service
09.4.6.2,Amateur sports tournament entry fee
09.4.6.2,Professional sports competition participation fee
09.4.6.2,Sports officiating certification
09.4.6.2,Hunting permit
09.4.6.2,Fishing charter
09.4.6.2,Fishermen's club membership
09.4.6.3,Services associated with attendance at sporting events
09.4.6.3,Football game tickets
09.4.6.3,Hockey game tickets
09.4.6.3,Figure skating competition tickets
09.4.6.3,Downhill skiing competition tickets
09.4.6.3,Soccer match tickets
09.4.6.3,Tennis match tickets
09.4.6.3,Horse race tickets
09.4.6.3,Formula 1 race tickets
09.4.6.3,Track cycling tickets
09.6.1.0,"Services provided by cinemas, theatres and concert venues"
09.6.1.0,Cinema film screenings
09.6.1.0,Live theatre productions
09.6.1.0,Opera performances
09.6.1.0,Concert events
09.6.1.0,Circus shows
09.6.1.0,Sound and light spectacles
09.6.1.0,Private musician services
09.6.1.0,Private clown services
09.6.1.0,Dance performances
09.6.1.0,Art festivals
09.6.1.0,Music festivals
09.7.4.0,Stationery and drawing materials
09.7.4.0,Letter writing pads
09.7.4.0,Manila envelopes
09.7.4.0,Ledger books
09.7.4.0,Daily planners
09.7.4.0,Unfranked picture postcards
09.7.4.0,Unfranked mailing envelopes
09.7.4.0,Sketching paper
09.7.4.0,Exercise books
09.7.4.0,Gift wrap
09.7.4.0,Ballpoint pens
09.7.4.0,Fountain pens
09.7.4.0,Calligraphy inks
09.7.4.0,Erasers
09.7.4.0,Mechanical pencil sharpeners
09.7.4.0,Drafting stencils
09.7.4.0,Carbon paper sheets
09.7.4.0,Ink pads
09.7.4.0,Correction fluid
09.7.4.0,Hole punches
09.7.4.0,Paper trimmers
09.7.4.0,Office scissors
09.7.4.0,Glue sticks
09.7.4.0,Staplers
09.7.4.0,Staples
09.7.4.0,Binder clips
09.7.4.0,Thumb tacks
09.7.4.0,Canvas boards
09.7.4.0,Watercolor paints
09.7.4.0,Oil pastels
09.7.4.0,Paint brushes
09.7.4.0,Slide rules
09.7.4.0,Geometry sets
09.7.4.0,Chalk sticks
09.7.4.0,Pencil cases
09.8.0.0,Package holidays
09.8.0.0,All-inclusive Caribbean cruise
09.8.0.0,Guided city walking tour
09.8.0.0,Summer youth soccer camp
09.8.0.0,Adult yoga retreat with meals
09.8.0.0,Multi-day guided trek with meals and lodging
09.8.0.0,Family adventure package with theme park tickets
11.2.0.2,"Holiday centres, camping sites, youth hostels and similar accommodation services"
11.2.0.2,Seaside holiday village stay
11.2.0.2,Lakeside holiday center visit
11.2.0.2,Family camping ground pitch
11.2.0.2,Forest camping site rental
11.2.0.2,Youth hostel dormitory bed
11.2.0.2,Alpine mountain refuge stay
11.2.0.2,Coastal bungalow rental
11.2.0.2,Mountain chalet booking
11.2.0.2,Lakeside housekeeping cottage stay
11.2.0.2,Woodland cabin reservation
11.2.0.3,"Accommodation services of boarding schools, universities and other educational establishments"
11.2.0.3,University student housing
11.2.0.3,Boarding school dormitory rooms
11.2.0.3,Educational institution residence halls
11.2.0.3,Student apartment rentals
11.2.0.3,Campus housing suites
11.2.0.9,Other accommodation services
11.2.0.9,Backpacker hostel stay
11.2.0.9,Construction worker lodging
11.2.0.9,Overnight train cabin rental
11.2.0.9,Accommodation listing website fee
11.2.0.9,Hotel booking service charge
12.1.1.0,Life and accident insurance
12.1.1.0,Term life insurance service charge
12.1.1.0,Fixed annuity service fee
12.1.1.0,Accidental death benefit processing fee
12.1.1.0,College savings insurance service charge
12.1.1.0,Burial insurance administrative cost
12.1.1.0,Personal accident insurance service charge
12.1.2.0,Insurance connected with health
12.1.2.0,Direct Sickness Insurance Service Fee
12.1.2.0,Social Health Insurance Service Fee
12.1.2.0,Disability Insurance Service Fee
12.1.2.0,Critical Illness Insurance Service Fee
12.1.2.0,Long-Term Care Insurance Service Fee
12.1.2.0,Supplementary Health Insurance Service Fee
12.1.2.0,Supplementary Prescription Drug Insurance Service Fee
12.1.2.0,Travel Health Insurance Service Fee
12.1.2.0,Medical Transport Insurance Service Fee
12.1.9.0,Other insurance
12.1.9.0,Third-Party Injury Liability Coverage
12.1.9.0,Standardized Guarantee Service Fee
12.1.9.0,Legal Defense Insurance
12.1.9.0,Pet Wellness Plan
12.2.1.0,Financial intermediation services indirectly measured
12.2.1.0,Bank loan interest margin
12.2.1.0,Deposit interest spread
12.2.1.0,Credit card financing revenue
12.2.1.0,Retailer credit program income
12.2.1.0,Pawn shop loan interest
12.2.1.0,Student loan origination fees
12.2.1.0,Import/export loan interest
12.2.2.0,Explicit charges by deposit-taking corporations
12.2.2.0,Account maintenance fees
12.2.2.0,ATM transaction fees
12.2.2.0,Check processing fees
12.2.2.0,Overdraft fees
12.2.2.0,Returned payment fees
12.2.2.0,Stop payment fees
12.2.2.0,Wire transfer fees
12.2.9.1,Remittances fees
12.2.9.1,MoneyGram transfer fee
12.2.9.1,Western Union transaction charge
12.2.9.1,RIA money transfer cost
12.2.9.1,WorldRemit service fee
12.2.9.1,Xoom transfer expense
12.2.9.9,Other financial services n.e.c.
12.2.9.9,Currency exchange commissions
12.2.9.9,Investment fund management fees
12.2.9.9,Brokerage service charges
12.2.9.9,Financial advisory retainers
12.2.9.9,Pension fund administration fees
13.1.1.1,Purchase of electric appliances for personal care
13.1.1.1,Electric shaver
13.1.1.1,Beard trimmer
13.1.1.1,Epilator
13.1.1.1,Handheld hair dryer
13.1.1.1,Hooded hair dryer
13.1.1.1,Hair straightener
13.1.1.1,Curling iron
13.1.1.1,Heated styling comb
13.1.1.1,Sun lamp
13.1.1.1,Personal massager
13.1.1.1,Electric toothbrush
13.1.1.1,Oral irrigator
13.1.1.2,Repair of electric appliances for personal care
13.1.1.2,Hair dryer repair
13.1.1.2,Electric shaver servicing
13.1.1.2,Curling iron refurbishment
13.1.1.2,Electric toothbrush maintenance
13.1.1.2,Epilator repair
13.1.2.0,"Other appliances, articles and products for personal care"
13.1.2.0,Safety razors
13.1.2.0,Electric shavers
13.1.2.0,Hair clippers
13.1.2.0,Scissors
13.1.2.0,Nail files
13.1.2.0,Combs
13.1.2.0,Shaving brushes
13.1.2.0,Hairbrushes
13.1.2.0,Toothbrushes
13.1.2.0,Nail brushes
13.1.2.0,Hairpins
13.1.2.0,Hair curlers
13.1.2.0,Bathroom scales
13.1.2.0,Toilet soap
13.1.2.0,Medicated soap
13.1.2.0,Cleansing oil
13.1.2.0,Cleansing milk
13.1.2.0,Shaving soap
13.1.2.0,Shaving cream
13.1.2.0,Shaving foam
13.1.2.0,Toothpaste
13.1.2.0,Epilation wax
13.1.2.0,Paper tissues
13.1.2.0,Lipstick
13.1.2.0,Nail polish
13.1.2.0,Mascara
13.1.2.0,Makeup remover
13.1.2.0,Powder compacts
13.1.2.0,Makeup brushes
13.1.2.0,Powder puffs
13.1.2.0,Hair lacquer
13.1.2.0,Hair lotion
13.1.2.0,Pre-shave products
13.1.2.0,After-shave products
13.1.2.0,Sunscreen
13.1.2.0,Hair removal cream
13.1.2.0,Perfume
13.1.2.0,Toilet water
13.1.2.0,Deodorant
13.1.2.0,Bath products
13.1.3.1,Hairdressing
13.1.3.1,Women's haircut
13.1.3.1,Men's haircut
13.1.3.1,Children's haircut
13.1.3.1,Hair coloring service
13.1.3.1,Hair perming service
13.1.3.1,Hair straightening service
13.1.3.1,Beard trimming service
13.1.3.1,Shampoo and conditioning service
13.1.3.2,Personal grooming treatments
13.1.3.2,Facial rejuvenation
13.1.3.2,Electrolysis hair removal
13.1.3.2,UV tanning session
13.1.3.2,Deluxe pedicure
13.1.3.2,Body wrap treatment
13.1.3.2,Gel manicure
13.1.3.2,Seaweed body treatment
13.1.3.2,Traditional Turkish bath
13.1.3.2,Infrared sauna session
13.1.3.2,Swedish massage
13.1.3.2,Weight loss program
13.1.3.2,Body art tattoo
13.1.3.2,Navel piercing
13.2.2.0,Devotional articles and articles for religious and ritual celebrations
13.2.2.0,Crucifix
13.2.2.0,Rosary beads
13.2.2.0,Guardian angel figurine
13.2.2.0,Holy family picture
13.2.2.0,Votive candle
13.2.2.0,Religious amulet
13.2.2.0,Prayer strip
13.2.2.0,Menorah
13.2.2.0,Advent wreath
13.2.9.2,Repair and hire of other personal effects
13.2.9.2,Watch repair
13.2.9.2,Jewelry restoration
13.2.9.2,Luggage mending
13.2.9.2,Costume alteration
13.2.9.2,Tool refurbishment
13.2.9.2,Wheelchair rental
13.2.9.2,Hearing aid leasing
13.2.9.2,Projector hire
13.2.9.2,Musical instrument rental
13.2.9.2,Artwork restoration
13.3.0.1,Childcare services
13.3.0.1,After-school program
13.3.0.1,Day nursery
13.3.0.1,Child-minding center
13.3.0.1,Creche
13.3.0.1,Playgroup
13.3.0.1,Kindergarten
13.9.0.1,Prostitution
13.9.0.1,Erotic massage
13.9.0.1,Private lap dance
13.9.0.1,Adult companionship
13.9.0.1,Sexual performance
13.9.0.1,Intimate encounter
13.9.0.9,Other services n.e.c.
13.9.0.9,Legal consultation fees
13.9.0.9,Employment placement services
13.9.0.9,Attorney representation
13.9.0.9,Certified public accountant services
13.9.0.9,Quinceañera event planning
13.9.0.9,Debutante ball organization
13.9.0.9,Funeral home services
13.9.0.9,Cremation arrangements
13.9.0.9,Real estate brokerage
13.9.0.9,Auctioneering services
13.9.0.9,Document photocopying
13.9.0.9,Birth certificate issuance
13.9.0.9,Marriage certificate copies
13.9.0.9,Death certificate retrieval
13.9.0.9,Classified advertisements
13.9.0.9,Astrology readings
13.9.0.9,Private investigation services
13.9.0.9,Bodyguard services
13.9.0.9,Dating service memberships
13.9.0.9,Marriage counseling sessions
13.9.0.9,Public writing assistance
13.9.0.9,Auction house concessions
13.9.0.9,Firearm permits
14.1.0.0,Housing
14.1.0.0,Apartment rental
14.1.0.0,Single-family home purchase
14.1.0.0,Townhouse lease
14.1.0.0,Condominium acquisition
14.1.0.0,Mobile home rental
14.2.1.0,Pharmaceutical products
14.2.1.0,Amoxicillin capsules
14.2.1.0,Lisinopril tablets
14.2.1.0,Atorvastatin pills
14.2.1.0,Omeprazole capsules
14.2.1.0,Sertraline tablets
14.2.1.0,Insulin vials
14.2.1.0,Epinephrine auto-injectors
14.2.1.0,Levothyroxine tablets
14.2.1.0,Albuterol inhalers
14.2.1.0,Warfarin tablets
14.2.2.0,Other medical products
14.2.2.0,Surgical drapes
14.2.2.0,Medical tubing
14.2.2.0,Nebulizer masks
14.2.2.0,Infusion pumps
14.2.2.0,Catheters
14.2.2.0,Surgical sutures
14.2.2.0,Hearing aids
14.2.2.0,Pacemakers
14.2.2.0,Defibrillators
14.2.2.0,Prosthetic limbs
14.2.5.0,Outpatient dental services
14.2.5.0,Teeth cleaning
14.2.5.0,Dental X-ray
14.2.5.0,Cavity filling
14.2.5.0,Root canal
14.2.5.0,Tooth extraction
14.2.5.0,Teeth whitening
14.2.5.0,Dental crown
14.2.5.0,Dental bridge
14.2.5.0,Implants
14.2.7.0,Hospital services
14.2.7.0,Inpatient care
14.2.7.0,Emergency room visit
14.2.7.0,Surgical procedure
14.2.7.0,Diagnostic imaging
14.2.7.0,Physical therapy session
14.2.7.0,Laboratory test
14.2.7.0,Mental health consultation
14.2.7.0,Obstetrics delivery
14.2.7.0,Pharmacy prescription refill
14.2.8.0,Other health services
14.2.8.0,Medical transportation
14.2.8.0,Home healthcare visit
14.2.8.0,Physical therapy session
14.2.8.0,Occupational therapy appointment
14.2.8.0,Speech therapy consultation
14.2.8.0,Medical social work session
14.2.8.0,Respiratory therapy treatment
14.2.8.0,Dietary counseling service
14.2.8.0,Ambulatory care service
14.2.8.0,Preventive health screening
14.4.2.0,Secondary education
14.4.2.0,High school diploma program
14.4.2.0,Advanced Placement courses
14.4.2.0,International Baccalaureate curriculum
14.4.2.0,Vocational training courses
14.4.2.0,Secondary school extracurricular activities
14.4.2.0,Standardized test preparation classes
14.4.3.0,Post-secondary non-tertiary education
14.4.3.0,Vocational certificate program
14.4.3.0,Technical diploma course
14.4.3.0,Professional certification seminar
14.4.3.0,Industry-specific apprenticeship
14.4.3.0,Skills-based training workshop
14.4.4.0,Tertiary education
14.4.4.0,Bachelor of Science in Biology
14.4.4.0,Master of Arts in History
14.4.4.0,Doctor of Philosophy in Engineering
14.4.4.0,Associate of Applied Science in Nursing
14.4.4.0,Juris Doctor in Law
14.4.4.0,Certificate in Cybersecurity
14.4.4.0,Diploma in Culinary Arts
14.4.4.0,Postgraduate Certificate in Education
14.4.4.0,Executive Master of Business Administration
14.4.4.0,Vocational Diploma in Automotive Technology
14.5.0.0,Social protection
14.5.0.0,Unemployment benefits
14.5.0.0,Old-age pension
14.5.0.0,Disability allowance
14.5.0.0,Survivor's pension
14.5.0.0,Family support payments
14.5.0.0,Maternity benefits
14.5.0.0,Sickness allowance
14.5.0.0,Work injury compensation
14.6.1.0,Religion
14.6.1.0,Bible
14.6.1.0,Torah
14.6.1.0,Quran
14.6.1.0,Book of Mormon
14.6.1.0,Bhagavad Gita
14.6.1.0,Tripitaka
14.6.1.0,Vedas
14.6.1.0,Analects
14.6.3.0,Environmental protection
14.6.3.0,Wastewater treatment plant
14.6.3.0,Air pollution control system
14.6.3.0,Soil remediation service
14.6.3.0,Noise barrier installation
14.6.3.0,Hazardous waste disposal
14.6.3.0,Environmental impact assessment
14.6.3.0,Renewable energy project consulting
14.6.3.0,Green building certification
14.6.3.0,Water quality monitoring
14.6.3.0,Ecological restoration service
15.2.2.0,Other medical products
15.2.2.0,Nebulizers
15.2.2.0,Infusion pumps
15.2.2.0,Hearing aids
15.2.2.0,Pacemakers
15.2.2.0,Defibrillators
15.2.2.0,Prosthetic limbs
15.2.2.0,Surgical implants
15.2.2.0,Medical syringes
15.2.2.0,Blood glucose meters
15.2.2.0,Wheelchairs
15.2.3.0,Therapeutic appliances and equipment
15.2.3.0,Hearing aids
15.2.3.0,Insulin pumps
15.2.3.0,Pacemakers
15.2.3.0,Nebulizers
15.2.3.0,Wheelchairs
15.2.3.0,Prosthetic limbs
15.2.3.0,Infusion pumps
15.2.3.0,Ventilators
15.2.3.0,CPAP machines
15.2.3.0,Defibrillators
15.2.4.0,Outpatient medical services
15.2.4.0,Doctor's office visit
15.2.4.0,Outpatient surgery
15.2.4.0,Diagnostic imaging
15.2.4.0,Physical therapy session
15.2.4.0,Mental health counseling
15.2.4.0,Specialist consultation
15.2.4.0,Preventive care checkup
15.2.4.0,Laboratory test
15.2.4.0,Dialysis treatment
15.2.4.0,Chemotherapy infusion
15.4.6.0,Subsidiary services to education
15.4.6.0,School transportation
15.4.6.0,Student health services
15.4.6.0,School meal programs
15.4.6.0,Educational facility maintenance
15.4.6.0,School security
15.5.0.0,Social protection
15.5.0.0,Unemployment benefits
15.5.0.0,Old-age pensions
15.5.0.0,Disability allowances
15.5.0.0,Survivors' benefits
15.5.0.0,Family support payments
15.5.0.0,Social assistance grants
15.5.0.0,Housing subsidies
15.5.0.0,Healthcare subsidies
