code,title
04.5.1.0,"associated expenditure, such as meter rentals, cost of meter readings, standing charges, etc."
04.5.1.0,"charges for self-produced energy (i.e., in some countries, households that self-produce more electricity than they consume are charged storage costs if they transmit that surplus electricity back into the electricity supply grid)"
04.5.2.1,Natural gas through networks
04.5.2.1,natural gas delivered through gas networks
04.5.2.1,town gas delivered through gas networks
04.5.2.1,meter rentals
04.5.2.1,cost of meter readings
04.5.2.1,standing charges
04.5.4.3,Charcoal
04.5.4.3,"Charcoal in the form of blocks, sticks, granules or powder"
04.5.4.3,"Agglomerated charcoal with tar or other substances, in the form of balls, briquettes, tablets"
04.5.4.3,Wood and bamboo charcoal
04.5.4.3,Shell and nut charcoal
04.5.4.3,Charcoal briquettes for barbecuing
04.5.5.0,Other energy for heating and cooling
04.5.5.0,hot water and steam purchased from district heating plants
04.5.5.0,ice used for cooling and refrigeration purposes
04.5.5.0,"associated expenditure, such as meter rentals of, cost of meter readings, standing charges and so on"
05.1.1.1,Household furniture
05.1.1.1,sofa
05.1.1.1,couch
05.1.1.1,table
05.1.1.1,chair
05.1.1.1,cupboard
05.1.1.1,chest of drawers
05.1.1.1,bookshelf
05.1.1.1,hanger stand
05.1.1.1,coat stand
05.1.1.1,bunk bed
05.1.1.1,cradle
05.1.1.1,high chair
05.1.1.1,playpen
05.1.1.1,bed
05.1.1.1,mattress
05.1.1.1,mattress base (tatami)
05.1.1.1,wardrobe
05.1.1.1,bedside table
05.1.1.1,kitchen table
05.1.1.1,kitchen chair
05.1.1.1,kitchen cupboard
05.1.1.1,kitchen surface
05.1.1.1,bathroom furniture
05.1.1.1,inflatable sofa
05.1.1.1,inflatable armchair
05.1.1.1,inflatable bed
05.1.1.1,custom-made furniture
05.1.1.4,"Furnishings, loose carpets and rugs"
05.1.1.4,loose carpets and rugs
05.1.1.4,"pictures, sculptures, engravings, tapestries and other art objects, including reproductions of works of art and other ornaments"
05.1.1.4,"statuettes and other decorative articles, including those made of porcelain and crystal glass"
05.1.1.4,"wall clocks, floor clocks, alarm clocks and travel clocks"
05.1.1.4,"screens, folding partitions, non-textile blinds, mirrors, candle holders and candlesticks"
05.1.1.4,leather and fur for upholstery and room decoration
05.1.2.0,"Repair, installation and hire of furniture, furnishings and loose carpets"
05.1.2.0,Repair of wooden dining table
05.1.2.0,Repair of wicker patio furniture
05.1.2.0,Restoration of oil painting
05.1.2.0,Restoration of antique armchair
05.1.2.0,Hire of office desk
05.1.2.0,Hire of camping tent
05.1.2.0,Installation of bookshelf
05.1.2.0,Installation of kitchen cabinet
05.2.1.1,Furnishing fabrics and curtains
05.2.1.1,furnishing fabric
05.2.1.1,curtain material
05.2.1.1,curtains
05.2.1.1,double curtains
05.2.1.1,awnings
05.2.1.1,door curtains
05.2.1.1,fabric blinds
05.3.1.1,Major kitchen appliances
05.3.1.1,refrigerator
05.3.1.1,dual-temperature refrigerator and freezer
05.3.1.1,dishwasher
05.3.1.1,"electric panel, gas panel, oil panel, ceramic panel, induction panel, hob, spit roaster, electric oven, gas oven, convection oven, combined cooker and microwave oven"
05.3.1.1,extractor hood
05.3.1.4,Cleaning equipment
05.3.1.4,Vacuum cleaner for cleaning dry dirt and dust from floors and carpets.
05.3.1.4,Steam-cleaning machine for deep cleaning and sanitizing floors and surfaces.
05.3.1.4,Carpet shampooing machine for cleaning and refreshing carpets.
05.3.1.4,Machine for scrubbing floors to remove dirt and stains.
05.3.1.4,Machine for waxing floors to add shine and protection.
05.3.1.4,Machine for polishing floors to create a smooth and glossy finish.
05.3.2.1,Small appliances for the cooking and processing of food
05.3.2.1,Multifunction machine for cooking and processing food
05.3.2.1,Food mixer for blending and mixing ingredients
05.3.2.1,Blender with heating element for preparing hot soups and sauces
05.3.2.1,"Slicing machine for cutting vegetables, fruits, and meats"
05.3.2.1,Rice cooker for cooking rice and grains
05.3.2.1,Slow cooker for preparing stews and casseroles
05.3.2.1,"Toaster for toasting bread, bagels, and other baked goods"
05.3.2.1,Sandwich grill for making hot sandwiches and paninis
05.3.2.1,"Meat and fish grill for cooking meats, fish, and vegetables"
05.3.2.1,"Deep fryer for frying chicken, fries, and other fried foods"
05.3.2.1,Ice cream maker for making homemade ice cream
05.3.2.1,Sorbet maker for making homemade sorbets
05.3.2.1,Yoghurt maker for making homemade yoghurt
05.3.2.1,Hot plate for cooking and warming food
05.3.2.1,Manual can opener for opening canned goods
05.3.2.1,"Electric knife for slicing meats, bread, and other foods"
05.3.2.1,Puree maker for making purees and baby food
05.3.2.1,Mincer for grinding meats and vegetables
05.3.2.1,Non-electric hot plate for cooking and warming food
05.3.2.1,Household scale for weighing ingredients and food
05.3.2.2,Small appliances for the preparation of beverages
05.3.2.2,coffee machine for brewing hot beverages
05.3.2.2,tea maker for steeping tea leaves
05.3.2.2,water boiler for heating water
05.3.2.2,kettle for boiling water
05.3.2.2,coffee mill for grinding coffee beans
05.3.2.2,sparkling water maker for creating carbonated water
05.3.2.2,juice extractor for squeezing fruits to extract juice
05.3.2.2,non-electric coffee mill for manually grinding coffee beans
05.3.2.2,non-electric sparkling-water maker for manually carbonating water
05.3.2.2,non-electric juice extractor for manually squeezing fruits to extract juice
05.3.3.0,"Repair, installation and hire of household appliances"
05.3.3.0,Repair of a refrigerator
05.3.3.0,Fixing a washing machine
05.3.3.0,Installation of a dishwasher (if priced separately)
05.3.3.0,Hiring a vacuum cleaner
05.3.3.0,Leasing a microwave
05.3.3.0,Maintenance of a stove
05.3.3.0,Servicing of a dryer
05.4.0.1,"Glassware, crystal ware, ceramic ware and china ware"
05.4.0.1,glassware for table use
05.4.0.1,crystal ware for kitchen use
05.4.0.1,ceramic ware for bathroom use
05.4.0.1,china ware for toilet use
05.4.0.2,"Cutlery, flatware and silverware"
05.4.0.2,"cutlery: a set of utensils used at the table during a meal, typically including forks, knives, and spoons."
05.4.0.2,"flatware: another term for cutlery, referring to the same set of utensils used at the table during a meal."
05.4.0.2,"silverware: a type of cutlery or flatware, typically made of silver or silver-plated metal, including forks, knives, and spoons."
05.4.0.3,Kitchen utensils and articles
05.4.0.3,saucepan
05.4.0.3,stewpot
05.4.0.3,pressure cooker
05.4.0.3,frying pan
05.4.0.3,container for bread
05.4.0.3,container for coffee
05.4.0.3,spice container
05.4.0.3,waste bin
05.4.0.3,waste-paper basket
05.4.0.3,laundry basket
05.4.0.3,portable money box
05.4.0.3,strongbox
05.4.0.3,towel rail
05.4.0.3,bottle rack
05.4.0.3,letter box
05.4.0.3,feeding bottle
05.4.0.3,thermos flask
05.4.0.3,icebox
05.4.0.4,"Repair and hire of glassware, tableware and household utensils"
05.4.0.4,Repair of glassware
05.4.0.4,Repair of crystal ware
05.4.0.4,Repair of ceramic ware
05.4.0.4,Repair of china ware
05.4.0.4,Hire of glassware
05.4.0.4,Hire of crystal ware
05.4.0.4,Hire of ceramic ware
05.4.0.4,Hire of china ware
05.4.0.4,Repair of cutlery
05.4.0.4,Repair of flatware
05.4.0.4,Repair of silverware
05.4.0.4,Hire of cutlery
05.4.0.4,Hire of flatware
05.4.0.4,Hire of silverware
05.4.0.4,Repair of kitchen utensils
05.4.0.4,Repair of kitchen articles
05.4.0.4,Hire of kitchen utensils
05.4.0.4,Hire of kitchen articles
05.5.2.2,Miscellaneous accessories
05.5.2.2,fittings for radiators and fireplaces
05.5.2.2,"miscellaneous accessories for the house (curtain rails, curtain rods of wood or plastics, string curtain rods, carpet rods, hooks, etc.)"
05.5.2.2,"miscellaneous accessories for the garden (chains, grids, stakes and hoop segments for fencing and bordering)"
05.5.2.2,"small electric accessories (lamp bulbs, fluorescent lighting tubes, torches, flashlights, hand lamps)"
05.5.2.2,"electric accessories (fuses, and electric batteries and chargers for general use)"
05.6.2.1,Domestic services provided by paid staff
05.6.2.1,"Domestic services provided by paid staff employed by the household, such as butlers, cooks, maids, drivers, gardeners, governesses, au pairs and nannies"
05.6.2.1,"Similar domestic services including babysitting, gardening and cleaning supplied by enterprises and self-employed persons"
05.6.2.1,Ironing of household clothes and linen by housemaids in the family residence
06.1.1.1,"Medicines, vaccines and other pharmaceutical preparations"
06.1.1.1,"all medicines, including branded and generic products, used to prevent, diagnose and treat illnesses, diseases and injuries"
06.1.1.1,"pharmaceutical preparations used to treat illnesses, diseases and injuries (e.g., extemporaneous ointments, syrups, capsules and other galenic substances prepared on prescription)"
06.1.1.1,medicinal soap
06.1.1.1,"vaccines, hormones, oral contraceptives and other pharmaceutical products used to prevent, diagnose and treat illnesses, diseases and injuries"
06.1.1.1,vitamin and mineral supplements
06.1.1.1,"fluids required for dialysis, as well as gases used in health care, such as oxygen, when purchased by the patient directly"
06.1.1.1,service fees charged by pharmacists for dispensing medicines
06.1.1.2,Herbal medicines and homeopathic products
06.1.1.2,herbs used in traditional and complementary medicine
06.1.1.2,herbal materials as active ingredients in traditional and complementary medicine
06.1.1.2,herbal preparations containing parts of plants for traditional and complementary medicine
06.1.1.2,finished herbal products with plant materials for traditional and complementary medicine
06.1.1.2,homeopathic medicines prepared in accordance with a homeopathic manufacturing procedure
06.1.1.2,homeopathic medicines containing homeopathic preparations
06.1.2.1,Medical diagnostic products
06.1.2.1,"Diagnostic equipment for self-testing, such as pregnancy testing kits, thermometers, glucose meters, and blood pressure meters"
06.1.2.1,Baby scales and other devices used in point-of-care testing
06.1.2.1,"Medical equipment sold over the counter for personal use outside a health facility or institution, including those purchased over the Internet"
06.1.3.2,Assistive products for hearing and communication
06.1.3.2,Digital hearing aid
06.1.3.2,Cleaning of digital hearing aid
06.1.3.2,Adjustment of digital hearing aid
06.1.3.2,Batteries for digital hearing aid (if not priced separately)
06.1.3.3,Assistive products for mobility and daily living
06.1.3.3,"Therapeutic footwear for diabetes, neuropathy, and orthopedic conditions"
06.1.3.3,Trusses and supports for various body parts
06.1.3.3,"Orthoses such as braces, splints, and other external devices for supporting the leg, spine, neck, or hand"
06.1.3.3,"Leg and hand prostheses, including implants, spinal belts, and spinal braces (also known as cervical collars)"
06.1.3.3,Crutches for mobility assistance
06.1.3.3,"Rollators, walking frames/walkers, and standing frames for improving mobility"
06.1.3.3,"Wheelchairs, powered or manual, with or without cushions, for enhanced mobility"
06.1.3.3,"Walkers, and walking sticks and canes for mobility"
06.1.3.3,"Chairs for shower, bath, and toilet, handrails, and grab bars for daily living"
06.1.3.3,"Absorbent incontinence products, including diapers for ageing populations"
06.1.3.3,Pressure relief mattresses and special beds for reducing consequences of mobility loss
06.1.3.3,Portable ramps for accessibility
06.2.1.1,Immunization services
06.2.1.1,"Consultation for immunization services, including personnel time and skills for administering vaccines against polio, rabies, rubella, tetanus, varicella (chickenpox), and yellow fever"
06.2.1.1,"Consultation for immunization services, including personnel time and skills for administering the influenza vaccine"
06.2.1.1,"Consultation for immunization services, including personnel time and skills for administering the measles vaccine"
06.2.1.1,"Consultation for immunization services, including personnel time and skills for administering vaccines against meningococcal infections, mumps, pertussis (whooping cough), and pneumococcal infections"
06.2.1.1,"Consultation for immunization services, including personnel time and skills for administering vaccines against diphtheria, hepatitis, herpes zoster, and human papillomavirus (HPV) infection"
06.2.1.1,Immunization and vaccination services as a component of maternal care and childcare
06.2.1.1,Tourism and travel-related vaccination services
06.2.1.1,Compulsory immunization and vaccination services
06.2.1.1,Voluntary immunization and vaccination services
06.2.2.1,Dental preventive services
06.2.2.1,"Routine preventive dental check-up including oral examination, cleaning, and polishing"
06.2.3.1,Outpatient curative and rehabilitative services
06.2.3.1,"Curative care services for illnesses and injuries that do not require an overnight stay, such as outpatient surgery, diagnostic and therapeutic procedures, and obstetric services."
06.2.3.1,"Rehabilitative services that do not require an overnight stay, such as physical therapy, psychological therapy, and speech therapy, provided by specialists, physicians, nurses, or other health professionals in various settings, including hospitals, individual or group consulting facilities, the patient's home, or on the street."
06.2.3.1,"Health products, such as assistive, medical, pharmaceutical, and therapeutic devices, that are necessary to deliver outpatient curative and rehabilitative services and are not separately priced from the services of the provider."
06.2.3.2,Outpatient long-term care services
06.2.3.2,"services provided by medical day-care centres, including services for the elderly and persons with disabilities"
06.2.3.2,"treatment in hospitals, provided in the course of home-based long-term care, which does not entail an overnight stay (e.g., dialysis)"
06.2.3.2,medical and nursing services designed to maintain persons (including the elderly and persons with disabilities) in their own home
06.2.3.2,"nursing care delivered at home, including care aimed at retarding or reducing deterioration or maintaining functionality (e.g., nasogastric feeding) and care provided for the management of chronic diseases (e.g., administration of psychiatric prescription medications)"
06.2.3.2,non-medical services delivered to maintain persons in their own home that are integrated into a package of care services and priced jointly with the other services
06.2.3.2,"all health products (e.g., assistive, medical, pharmaceutical and therapeutic), diagnostic imaging services and medical laboratory services needed for the delivery of outpatient services priced jointly with the service of the provider (specialist, physician, nurse or another type of health-care practitioner)"
06.3.1.0,Inpatient curative and rehabilitative services
06.3.1.0,"Curative services provided for treatment and/or care, including dental treatment, that requires an overnight stay as delivered by hospitals, nursing care facilities, and other types of health facilities located within an establishment that accommodates patients who require an overnight stay"
06.3.1.0,"Rehabilitative services provided for treatment and/or care that requires an overnight stay as delivered by alcohol and drug rehabilitation facilities, mental health convalescent homes and hospitals, and other types of health facilities located within an establishment that accommodates patients who require an overnight stay"
06.3.1.0,"Medical services required to deliver inpatient care during an overnight stay, including laboratory tests, diagnostic imaging services"
06.3.1.0,"Medicines and health products needed in the delivery of inpatient services during the overnight stay, including medical and assistive devices"
06.3.1.0,"Patient accommodation services, including meal service, cleaning, and hosting of the patient's relatives if indispensable"
06.3.1.0,"Beauty treatments performed in a hospital, including cosmetic surgery"
07.1.1.1,New motor cars
07.1.1.1,new motor car with two-wheel drive
07.1.1.1,new motor car with four-wheel drive
07.1.1.1,passenger van with two-wheel drive
07.1.1.1,passenger van with four-wheel drive
07.1.1.1,station wagon with two-wheel drive
07.1.1.1,station wagon with four-wheel drive
07.1.1.1,estate car with two-wheel drive
07.1.1.1,estate car with four-wheel drive
07.1.1.1,sport utility vehicle (SUV) with two-wheel drive
07.1.1.1,sport utility vehicle (SUV) with four-wheel drive
07.1.1.1,off-road vehicle with two-wheel drive
07.1.1.1,off-road vehicle with four-wheel drive
07.1.1.1,pickup truck with two-wheel drive
07.1.1.1,pickup truck with four-wheel drive
07.1.1.1,new racing motor vehicle
07.1.1.1,vehicle for shows
07.1.3.0,Bicycles
07.1.3.0,bicycles
07.1.3.0,tricycles
07.1.3.0,other cycles
07.1.3.0,cycle rickshaws
07.1.3.0,electric bicycles (e-bikes) and pedelecs
07.1.3.0,electric kick scooters
07.1.4.0,Animal-drawn vehicles
07.1.4.0,animal-drawn vehicle
07.1.4.0,"animals used to draw vehicles and related equipment (e.g., yokes, collars, harnesses, bridles, reins)"
07.2.1.1,Tyres
07.2.1.1,new car tyre
07.2.1.1,used bicycle tyre
07.2.1.1,retreaded motorcycle tyre
07.2.1.1,inner tube for car
07.2.1.1,inner tube for bicycle
07.2.1.1,tube for motorcycle
07.2.1.2,Parts for personal transport equipment
07.2.1.2,spark plugs for personal transport equipment
07.2.1.2,batteries for personal transport equipment
07.2.1.2,shock absorbers for personal transport equipment
07.2.1.2,filters for personal transport equipment
07.2.1.2,pumps and other parts for personal transport equipment
07.2.1.2,rims
07.2.2.3,Other fuels for personal transport equipment
07.2.2.3,Liquefied petroleum gas (LPG) as fuel for personal transport equipment
07.2.2.3,Compressed natural gas (CNG) as fuel for personal transport equipment
07.2.2.3,Liquefied natural gas (LNG) as fuel for personal transport equipment
07.2.2.3,Alcohol (ethanol or methanol) as fuel for personal transport equipment
07.2.2.3,"Biofuels (e.g., biodiesel) as fuel for personal transport equipment"
07.2.2.3,Methane as fuel for personal transport equipment
07.2.2.3,Two-stroke mixtures as fuel for personal transport equipment
07.2.2.3,"Electricity used as a fuel for personal transport, priced separately from other electricity"
07.2.2.3,Hydrogen as fuel for personal transport equipment
07.2.3.0,Maintenance and repair of personal transport equipment
07.2.3.0,"Maintenance and repair of personal transport equipment, including services such as fitting of parts and accessories, tyre changing, wheel balancing, breakdown services, oil changes, greasing, and washing"
07.2.3.0,Installation of car cameras
07.2.3.0,Locksmith services for cars
07.2.4.3,"Driving lessons, tests, licences and roadworthiness tests"
07.2.4.3,driving lessons for cars
07.2.4.3,driving tests for cars
07.2.4.3,driving licences for cars
07.2.4.3,roadworthiness tests for cars
07.2.4.3,emissions control tests for cars
07.2.4.3,vehicle registration fees for cars
07.2.4.3,charges associated with the transfer of vehicle ownership for cars
07.2.4.3,"driving lessons for recreational transport vehicles (mobile homes, boats, planes, etc.)"
07.2.4.3,"driving tests for recreational transport vehicles (mobile homes, boats, planes, etc.)"
07.2.4.3,"driving licences for recreational transport vehicles (mobile homes, boats, planes, etc.)"
07.2.4.4,Hire of personal transport equipment without driver
07.2.4.4,"hire of personal transport equipment without driver (e.g., car rental)"
07.2.4.4,"fees for participation in car-, bicycle- and motorcycle-sharing schemes"
07.3.1.1,Passenger transport by train
07.3.1.1,transport of persons and accompanied luggage by train
07.3.1.1,transport of persons and accompanied luggage by high-speed train
07.3.1.1,transport of persons and accompanied luggage by maglev
07.3.1.1,transport of accompanied private vehicles by train
07.3.1.2,Passenger transport by rapid transit and tram
07.3.1.2,"Transport of persons and accompanied luggage by rapid transit, including electric railways operating on an exclusive right of way, often grade-separated in tunnels or on elevated railways, such as light rail, underground, rubber-tyred metro, and people mover."
07.3.1.2,Transport of persons and accompanied luggage by tram.
07.3.2.1,Passenger transport by bus and coach
07.3.2.1,transport of persons and accompanied luggage by bus
07.3.2.1,transport of persons and accompanied luggage by trolleybus
07.3.2.1,transport of persons and accompanied luggage by coach
07.3.2.1,transport of persons and accompanied luggage by share taxi
07.3.2.1,vehicle for hire that may be characterized as a cross between a taxicab and a bus
07.3.2.1,mode of transport often utilized in developing countries
07.3.2.1,owner-operated vehicles that operate without a timetable
07.3.2.1,transport that stops anywhere along a fixed or semi-fixed route
07.3.2.1,transport for picking up or dropping off passengers
07.3.2.1,transport by four-seat cars
07.3.2.1,transport by minibuses
07.3.2.3,Passenger transport for students to and from school
07.3.2.3,"Local school bus charter services, with driver"
07.3.2.3,Inter-urban and intercity school bus charter services operating by schedule
07.3.2.3,"Transportation of pupils by school bus between their homes and school and between schools, including in rural areas"
07.3.2.9,Other passenger transport by road
07.3.2.9,"transport of persons and accompanied luggage by animal-drawn vehicles, with driver"
07.3.2.9,tuk-tuks serving as taxis
07.3.2.9,auto rickshaws serving as taxis
07.3.2.9,cycle rickshaws serving as taxis
07.3.2.9,motorcycles serving as taxis
07.3.4.0,Passenger transport by sea and inland waterway
07.3.4.0,transport of persons and accompanied luggage by ship
07.3.4.0,transport of persons and accompanied luggage by boat
07.3.4.0,transport of persons and accompanied luggage by ferry
07.3.4.0,transport of persons and accompanied luggage by hovercraft
07.3.4.0,transport of persons and accompanied luggage by hydrofoil
07.3.4.0,transport of accompanied private vehicles by ship
07.3.4.0,transport of accompanied private vehicles by boat
07.3.4.0,transport of accompanied private vehicles by ferry
07.3.4.0,transport of accompanied private vehicles by hovercraft
07.3.4.0,transport of accompanied private vehicles by hydrofoil
07.3.4.0,water taxis
07.3.5.0,Combined passenger transport
07.3.5.0,transport of persons and accompanied luggage via two or more modes of transport when the expenditure cannot be apportioned between them
07.3.5.0,"multiple modes of transport (e.g., bus, tram, subway, ferry) as covered by one ticket"
07.3.5.0,"transport of accompanied private vehicles (as covered, e.g., by a ticket for a combined train and ferry trip)"
07.4.1.1,Letter handling services
07.4.1.1,New postage stamps
07.4.1.1,"Pre-franked postal matter (e.g., pre-franked postcards, envelopes)"
07.4.1.1,Letter courier services
07.4.1.1,Mailbox rentals
07.4.9.1,Removal and storage services
07.4.9.1,Removal service for furniture
07.4.9.1,Storage service for furniture
07.4.9.2,Delivery of goods
07.4.9.2,Delivery service for furniture
07.4.9.2,Delivery service for supermarket shopping
07.4.9.2,Local delivery of takeout meals
07.4.9.2,Local delivery of prescription drugs
07.4.9.2,Immediate delivery of purchased item
07.4.9.2,Scheduled delivery of purchased item
08.1.3.2,Peripheral equipment and its consumable components
08.1.3.2,printer
08.1.3.2,device that produces hard copies of digital documents
08.1.3.2,photocopier
08.1.3.2,machine that makes copies of documents
08.1.3.2,scanner
08.1.3.2,device that optically scans documents and converts them into digital images
08.1.3.2,monitor
08.1.3.2,display device that shows information from a computer
08.1.3.2,projector
08.1.3.2,device that projects an image onto a screen
08.1.3.2,augmented-reality and virtual-reality head mounts
08.1.3.2,devices that allow users to experience virtual or augmented reality
08.1.3.2,modem
08.1.3.2,device that allows a computer to connect to the internet
08.1.3.2,router
08.1.3.2,device that forwards data packets between computer networks
08.1.3.2,network switch
08.1.3.2,device that connects devices on a computer network
08.1.3.2,keyboard
08.1.3.2,input device that allows users to enter text and commands into a computer
08.1.3.2,mouse
08.1.3.2,pointing device that allows users to interact with a computer
08.1.3.2,digitizer
08.1.3.2,device that converts analog signals into digital signals
08.1.3.2,typewriter
08.1.3.2,device that allows users to type text onto paper
08.1.3.2,word processor (device)
08.1.3.2,device that allows users to create and edit electronic documents
08.1.3.2,toner and ink cartridges
08.1.3.2,consumable components that contain ink or toner for printers
08.1.3.2,laser printer drums
08.1.3.2,cylindrical components that transfer toner onto paper in laser printers
08.1.3.2,typewriter ribbons
08.1.3.2,consumable components that contain ink for typewriters
08.1.3.2,calculators
08.1.3.2,devices that allow users to perform mathematical calculations
08.1.3.2,pocket calculators
08.1.3.2,"small, portable calculators"
08.1.3.2,web cameras
08.1.3.2,devices that capture video and transmit it over the internet
08.1.3.2,3-D printers
08.1.3.2,devices that create physical objects from digital models
08.1.5.0,Unrecorded recording media
08.1.5.0,compact discs recordable (CD-R)
08.1.5.0,compact discs rewritable (CD-RW)
08.1.5.0,DVDs recordable (DVD-R)
08.1.5.0,DVDs rewritable (DVD-RW)
08.1.5.0,Blu-ray discs recordable (BD-R)
08.1.5.0,Blu-ray discs recordable erasable (BD-RE)
08.1.5.0,video cassettes
08.1.5.0,"audiotapes, audio cassettes and digital audiotapes (DAT)"
08.1.5.0,external hard drives
08.1.5.0,solid-state drives
08.1.5.0,network attached storage (NAS)
08.1.5.0,USB keys
08.1.5.0,USB flash drives
08.1.5.0,Secure digital (SD) cards
08.1.5.0,CompactFlash (CF) cards
08.1.5.0,magnetic data tapes
08.1.5.0,other magnetic recording media
08.1.5.0,other optical recording media
08.1.5.0,"other recording media (phase-change recording media, holographic recording media, molecular recording media, etc.)"
08.3.1.0,Fixed communication services
08.3.1.0,installation and subscription costs associated with personal telephone equipment
08.3.1.0,telephone calls made from a private line
08.3.1.0,"telephone calls made from a public line (public telephone box, post office cabin, etc.)"
08.3.1.0,local calls
08.3.1.0,regional calls
08.3.1.0,national calls
08.3.1.0,international calls
08.3.1.0,telephone calls made from hotels
08.3.1.0,telephone calls made from cafes
08.3.1.0,telephone calls made from restaurants
08.3.5.0,Repair and rental of information and communication equipment
08.3.5.0,Repair and maintenance of information and communication equipment
08.3.5.0,"Rental of all information and communication equipment, including cost of materials if not separately priced"
08.3.5.0,"Rental of telephones, telefax machines, telephone-answering machines and telephone loudspeakers"
08.3.5.0,Rental of wireless telephone equipment
08.3.5.0,Rental of Internet access provision equipment
08.3.5.0,"Rental of telegraphy, telex and telefax equipment"
08.3.9.2,Subscriptions to audiovisual streaming services and rental of audiovisual content
08.3.9.2,Streaming service for films and music
08.3.9.2,Subscription to cable television
08.3.9.2,"Rental of CDs, video tapes, DVDs, Blu-ray discs, or download with subscription of audio-visual content (excluding game software)"
08.3.9.2,Online videorecorder services (web-based digital videorecorder)
08.3.9.2,Video on demand services
08.3.9.2,"Subscription to satellite television, Internet Protocol television (IPTV), and pay television"
08.3.9.2,Subscription to television via decoders and rental of decoders
09.1.1.2,Accessories for photographic and cinematographic equipment
09.1.1.2,"Parts and accessories for photographic and cinematographic equipment and optical instruments such as screens, viewers, lenses (including zoom lenses), flash attachments, filters, exposure meters and so on"
09.1.1.2,Photographic developer and photographic paper
09.1.1.2,Materials purchased by households with the intention of undertaking maintenance and repairs themselves
09.1.1.2,Unexposed photographic and cinematographic films
09.1.1.2,Camera-specific batteries and chargers
09.1.1.3,Optical instruments
09.1.1.3,binoculars: A pair of handheld optical instruments used for magnifying and observing distant objects.
09.1.1.3,microscopes: An optical instrument used for magnifying the size of small objects or structures that cannot be seen by the naked eye.
09.1.1.3,"telescopes: An optical instrument used for observing distant objects, typically in astronomy."
09.1.1.3,"compasses: A navigational instrument for determining direction, traditionally having a magnetic needle that points toward the magnetic North Pole."
09.1.2.1,"Camper vans, caravans and trailers"
09.1.2.1,camper van
09.1.2.1,caravan
09.1.2.1,trailer
09.1.2.2,"Aeroplanes, microlight aircraft, gliders, hang gliders and hot-air balloons"
09.1.2.2,aeroplanes
09.1.2.2,microlight aircraft
09.1.2.2,gliders
09.1.2.2,hang gliders
09.1.2.2,hot-air balloons
09.1.2.9,Other major recreational durables
09.1.2.9,golf cart
09.1.2.9,large garden swimming pool (above ground)
09.1.2.9,"billiards table, ping-pong table, pinball machine, gaming machine and so on"
09.1.2.9,"electric skateboard, self-balancing unicycle and other electric recreational scooters"
09.1.2.9,other major recreational durables n.e.c.
09.2.1.1,"Video game computers, consoles, game applications and software"
09.2.1.1,video game computer
09.2.1.1,video game console
09.2.1.1,"gamepad, joystick, racing wheel and other video gaming accessories"
09.2.1.1,electronic game
09.2.1.1,"video game software (for game consoles, computers, tablets and smartphones, on media such as CD-ROMs, cartridges, DVDs, Blu-ray discs and flash drives or available from the Internet)"
09.2.1.1,game application
09.2.1.3,Celebration articles
09.2.1.3,fireworks and rockets for celebrations
09.2.1.3,festoons for decorations
09.2.1.3,Christmas trees for Christmas celebrations
09.2.1.3,"holiday decorations for Christmas, Easter, Diwali, Eid, Hanukkah and other celebrations"
09.2.2.1,Sporting equipment
09.2.2.1,"gymnastic and physical education equipment, such as balls, shuttlecocks, nets, rackets, bats, skis, golf clubs, discuses and javelins"
09.2.2.1,"parachutes, paragliders and other skydiving equipment"
09.2.2.1,"firearms and ammunition, other weapons, and body armour for hunting, sport and personal protection"
09.2.2.1,fishing rods and other fishing equipment
09.2.2.1,"skateboards, kickboards, smart balance wheels and hover boards"
09.2.2.1,"walking sticks and canes for recreational purposes (e.g., hiking and tracking)"
09.2.2.1,"game-specific footwear (ski boots, football boots, golfing shoes and other such footwear fitted with ice skates, rollers, spikes, studs, etc.)"
09.2.2.1,"game-specific sportswear (ski suits, etc.)"
09.2.2.1,protective sports headgear
09.2.2.1,"other protective sports gear, such as life jackets, boxing gloves, sport gloves, body padding, shin guards, goggles, belts, supports"
09.2.2.2,Camping and open-air recreation equipment
09.2.2.2,"Equipment for beach and open-air games, including bowls, croquet, flying disc games, and volleyball"
09.2.2.2,"Inflatatable boats, rafts, and swimming pools for open-air recreation"
09.2.2.2,"Tents, sleeping bags, and backpacks designed for camping"
09.2.2.2,"Air mattresses, inflating pumps, camping stoves, and gas for camping"
09.2.2.2,Barbecues and other camping accessories
09.2.2.2,Global Positioning System (GPS) equipment for boating and hiking
09.4.1.0,Hire and repair of photographic and cinematographic equipment and optical instruments
09.4.1.0,hire of photographic and cinematographic equipment
09.4.1.0,hire of optical instruments
09.4.1.0,repair of photographic equipment
09.4.1.0,repair of cinematographic equipment
09.4.1.0,repair of optical instruments
09.4.2.2,"Hire, maintenance and repair of other major recreational durables"
09.4.2.2,"Hire of major recreational durables, such as those listed under 09.1.2.2, 09.1.2.3, 09.1.2.4, and 09.1.2.9"
09.4.2.2,"Winter lay-up of boats, yachts, and similar watercraft"
09.4.2.2,Hangar services for private planes
09.4.2.2,Marina services for boats
09.4.2.2,Maintenance of major recreational durables
09.4.2.2,Repair of major recreational durables
09.4.3.1,Hire of game software and subscription to online games
09.4.3.1,"hire of game software (i.e., games contained on CDs, DVDs, Blu-ray discs, etc.)"
09.4.3.1,subscriptions to game software and applications
