code,title
03.1.2.2,Cardigans for women or girls
03.1.2.2,Shorts for women or girls
03.1.2.2,Swimsuits for women or girls
03.1.2.2,Tracksuits for women or girls
03.1.2.2,Jogging suits for women or girls
03.1.2.2,Sweatshirts for women or girls
03.1.2.2,T-shirts for women or girls
03.1.2.2,Leotards for women or girls
03.1.2.2,Traditional garments for women or girls
03.1.2.2,Vests for women or girls
03.1.2.2,Underpants for women or girls
03.1.2.2,Socks for women or girls
03.1.2.2,Stockings for women or girls
03.1.2.2,Tights for women or girls
03.1.2.2,Petticoats for women or girls
03.1.2.2,Brassieres for women or girls
03.1.2.2,Knickers for women or girls
03.1.2.2,Slips for women or girls
03.1.2.2,Girdles for women or girls
03.1.2.2,Corsets for women or girls
03.1.2.2,Body stockings for women or girls
03.1.2.2,Pyjamas for women or girls
03.1.2.2,Nightshirts for women or girls
03.1.2.2,Nightdresses for women or girls
03.1.2.2,Housecoats for women or girls
03.1.2.2,Dressing gowns for women or girls
03.1.2.2,Bathrobes for women or girls
03.1.2.3,Garments for infants (under 2 years of age)
03.1.2.3,Infant raincoats
03.1.2.3,Infant anoraks
03.1.2.3,Infant parkas
03.1.2.3,Infant blousons
03.1.2.3,Infant jackets
03.1.2.3,Infant trousers
03.1.2.3,Infant waistcoats
03.1.2.3,Infant suits
03.1.2.3,Infant costumes
03.1.2.3,Infant dresses
03.1.2.3,Infant skirts
03.1.2.3,Infant vests
03.1.2.3,Infant underpants
03.1.2.3,Infant socks
03.1.2.3,Infant stockings
03.1.2.3,Infant tights
03.1.2.3,Infant pyjamas
03.1.2.3,Infant nightshirts
03.1.2.3,Infant nightdresses
03.1.2.3,Infant dressing gowns
03.1.2.3,Infant bathrobes
03.1.2.4,School uniforms
03.1.2.4,School uniforms
03.1.2.4,* school uniforms
03.1.3.1,Other articles of clothing
03.1.3.1,ties
03.1.3.1,handkerchiefs
03.1.3.1,scarves
03.1.3.1,gloves
03.1.3.1,mittens
03.1.3.1,muffs
03.1.3.1,belts
03.1.3.1,braces
03.1.3.1,aprons
03.1.3.1,smocks
03.1.3.1,bibs
03.1.3.1,sleeve protectors
03.1.3.1,hats
03.1.3.1,caps
03.1.3.1,berets
03.1.3.1,bonnets
03.1.3.1,working gloves
03.1.3.2,Clothing accessories
03.1.3.2,sewing threads
03.1.3.2,knitting yarns
03.1.3.2,buckles
03.1.3.2,buttons
03.1.3.2,press studs
03.1.3.2,zip fasteners
03.1.3.2,ribbons
03.1.3.2,laces
03.1.3.2,trimmings
03.1.4.1,Cleaning of clothing
03.1.4.1,Cleaning of clothing
03.1.4.1,dry-cleaning
03.1.4.1,laundering
03.1.4.1,dyeing of garments
03.1.4.2,"Repair, tailoring and hire of clothing"
03.1.4.2,darning of garments
03.1.4.2,mending of garments
03.1.4.2,repair of garments
03.1.4.2,altering of garments
03.1.4.2,tailoring services for which the customer supplies the material
03.1.4.2,hire of garments
03.2.1.1,Footwear for men
03.2.1.1,Ready-to-wear men's shoes
03.2.1.1,Made-to-measure men's shoes
03.2.1.1,Gaiters for men
03.2.1.1,Shoelaces for men's shoes
03.2.1.1,Heels for men's shoes
03.2.1.1,Soles for men's shoes
03.2.1.1,Jogging shoes for men
03.2.1.1,Cross-training shoes for men
03.2.1.1,Tennis shoes for men
03.2.1.1,Basketball shoes for men
03.2.1.1,Boating shoes for men
03.2.1.2,Footwear for women
03.2.1.2,Ready-to-wear women's shoes
03.2.1.2,Made-to-measure women's shoes
03.2.1.2,Gaiters for women
03.2.1.2,Shoelaces for women's shoes
03.2.1.2,Heels for women's shoe repair
03.2.1.2,Soles for women's shoe repair
03.2.1.2,Women's jogging shoes
03.2.1.2,Women's cross-training shoes
03.2.1.2,Women's tennis shoes
03.2.1.2,Women's basketball shoes
03.2.1.2,Women's boating shoes
03.2.1.3,Footwear for infants and children
03.2.1.3,Infant sandals
03.2.1.3,Children's sneakers
03.2.1.3,Gaiters for kids
03.2.1.3,Shoelaces for infant shoes
03.2.1.3,Heels for children's dress shoes
03.2.1.3,Soles for baby booties
03.2.1.3,Jogging shoes for kids
03.2.1.3,Tennis shoes for children
03.2.1.3,Baby booties made of fabric
03.2.1.3,Sheepskin baby booties
03.2.2.0,"Cleaning, repair and hire of footwear"
03.2.2.0,repair of footwear
03.2.2.0,shoe-cleaning services
03.2.2.0,dyeing of shoes
03.2.2.0,hire of footwear
04.1.1.0,Actual rental payments made by tenants for main residence
04.1.1.0,Actual rental payments made by tenants for main residence
04.1.1.0,Rentals actually paid by tenants or subtenants occupying furnished or unfurnished premises as their main residence
04.1.1.0,Payments by households occupying a room in a hotel or boarding house as their main residence
04.1.2.1,Actual rental payments made by tenants for secondary residences
04.1.2.1,Actual rental payments made by tenants for secondary residences
04.1.2.1,rentals actually paid for secondary residences
04.1.2.2,Garage rental payments and other rental payments made by tenants
04.1.2.2,garage rentals in connection with the dwelling
04.1.2.2,rentals of self-storage units
04.2.1.0,Imputed rental payments of owner-occupiers for their main residence
04.2.1.0,imputed rental payments of owner-occupiers for their main residence
04.2.1.0,imputed rentals of owners occupying their main residence
04.2.2.0,Other imputed rentals
04.2.2.0,imputed rentals for secondary residences
04.2.2.0,imputed garage rentals in connection with the dwelling
04.2.2.0,imputed rentals of storage units
04.3.1.1,Materials for the maintenance and repair of the dwelling
04.3.1.1,Paints and varnishes
04.3.1.1,Renderings
04.3.1.1,Wallpapers
04.3.1.1,Fabric wall coverings
04.3.1.1,Windowpanes
04.3.1.1,Plaster
04.3.1.1,Cement
04.3.1.1,Putty
04.3.1.1,Wallpaper pastes
04.3.1.1,Pipes
04.3.1.1,Taps
04.3.1.1,Joints
04.3.1.1,Floorboards
04.3.1.1,Ceramic tiles
04.3.1.1,Fitted carpets
04.3.1.1,Linoleum
04.3.1.1,Door fittings
04.3.1.1,Power sockets
04.3.1.1,Wiring flex
04.3.1.2,Security equipment
04.3.1.2,Smoke detectors for individual dwellings
04.3.1.2,Security alarms for individual dwellings
04.3.1.2,Security and surveillance cameras for individual dwellings
04.3.1.2,Door phones for dwellings
04.3.1.2,Fire extinguishers
04.3.2.0,"Services for the maintenance, repair and security of the dwelling"
04.3.2.0,plumber services for minor maintenance and repair
04.3.2.0,electrician services for minor maintenance and repair
04.3.2.0,carpenter services for minor maintenance and repair
04.3.2.0,glazier services for minor maintenance and repair
04.3.2.0,painter services for minor maintenance and repair
04.3.2.0,decorator services for minor maintenance and repair
04.3.2.0,floor polisher services for minor maintenance and repair
04.3.2.0,locksmith services
04.3.2.0,services for laying of fitted carpets
04.3.2.0,services for laying of linoleum
04.3.2.0,security services for the dwelling
04.4.1.1,Water supply delivered through network systems
04.4.1.1,Water supply delivered through network systems
04.4.1.1,Meter installation charges
04.4.1.1,Meter rentals
04.4.1.1,Volumetric charges for consumption of water
04.4.1.1,Fixed charges for consumption of water
04.4.1.1,Steam and hot water
04.4.1.1,Meter readings
04.4.1.1,Standing charges
04.4.1.2,Water supply delivered through other systems
04.4.1.2,Water supply delivered through other systems
04.4.1.2,Payment for services provided at a public standpost or fountain
04.4.1.2,Payment for services provided by water vendors
04.4.1.2,Payment for water delivered via tanker truck
04.4.1.2,Payment for water delivered by cart
04.4.2.0,Refuse collection
04.4.2.0,Refuse collection
04.4.2.0,Refuse collection and disposal
04.4.2.0,Recycling fees paid by households
04.4.3.1,Sewage collection through sewer systems
04.4.3.1,Sewage collection through sewer systems
04.4.3.1,"Payments made to the sanitation or water provider or the municipality for services related to the collection, transport and disposal of sewage by means of sewer systems and its disposal"
04.4.3.2,Sewage collection through on-site sanitation systems
04.4.3.2,Sewage collection through on-site sanitation systems
04.4.3.2,Services to empty and evacuate liquid waste by means of on-site sanitation systems
04.4.3.2,Pit latrines
04.4.3.2,Septic tanks
04.4.3.2,Soak pits
04.4.3.2,Clean communal toilets
04.4.3.2,Pay toilets
04.4.4.1,Charges for maintenance of multi-occupied buildings
04.4.4.1,co-proprietor charges for caretaking
04.4.4.1,co-proprietor charges for gardening
04.4.4.1,co-proprietor charges for stairwell cleaning
04.4.4.1,co-proprietor charges for heating and lighting
04.4.4.1,co-proprietor charges for maintenance of lifts
04.4.4.1,co-proprietor charges for refuse disposal chutes
04.4.4.1,co-proprietor charges for pool cleaning
04.4.4.9,Other services related to the dwelling n.e.c.
04.4.4.9,road and sidewalk cleaning
04.4.4.9,chimney sweeping
04.4.4.9,measurement of background radiation
04.4.4.9,measurement of the content of harmful substances inside the dwelling
04.4.4.9,landscaping of the dwelling's surrounding grounds
04.4.4.9,cleaning of the dwelling's surrounding grounds
04.4.4.9,snow removal
04.5.1.0,Electricity
04.5.1.0,Electricity from coal
04.5.1.0,Electricity from solar
04.5.1.0,Electricity from hydro
04.5.1.0,Meter rentals
04.5.1.0,Cost of meter readings
04.5.1.0,Standing charges
04.5.1.0,Charges for self-produced energy
04.5.1.0,Storage costs for surplus electricity transmission
04.5.2.1,Natural gas through networks
04.5.2.1,Natural gas through networks
04.5.2.1,Natural gas and town gas delivered through gas networks
04.5.2.1,"Associated expenditure, such as meters rentals, cost of meter readings, standing charges, etc."
04.5.2.2,Liquefied hydrocarbons
04.5.2.2,Liquefied hydrocarbons delivered in storage containers
04.5.2.2,Butane delivered in storage containers
04.5.2.2,Propane delivered in storage containers
04.5.2.2,Rental of storage containers for liquefied hydrocarbons
04.5.2.2,Purchase of storage containers for liquefied hydrocarbons
04.5.2.2,Standing charges for liquefied hydrocarbons storage containers
04.5.3.0,Liquid fuels
04.5.3.0,domestic heating fuel oils
04.5.3.0,biofuels for domestic use
04.5.3.0,alcohol for fireplaces
04.5.4.1,"Coal, coal briquettes, peat and peat briquettes"
04.5.4.1,coal
04.5.4.1,coal briquettes
04.5.4.1,peat
04.5.4.1,peat briquettes
04.5.4.2,"Wood fuel, including pellets and briquettes"
04.5.4.2,Fuelwood in the form of billets
04.5.4.2,Fuelwood in the form of faggots
04.5.4.2,Fuelwood in the form of logs
04.5.4.2,Fuelwood in the form of twigs
04.5.4.2,Wood in the form of chips
04.5.4.2,Wood in the form of particles
04.5.4.2,Non-agglomerated sawdust
04.5.4.2,Non-agglomerated wood waste
04.5.4.2,Non-agglomerated wood scrap
04.5.4.2,Sawdust agglomerated in briquettes
04.5.4.2,Sawdust agglomerated in pellets
04.5.4.2,Wood waste agglomerated in briquettes
04.5.4.2,Wood waste agglomerated in pellets
04.5.4.2,Wood scrap agglomerated in briquettes
04.5.4.2,Wood scrap agglomerated in pellets
04.5.4.3,Charcoal
04.5.4.3,wood and bamboo charcoal
04.5.4.3,shell and nut charcoal
04.5.4.3,charcoal briquettes
04.5.4.3,charcoal briquettes for barbecuing
04.5.4.9,Other solid fuels
04.5.4.9,coke
04.5.4.9,briquettes
04.5.4.9,wheat
04.5.4.9,nutshells
04.5.4.9,dry animal dung
04.5.5.0,Other energy for heating and cooling
04.5.5.0,hot water and steam purchased from district heating plants
04.5.5.0,ice used for cooling and refrigeration purposes
04.5.5.0,"associated expenditure, such as meter rentals of, cost of meter readings, standing charges and so on"
05.1.1.1,Household furniture
05.1.1.1,sofas
05.1.1.1,couches
05.1.1.1,tables
05.1.1.1,chairs
05.1.1.1,cupboards
05.1.1.1,chests of drawers
05.1.1.1,bookshelves
05.1.1.1,hanger stands
05.1.1.1,coat stands
05.1.1.1,bunk beds
05.1.1.1,cradles
05.1.1.1,high chairs
05.1.1.1,playpens
05.1.1.1,beds
05.1.1.1,mattresses
05.1.1.1,mattress bases (tatamis)
05.1.1.1,wardrobes
05.1.1.1,bedside tables
05.1.1.1,kitchen tables
05.1.1.1,kitchen chairs
05.1.1.1,kitchen cupboards
05.1.1.1,kitchen surfaces
05.1.1.1,bathroom furniture
05.1.1.1,inflatable sofas
05.1.1.1,inflatable armchairs
05.1.1.1,inflatable beds
05.1.1.1,custom-made furniture
05.1.1.2,Garden and camping furniture
05.1.1.2,Garden benches
05.1.1.2,Wrought iron tables
05.1.1.2,Garden arbours
05.1.1.2,Small garden sheds
05.1.1.2,Camping chairs
05.1.1.2,Custom-made garden furniture
05.1.1.3,Lighting equipment
05.1.1.3,ceiling lights
05.1.1.3,standard lamps
05.1.1.3,globe lights
05.1.1.3,bedside lamps
05.1.1.3,light strings
05.1.1.3,LED strings
05.1.1.3,parts of lighting equipment
05.1.1.4,"Furnishings, loose carpets and rugs"
05.1.1.4,Furnishings
05.1.1.4,Loose carpets
05.1.1.4,Rugs
05.1.1.4,Pictures
05.1.1.4,Sculptures
05.1.1.4,Engravings
05.1.1.4,Tapestries
05.1.1.4,Art objects
05.1.1.4,Reproductions of works of art
05.1.1.4,Ornaments
05.1.1.4,Statuettes
05.1.1.4,Decorative articles
05.1.1.4,Porcelain articles
05.1.1.4,Crystal glass articles
05.1.1.4,Wall clocks
05.1.1.4,Floor clocks
05.1.1.4,Alarm clocks
05.1.1.4,Travel clocks
05.1.1.4,Screens
05.1.1.4,Folding partitions
05.1.1.4,Non-textile blinds
05.1.1.4,Mirrors
05.1.1.4,Candle holders
05.1.1.4,Candlesticks
05.1.1.4,Leather for upholstery
05.1.1.4,Fur for upholstery
05.1.1.4,Leather for room decoration
05.1.1.4,Fur for room decoration
05.1.2.0,"Repair, installation and hire of furniture, furnishings and loose carpets"
05.1.2.0,"Repair, installation and hire of furniture, furnishings and loose carpets"
05.1.2.0,"Repair of furniture, garden and camping furniture, furnishings and loose carpets"
05.1.2.0,"Restoration of works of art, antique furniture and antique floor coverings other than those acquired primarily as stores of value (capital formation)"
05.1.2.0,"Hire of furniture, garden and camping furniture, furnishings and loose carpets"
05.1.2.0,"Installation of furniture, when separately priced"
05.2.1.1,Furnishing fabrics and curtains
05.2.1.1,furnishing fabrics
05.2.1.1,curtain material
05.2.1.1,curtains
05.2.1.1,double curtains
05.2.1.1,awnings
05.2.1.1,door curtains
05.2.1.1,fabric blinds
05.2.1.2,Bed linen and bedding
05.2.1.2,sheets
05.2.1.2,pillowcases
05.2.1.2,blankets
05.2.1.2,travelling rugs
05.2.1.2,plaids
05.2.1.2,eiderdowns
05.2.1.2,counterpanes
05.2.1.2,mosquito nets
05.2.1.2,covers for futons
05.2.1.2,pillows
05.2.1.2,bolsters
05.2.1.2,hammocks
05.2.1.3,Table linen and bathroom linen
05.2.1.3,tablecloths
05.2.1.3,table napkins
05.2.1.3,towels
05.2.1.3,face cloths
05.2.1.9,Other household textiles
05.2.1.9,textile shopping bags
05.2.1.9,laundry bags
05.2.1.9,shoe bags
05.2.1.9,covers for clothes and furniture
05.2.1.9,flags
05.2.1.9,sunshades
05.2.1.9,oilcloth
05.2.1.9,bathroom mats
05.2.1.9,rush mats
05.2.1.9,doormats
05.2.1.9,feathers
05.2.1.9,other fillers for pillows
05.2.2.0,"Repair, hire and sewing services of household textiles"
05.2.2.0,repair of household textiles
05.2.2.0,sewing of household textiles
05.2.2.0,hire of household textiles
05.3.1.1,Major kitchen appliances
05.3.1.1,Refrigerators
05.3.1.1,Dual-temperature refrigerators
05.3.1.1,Freezers
05.3.1.1,Dishwashers
05.3.1.1,Electric panels
05.3.1.1,Gas panels
05.3.1.1,Oil panels
05.3.1.1,Ceramic panels
05.3.1.1,Induction panels
05.3.1.1,Hobs
05.3.1.1,Spit roasters
05.3.1.1,Electric ovens
05.3.1.1,Gas ovens
05.3.1.1,Convection ovens
05.3.1.1,Combined cooker and microwave ovens
05.3.1.1,Extractor hoods
05.3.1.2,Major laundry appliances
05.3.1.2,Washing machines
05.3.1.2,Dryers
05.3.1.2,Drum dryers
05.3.1.2,Drying cabinets
05.3.1.2,Drying radiators
05.3.1.2,Ironing machines
05.3.1.2,Electric mangles
05.3.1.3,Heaters and air conditioners
05.3.1.3,air conditioners
05.3.1.3,humidifiers
05.3.1.3,space heaters
05.3.1.3,water heaters
05.3.1.3,ventilators
05.3.1.4,Cleaning equipment
05.3.1.4,vacuum cleaners
05.3.1.4,steam-cleaning machines
05.3.1.4,carpet shampooing machines
05.3.1.4,machines for scrubbing floors
05.3.1.4,machines for waxing floors
05.3.1.4,machines for polishing floors
05.3.1.9,Other major household appliances
05.3.1.9,safes
05.3.1.9,sewing machines
05.3.1.9,knitting machines
05.3.1.9,water softeners
05.3.2.1,Small appliances for the cooking and processing of food
05.3.2.1,Multifunction machines for cooking and processing food
05.3.2.1,Food mixers for mixing ingredients
05.3.2.1,Blenders for blending food and drinks
05.3.2.1,Blenders with heating elements for hot blending
05.3.2.1,Slicing machines for cutting food into thin pieces
05.3.2.1,Rice cookers for cooking rice
05.3.2.1,Slow cookers for slow cooking meals
05.3.2.1,Toasters for toasting bread
05.3.2.1,Sandwich grills for grilling sandwiches
05.3.2.1,Meat and fish grills for grilling meat and fish
05.3.2.1,Deep fryers for deep frying food
05.3.2.1,Ice cream makers for making ice cream
05.3.2.1,Sorbet makers for making sorbet
05.3.2.1,Yoghurt makers for making yoghurt
05.3.2.1,Hot plates for keeping food warm
05.3.2.1,Can openers for opening cans
05.3.2.1,Electric knives for cutting food
05.3.2.1,Puree makers for making purees
05.3.2.1,Mincers for mincing food
05.3.2.1,Hot plates for keeping food warm
05.3.2.1,Household scales for weighing food
05.3.2.2,Small appliances for the preparation of beverages
05.3.2.2,coffee machines
05.3.2.2,tea makers
05.3.2.2,water boilers
05.3.2.2,kettles
05.3.2.2,coffee mills
05.3.2.2,sparkling water makers
05.3.2.2,juice extractors
05.3.2.2,"non-electric appliances for the preparation of beverages, such as coffee mills, sparkling-water makers and juice extractors"
05.3.2.9,Other small household appliances
05.3.2.9,electric irons
05.3.2.9,fans
05.3.2.9,electric blankets
05.3.2.9,other non-electric household appliances
05.3.3.0,"Repair, installation and hire of household appliances"
05.3.3.0,repair of household appliances
05.3.3.0,hire of household appliances
05.3.3.0,installation of household appliances (if priced separately)
05.4.0.1,"Glassware, crystal ware, ceramic ware and china ware"
05.4.0.1,glassware
05.4.0.1,crystal ware
05.4.0.1,ceramic ware
05.4.0.1,china ware
05.4.0.1,glassware used for table
05.4.0.1,crystal ware used for kitchen
05.4.0.1,ceramic ware used for bathroom
05.4.0.1,china ware used for toilet
05.4.0.2,"Cutlery, flatware and silverware"
05.4.0.2,cutlery
05.4.0.2,flatware
05.4.0.2,silverware
05.4.0.3,Kitchen utensils and articles
05.4.0.3,saucepan
05.4.0.3,stewpot
05.4.0.3,pressure cooker
05.4.0.3,frying pan
05.4.0.3,bread container
05.4.0.3,coffee container
05.4.0.3,spice container
05.4.0.3,waste bin
05.4.0.3,waste-paper basket
05.4.0.3,laundry basket
05.4.0.3,portable money box
05.4.0.3,strongbox
05.4.0.3,towel rail
05.4.0.3,bottle rack
05.4.0.3,letter box
05.4.0.3,feeding bottle
05.4.0.3,thermos flask
05.4.0.3,icebox
05.4.0.4,"Repair and hire of glassware, tableware and household utensils"
05.4.0.4,repair and hire of glassware
05.4.0.4,repair and hire of crystal ware
05.4.0.4,repair and hire of ceramic ware
05.4.0.4,repair and hire of china ware
05.4.0.4,repair and hire of cutlery
05.4.0.4,repair and hire of flatware
05.4.0.4,repair and hire of silverware
05.4.0.4,repair and hire of kitchen utensils
05.4.0.4,repair and hire of kitchen articles
05.5.1.0,Motorized tools and equipment
05.5.1.0,Electric drill with variable speed and reversible function
05.5.1.0,Percussion drill with hammer function
05.5.1.0,Electric saw with adjustable blade angle
05.5.1.0,Electric sander with dust collection system
05.5.1.0,Garden tractor with hydrostatic transmission
05.5.1.0,Chain saw with automatic chain lubrication
05.5.1.0,Lawn mower with mulching function
05.5.1.0,Clipper for lawn with adjustable cutting height
05.5.1.0,Hedge cutters with rotating blades
05.5.1.0,Cultivators with adjustable tilling depth
05.5.1.0,Water pump with automatic shut-off
05.5.1.0,Electric screwdriver with adjustable torque
05.5.2.1,Non-motorized tools
05.5.2.1,"Non-motorized tools: saws, hammers, screwdriver, wrenches, spanners, pliers, trimming knives, rasps and files"
05.5.2.1,"power shears, wheelbarrows, watering cans, hoses, spades, shovels, rakes, forks, scythes, sickles and secateurs"
05.5.2.1,ladders and steps
05.5.2.2,Miscellaneous accessories
05.5.2.2,Fittings for radiators
05.5.2.2,Fittings for fireplaces
05.5.2.2,Curtain rails
05.5.2.2,Curtain rods of wood
05.5.2.2,Curtain rods of plastics
05.5.2.2,String curtain rods
05.5.2.2,Carpet rods
05.5.2.2,Hooks
05.5.2.2,Chains for fencing
05.5.2.2,Grids for fencing
05.5.2.2,Stakes for fencing
05.5.2.2,Hoop segments for bordering
05.5.2.2,Lamp bulbs
05.5.2.2,Fluorescent lighting tubes
05.5.2.2,Torches
05.5.2.2,Flashlights
05.5.2.2,Hand lamps
05.5.2.2,Fuses
05.5.2.2,Electric batteries for general use
05.5.2.2,Electric chargers for general use
05.5.3.0,Repair and hire of motorized and non-motorized tools and equipment
05.5.3.0,repair and hire of motorized tools and equipment
05.5.3.0,repair and hire of non-motorized small tools and miscellaneous accessories
05.6.1.1,Household cleaning and maintenance products
05.6.1.1,Detergents for hand dishwashing
05.6.1.1,Machine dishwashing detergent
05.6.1.1,Scouring powders
05.6.1.1,Disinfectant bleaches
05.6.1.1,Softeners
05.6.1.1,Conditioners
05.6.1.1,Stain removers
05.6.1.1,General-purpose cleansers
05.6.1.1,Window-cleaning products
05.6.1.1,Unblocking agents
05.6.1.1,Disinfectants
05.6.1.1,Floor waxes
05.6.1.1,Polishes
05.6.1.1,Shoe-cleaning creams
05.6.1.1,Shoe brushes
05.6.1.1,Dustpans
05.6.1.1,Dusting brushes
05.6.1.1,Dusters
05.6.1.1,Cloths
05.6.1.1,Floor cloths
05.6.1.1,Chamois leathers
05.6.1.1,Dish brushes
05.6.1.1,Household sponges
05.6.1.1,Scourers
05.6.1.1,Steel wool
05.6.1.1,Vacuum cleaner bags
05.6.1.1,Pool cleaning chemicals
05.6.1.1,Water treatment chemicals
05.6.1.9,Other non-durable household goods
05.6.1.9,Insecticides for household use
05.6.1.9,Pesticides for household use
05.6.1.9,Fungicides for household use
05.6.1.9,Distilled water for household use
05.6.1.9,Filters for household use
05.6.1.9,Tablecloths
05.6.1.9,Table napkins
05.6.1.9,Kitchen papers
05.6.1.9,Baking parchment rolls
05.6.1.9,Kitchen film
05.6.1.9,Aluminium foils
05.6.1.9,Doilies
05.6.1.9,Disposable plates
05.6.1.9,Disposable cups
05.6.1.9,Disposable cutlery
05.6.1.9,Candles for household use
05.6.1.9,Lamp wicks
05.6.1.9,Methylated spirits for household use
05.6.1.9,Plastic bags for household use
05.6.1.9,Garbage bags
05.6.1.9,Matches
05.6.1.9,Clothes pegs
05.6.1.9,Clothes hangers
05.6.1.9,Pins
05.6.1.9,Safety pins
05.6.1.9,Sewing needles
05.6.1.9,Knitting needles
05.6.1.9,Thimbles
05.6.1.9,Nails for household use
05.6.1.9,Screws for household use
05.6.1.9,Nuts for household use
05.6.1.9,Bolts for household use
05.6.1.9,Tacks for household use
05.6.1.9,Washers for household use
05.6.1.9,Glues for household use
05.6.1.9,Adhesive tapes for household use
05.6.1.9,String for household use
05.6.1.9,Twine for household use
05.6.1.9,Rubber gloves for household use
05.6.1.9,Gardening gloves
05.6.2.1,Domestic services provided by paid staff
05.6.2.1,Butler services
05.6.2.1,Cooking services
05.6.2.1,Maid services
05.6.2.1,Driver services
05.6.2.1,Gardening services
05.6.2.1,Governess services
05.6.2.1,Au pair services
05.6.2.1,Nanny services
05.6.2.1,Babysitting services
05.6.2.1,Cleaning services
05.6.2.1,Ironing services
05.6.2.9,Other household services
05.6.2.9,dry-cleaning of household linen and textiles
05.6.2.9,carpet cleaning
05.6.2.9,laundering and dyeing of household textiles
05.6.2.9,pest extermination and disinfection
05.6.2.9,"taking care of a dwelling in the absence of the owner, whether or not occupying the dwelling; house-sitting"
05.6.2.9,other household services n.e.c.
06.1.1.1,"Medicines, vaccines and other pharmaceutical preparations"
06.1.1.1,Medicines
06.1.1.1,Vaccines
06.1.1.1,Pharmaceutical preparations
06.1.1.1,Branded products
06.1.1.1,Generic products
06.1.1.1,Extemporaneous ointments
06.1.1.1,Syrups
06.1.1.1,Capsules
06.1.1.1,Galenic substances
06.1.1.1,Medicinal soap
06.1.1.1,Hormones
06.1.1.1,Oral contraceptives
06.1.1.1,Vitamin supplements
06.1.1.1,Mineral supplements
06.1.1.1,Dialysis fluids
06.1.1.1,Oxygen
06.1.1.1,Pharmacist service fees
06.1.1.2,Herbal medicines and homeopathic products
06.1.1.2,herbal medicines
06.1.1.2,homeopathic products
06.1.1.2,herbs
06.1.1.2,herbal materials
06.1.1.2,herbal preparations
06.1.1.2,finished herbal products
06.1.1.2,parts of plants
06.1.1.2,plant materials
06.1.1.2,homeopathic medicines
06.1.1.2,homeopathic preparations
06.1.2.1,Medical diagnostic products
06.1.2.1,pregnancy testing kits
06.1.2.1,thermometers
06.1.2.1,glucose meters
06.1.2.1,blood pressure meters
06.1.2.1,baby scales
06.1.2.1,medical diagnostic products purchased over the Internet for personal use
06.1.2.2,Preventive and protective devices
06.1.2.2,condoms
06.1.2.2,mechanical contraceptive devices
06.1.2.2,masks
06.1.2.2,medicinal stockings
06.1.2.2,compression stockings
06.1.2.2,medicinal gloves
06.1.2.2,insecticide-treated mosquito nets
06.1.2.3,Treatment devices for personal use
06.1.2.3,Treatment devices for personal use
06.1.2.3,inhalers
06.1.2.3,syringes
06.1.2.3,humidifiers
06.1.2.3,nebulizers
06.1.2.3,hot bags
06.1.2.3,ice packs
06.1.2.3,first-aid kits
06.1.2.3,bandages
06.1.3.1,Assistive products for vision
06.1.3.1,Corrective eyeglasses for low vision
06.1.3.1,Short-distance spectacles
06.1.3.1,Long-distance spectacles
06.1.3.1,White canes
06.1.3.1,"Ocular prostheses (e.g., glass eyes)"
06.1.3.1,Contact lenses
06.1.3.2,Assistive products for hearing and communication
06.1.3.2,digital hearing aids
06.1.3.2,"cleaning, adjustment and batteries if not priced separately from the product"
06.1.3.3,Assistive products for mobility and daily living
06.1.3.3,Therapeutic footwear for diabetics
06.1.3.3,Neuropathic footwear
06.1.3.3,Orthopaedic footwear
06.1.3.3,Trusses and supports
06.1.3.3,Leg braces
06.1.3.3,Spine braces
06.1.3.3,Neck braces
06.1.3.3,Hand braces
06.1.3.3,Leg prostheses
06.1.3.3,Hand prostheses
06.1.3.3,Spinal implants
06.1.3.3,Crutches
06.1.3.3,Rollators
06.1.3.3,Walking frames
06.1.3.3,Standing frames
06.1.3.3,Manual wheelchairs
06.1.3.3,Powered wheelchairs
06.1.3.3,Wheelchairs with cushions
06.1.3.3,Walkers
06.1.3.3,Walking sticks
06.1.3.3,Canes for mobility
06.1.3.3,Shower chairs
06.1.3.3,Bath chairs
06.1.3.3,Toilet chairs
06.1.3.3,Handrails
06.1.3.3,Grab bars
06.1.3.3,Diapers for ageing populations
06.1.3.3,Pressure relief mattresses
06.1.3.3,Special beds
06.1.3.3,Portable ramps
06.1.4.0,"Repair, rental and maintenance of medical and assistive products"
06.1.4.0,Repair of medical diagnostic products for personal use
06.1.4.0,Rental of medical alarms for in-home use
06.1.4.0,Maintenance of assistive products for vision
06.1.4.0,Cleaning of assistive products for daily living
06.1.4.0,Repair of assistive products for mobility
06.1.4.0,Rental of medical diagnostic products for personal use
06.1.4.0,Maintenance of medical diagnostic products for personal use
06.1.4.0,Cleaning of medical diagnostic products for personal use
06.2.1.1,Immunization services
06.2.1.1,Consultation for polio vaccination
06.2.1.1,Rabies vaccination service
06.2.1.1,Varicella vaccination consultation
06.2.1.1,Influenza vaccination service
06.2.1.1,Measles vaccination consultation
06.2.1.1,Meningococcal infections vaccination service
06.2.1.1,Mumps vaccination consultation
06.2.1.1,Pertussis vaccination service
06.2.1.1,Pneumococcal infections vaccination consultation
06.2.1.1,Diphtheria vaccination service
06.2.1.1,Hepatitis vaccination consultation
06.2.1.1,Herpes zoster vaccination service
06.2.1.1,Human papillomavirus (HPV) infection vaccination consultation
