code,title
06.3.2.0,Convalescent hospitals
06.3.2.0,Homes for the elderly with nursing care
06.3.2.0,Inpatient care hospices
06.3.2.0,Palliative care facilities for the terminally ill
06.3.2.0,Nursing homes
06.3.2.0,Rest homes with nursing care
06.3.2.0,Skilled nursing facilities
06.3.2.0,Teaching nursing homes
06.3.2.0,Residential mental retardation facilities
06.3.2.0,Mental health and substance abuse facilities for chronic patients
06.3.2.0,Medical retirement homes for the elderly
06.3.2.0,Medical residences for persons with disabilities
06.3.2.0,Laboratory tests for inpatient care
06.3.2.0,Diagnostic imaging services for inpatient care
06.3.2.0,Medicines for inpatient care
06.3.2.0,Health products for inpatient care
06.3.2.0,Patient accommodation services including meal service and cleaning
06.3.2.0,Services for hosting patient's relatives during overnight stay
07.1.1.1,New motor cars
07.1.1.1,New motor cars
07.1.1.1,Passenger vans
07.1.1.1,Station wagons
07.1.1.1,Estate cars
07.1.1.1,Sport utility vehicles (SUVs)
07.1.1.1,Off-road vehicles
07.1.1.1,Pickup trucks
07.1.1.1,Racing motor vehicles
07.1.1.1,Show vehicles
07.1.1.1,Two-wheel drive vehicles
07.1.1.1,Four-wheel drive vehicles
07.1.3.0,Bicycles
07.1.3.0,Bicycles
07.1.3.0,Tricycles
07.1.3.0,Cycle rickshaws
07.1.3.0,Electric bicycles (e-bikes)
07.1.3.0,Pedelecs
07.1.3.0,Electric kick scooters
07.2.1.1,Tyres
07.2.1.1,Car tyres
07.2.1.1,Bicycle tyres
07.2.1.1,Motorcycle tyres
07.2.1.1,Retreaded tyres
07.2.1.1,Used tyres
07.2.1.1,Inner tubes for cars
07.2.1.1,Inner tubes for bicycles
07.2.1.1,Inner tubes for motorcycles
07.2.1.2,Parts for personal transport equipment
07.2.1.2,spark plugs
07.2.1.2,batteries
07.2.1.2,shock absorbers
07.2.1.2,filters
07.2.1.2,pumps
07.2.1.2,rims
07.2.2.4,Lubricants
07.2.2.4,Motor Oil
07.2.2.4,Brake Fluid
07.2.2.4,Transmission Fluid
07.2.2.4,Coolant
07.2.2.4,Additives
07.2.2.4,Lubricants
07.2.3.0,Maintenance and repair of personal transport equipment
07.2.3.0,fitting of parts and accessories
07.2.3.0,tyre changing
07.2.3.0,wheel balancing
07.2.3.0,breakdown services
07.2.3.0,oil changes
07.2.3.0,greasing
07.2.3.0,washing
07.2.3.0,installation of car cameras
07.2.3.0,locksmith services for cars
07.2.4.1,Parking services
07.2.4.1,Municipal street parking rental
07.2.4.1,Parking meters
07.2.4.1,Hourly parking garage rental
07.2.4.1,Valet parking service
07.2.4.1,Shopping center parking
07.2.4.1,"Parking permits (e.g., residential)"
07.2.4.1,Designated area parking permits
07.2.4.3,"Driving lessons, tests, licences and roadworthiness tests"
07.2.4.3,Driving lessons
07.2.4.3,Driving tests
07.2.4.3,Driving licences
07.2.4.3,Roadworthiness tests
07.2.4.3,Emissions control tests
07.2.4.3,Vehicle registration fees
07.2.4.3,Transfer of vehicle ownership charges
07.2.4.3,Recreational transport vehicle driving lessons
07.2.4.3,Recreational transport vehicle driving tests
07.2.4.3,Recreational transport vehicle driving licences
07.2.4.4,Hire of personal transport equipment without driver
07.2.4.4,Car rental
07.2.4.4,Bicycle-sharing scheme
07.2.4.4,Motorcycle-sharing scheme
07.3.1.2,Passenger transport by rapid transit and tram
07.3.1.2,"Rapid transit systems (e.g. subway, metro, light rail)"
07.3.1.2,Underground railways
07.3.1.2,Elevated railways
07.3.1.2,Rubber-tyred metro
07.3.1.2,People movers
07.3.1.2,Trams
07.3.2.3,Passenger transport for students to and from school
07.3.2.3,Local school bus charter services
07.3.2.3,Inter-urban and intercity school bus charter services operating by schedule
07.3.2.3,Transportation of pupils by school bus between their homes and school and between schools
07.3.2.3,Rural school bus transportation
07.3.2.3,School bus services for extracurricular activities
07.3.2.9,Other passenger transport by road
07.3.2.9,Animal-drawn carriages
07.3.2.9,Tuk-tuks
07.3.2.9,Auto rickshaws
07.3.2.9,Cycle rickshaws
07.3.2.9,Motorcycle taxis
07.3.6.0,Other passenger transport services
07.3.6.0,Funicular transport
07.3.6.0,Elevator transport
07.3.6.0,Cable car transport
07.3.6.0,Chairlift transport
07.3.6.0,Porter services
07.3.6.0,Left-luggage office services
07.3.6.0,Luggage forwarding office services
07.3.6.0,Transporter bridge services
07.3.6.0,Transport elevator services
07.3.6.0,Incline elevator services
07.3.6.0,Travel agents' commissions (separately priced)
07.4.1.2,Courier and parcel delivery services
07.4.1.2,Parcel Shipment
07.4.1.2,Parcel Home Delivery
07.4.1.2,Small Parcel Courier
07.4.1.2,Online Purchase Delivery
07.4.1.2,Courier Express
07.4.1.2,Overnight Parcel Delivery
07.4.1.2,Expedited Parcel Service
07.4.1.2,Direct Parcel Delivery
07.4.1.2,Parcel Return Service
07.4.1.2,Reverse Logistics
07.4.9.1,Removal and storage services
07.4.9.1,Furniture Removal Services
07.4.9.1,Furniture Storage Services
07.4.9.1,Porter Services (excluded)
07.4.9.1,Left-Luggage Services (excluded)
07.4.9.1,Luggage-Forwarding Services (excluded)
07.4.9.1,Self-Storage Units (excluded)
08.1.3.1,"Computers, laptops and tablets"
08.1.3.1,Desktop computers
08.1.3.1,Laptops
08.1.3.1,Tablets
08.1.3.1,Telefax facilities of personal computers
08.1.3.1,Telephone-answering facilities of personal computers
08.1.4.0,"Equipment for the reception, recording and reproduction of sound and vision"
08.1.4.0,Television sets
08.1.4.0,Video cassette players
08.1.4.0,Digital video recorders (DVRs)
08.1.4.0,DVD players
08.1.4.0,Blu-ray players
08.1.4.0,Streaming boxes
08.1.4.0,Television aerials
08.1.4.0,Radio receivers
08.1.4.0,CD players
08.1.4.0,Portable sound players
08.1.4.0,Stereo equipment
08.1.4.0,Turntables
08.1.4.0,Tuners
08.1.4.0,Amplifiers
08.1.4.0,Cassette decks
08.1.4.0,Microphones
08.1.4.0,Speakers
08.1.4.0,Disc jockey (DJ) equipment
08.1.4.0,Karaoke systems
08.1.4.0,Car audio and video systems
08.1.4.0,Set-top boxes
08.1.4.0,Satellite receivers
08.1.4.0,Internet Protocol television receivers
08.1.4.0,Television converter boxes
08.1.4.0,Digital media players
08.1.4.0,Headphones
08.1.4.0,Earplugs
08.1.4.0,Wireless headsets
08.1.4.0,Bluetooth headsets
08.3.5.0,Repair and rental of information and communication equipment
08.3.5.0,Repair and maintenance of computers and servers
08.3.5.0,"Rental of telephones, fax machines, and answering machines"
08.3.5.0,Wireless telephone equipment rental
08.3.5.0,Internet access provision equipment rental
08.3.5.0,"Telegraphy, telex, and telefax equipment rental"
08.3.5.0,Repair and maintenance of networking equipment
08.3.5.0,Rental of photocopiers and printers
08.3.5.0,Repair and maintenance of security systems
08.3.5.0,Rental of satellite phones
08.3.5.0,Repair and maintenance of audio-visual equipment
08.3.9.2,Subscriptions to audiovisual streaming services and rental of audiovisual content
08.3.9.2,Netflix
08.3.9.2,Hulu
08.3.9.2,Amazon Prime Video
08.3.9.2,Spotify
08.3.9.2,Apple Music
08.3.9.2,Cable TV
08.3.9.2,Satellite TV
08.3.9.2,IPTV
08.3.9.2,Pay TV
08.3.9.2,Online videorecorder services
08.3.9.2,Video on demand services
08.3.9.2,Subscription to television via decoders
08.3.9.2,Rental of decoders
08.3.9.2,CD rental
08.3.9.2,Video tape rental
08.3.9.2,DVD rental
08.3.9.2,Blu-ray disc rental
09.1.1.2,Accessories for photographic and cinematographic equipment
09.1.1.2,Camera batteries
09.1.1.2,Camera chargers
09.1.1.2,Photographic developer
09.1.1.2,Photographic paper
09.1.1.2,Unexposed photographic films
09.1.1.2,Lenses (including zoom lenses)
09.1.1.2,Flash attachments
09.1.1.2,Filters
09.1.1.2,Exposure meters
09.1.1.2,Screens
09.1.1.2,Viewers
09.1.1.2,Photographic and cinematographic equipment parts
09.1.1.3,Optical instruments
09.1.1.3,Binoculars
09.1.1.3,Microscopes
09.1.1.3,Telescopes
09.1.1.3,Compasses
09.1.2.1,"Camper vans, caravans and trailers"
09.1.2.1,Camper vans
09.1.2.1,Caravans
09.1.2.1,Trailers
09.1.2.1,Pop-up campers
09.1.2.1,Towable RVs
09.1.2.1,Fifth-wheel trailers
09.1.2.1,Teardrop trailers
09.1.2.1,Travel trailers
09.1.2.1,Expandable trailers
09.1.2.1,Tent trailers
09.1.2.4,"Horses, ponies, camels and dromedaries and accessories"
09.1.2.4,Horses for recreational use
09.1.2.4,Ponies for recreational use
09.1.2.4,Horse-drawn carriages for recreation
09.1.2.4,Pony-drawn carriages for recreation
09.1.2.4,Camels for recreational use
09.1.2.4,Dromedaries for recreational use
09.1.2.4,Horse harnesses for recreation
09.1.2.4,Pony harnesses for recreation
09.1.2.4,Camel harnesses for recreation
09.1.2.4,Dromedary harnesses for recreation
09.1.2.4,Horse bridles for recreation
09.1.2.4,Pony bridles for recreation
09.1.2.4,Camel bridles for recreation
09.1.2.4,Dromedary bridles for recreation
09.1.2.4,Horse reins for recreation
09.1.2.4,Pony reins for recreation
09.1.2.4,Camel reins for recreation
09.1.2.4,Dromedary reins for recreation
09.1.2.4,Horse saddles for recreation
09.1.2.4,Pony saddles for recreation
09.1.2.4,Camel saddles for recreation
09.1.2.4,Dromedary saddles for recreation
09.1.2.9,Other major recreational durables
09.1.2.9,golf carts
09.1.2.9,large garden swimming pools (above ground)
09.1.2.9,"billiards tables, ping-pong tables, pinball machines, gaming machines"
09.1.2.9,"electric skateboards, self-balancing unicycles"
09.1.2.9,other major recreational durables n.e.c.
09.2.1.2,"Other games, toys and hobby-related articles"
09.2.1.2,Card games
09.2.1.2,Parlour games
09.2.1.2,Board games
09.2.1.2,Chess sets
09.2.1.2,Dolls
09.2.1.2,Toy cars
09.2.1.2,Toy trains
09.2.1.2,Toy bicycles
09.2.1.2,Toy tricycles
09.2.1.2,Remote controlled toy cars
09.2.1.2,Remote controlled ships
09.2.1.2,Remote controlled planes
09.2.1.2,Aerial vehicles
09.2.1.2,Soft toys
09.2.1.2,Teddy bears
09.2.1.2,Toy construction sets
09.2.1.2,Toy instruments
09.2.1.2,Puzzles
09.2.1.2,Modelling clay
09.2.1.2,Masks
09.2.1.2,Disguises
09.2.1.2,Joke toys
09.2.1.2,Novelties
09.2.1.2,Models of planes
09.2.1.2,Models of boats
09.2.1.2,Models of trains
09.2.1.2,Used postage stamps
09.2.1.2,Stamp albums
09.2.1.2,Coins
09.2.1.2,Medals
09.2.1.2,Minerals
09.2.1.2,Zoological specimens
09.2.1.2,Botanical specimens
09.2.2.1,Sporting equipment
09.2.2.1,gymnastic equipment
09.2.2.1,physical education equipment
09.2.2.1,sporting equipment
09.2.2.1,balls
09.2.2.1,shuttlecocks
09.2.2.1,nets
09.2.2.1,rackets
09.2.2.1,bats
09.2.2.1,skis
09.2.2.1,golf clubs
09.2.2.1,discuses
09.2.2.1,javelins
09.2.2.1,parachutes
09.2.2.1,paragliders
09.2.2.1,skydiving equipment
09.2.2.1,firearms
09.2.2.1,ammunition
09.2.2.1,weapons
09.2.2.1,body armor
09.2.2.1,fishing rods
09.2.2.1,fishing equipment
09.2.2.1,skateboards
09.2.2.1,kickboards
09.2.2.1,smart balance wheels
09.2.2.1,hover boards
09.2.2.1,walking sticks
09.2.2.1,canes
09.2.2.1,hiking sticks
09.2.2.1,tracking canes
09.2.2.1,ski boots
09.2.2.1,football boots
09.2.2.1,golfing shoes
09.2.2.1,game-specific footwear
09.2.2.1,ski suits
09.2.2.1,protective sports headgear
09.2.2.1,life jackets
09.2.2.1,boxing gloves
09.2.2.1,sport gloves
09.2.2.1,body padding
09.2.2.1,shin guards
09.2.2.1,goggles
09.2.2.1,belts
09.2.2.1,supports
09.2.2.2,Camping and open-air recreation equipment
09.2.2.2,Beach games equipment
09.2.2.2,"Inflatable boats, rafts, and swimming pools"
09.2.2.2,Tents and sleeping bags
09.2.2.2,Backpacks for camping
09.2.2.2,Air mattresses and inflating pumps
09.2.2.2,Camping stoves and gas
09.2.2.2,Barbecues
09.2.2.2,GPS equipment for boating and hiking
09.3.1.1,Garden products
09.3.1.1,Soil
09.3.1.1,Peat
09.3.1.1,Fertilizers
09.3.1.1,Pesticides
09.3.1.1,Composts
09.3.1.1,Lawn turf
09.3.1.1,Specially treated soils for ornamental gardens
09.3.1.1,Horticultural preparations
09.3.1.1,Pots
09.3.1.1,Pot holders
09.3.1.1,Decorative garden materials
09.3.1.2,"Plants, seeds and flowers"
09.3.1.2,Indoor plants (natural and artificial)
09.3.1.2,Outdoor plants
09.3.1.2,"Seeds, bulbs, and tubers for planting"
09.3.1.2,Shrubs
09.3.1.2,Indoor flowers (natural and artificial)
09.3.1.2,Cut flowers
09.3.1.2,Outdoor flowers
09.3.1.2,Flower seeds and bulbs
09.3.1.2,Natural and artificial flowers and wreaths for burial decoration
09.3.2.1,Pets
09.3.2.1,Dogs
09.3.2.1,Cats
09.3.2.1,Birds
09.3.2.1,Fish
09.3.2.1,Reptiles
09.3.2.1,"Small mammals (hamsters, guinea pigs, etc.)"
09.3.2.2,Products for pets and other household animals
09.3.2.2,Pet foods
09.3.2.2,Pet veterinary products
09.3.2.2,Pet grooming products
09.3.2.2,Pet collars
09.3.2.2,Pet leashes
09.3.2.2,Kennels
09.3.2.2,Birdcages
09.3.2.2,Fish tanks
09.3.2.2,Cat litter
09.3.2.2,Animal feed products
09.3.2.2,Veterinary products for transportation animals
09.3.2.2,Veterinary products for consumption animals
09.3.2.2,Veterinary products for recreation animals
09.4.1.0,Hire and repair of photographic and cinematographic equipment and optical instruments
09.4.1.0,Camera hire
09.4.1.0,Lens repair
09.4.1.0,Tripod rental
09.4.1.0,Microscope maintenance
09.4.1.0,Binocular servicing
09.4.1.0,Projector overhaul
09.4.1.0,Camera sensor cleaning
09.4.1.0,Lens calibration
09.4.1.0,Film equipment rental
09.4.1.0,Optical instrument repair
09.4.2.2,"Hire, maintenance and repair of other major recreational durables"
09.4.2.2,Hire of camping equipment
09.4.2.2,Hire of fishing gear
09.4.2.2,Hire of water sports equipment
09.4.2.2,Boat winter lay-up services
09.4.2.2,Private plane hangar services
09.4.2.2,Marina services for boats
09.4.6.3,Services associated with attendance at sporting events
09.4.6.3,Football game tickets
09.4.6.3,Hockey game tickets
09.4.6.3,Ice-skating competition tickets
09.4.6.3,Ski competition tickets
09.4.6.3,Soccer game tickets
09.4.6.3,Tennis match tickets
09.4.6.3,Horse-racing admission
09.4.6.3,Motor-racing admission
09.4.6.3,Velodrome admission for track cycling
09.5.2.0,Audiovisual media
09.5.2.0,Recorded tapes
09.5.2.0,CD-ROMs
09.5.2.0,DVDs
09.5.2.0,Blu-ray discs
09.5.2.0,Gramophone records
09.5.2.0,Flash drives
09.5.2.0,Music downloads
09.5.2.0,Film downloads
09.6.9.0,Other cultural services
09.6.9.0,Hire and repair of musical instruments
09.6.9.0,Bookbinding services
09.6.9.0,"Art, dance, music, and photography classes (in a classroom setting or via e-learning)"
09.6.9.0,Rental of the premises of cultural venues for amateur music group rehearsals
09.6.9.0,Rental of the premises of cultural venues for weddings and other celebrations
09.7.4.0,Stationery and drawing materials
09.7.4.0,writing pads
09.7.4.0,envelopes
09.7.4.0,account books
09.7.4.0,diaries
09.7.4.0,postcards
09.7.4.0,drawing paper
09.7.4.0,exercise books
09.7.4.0,wrapping paper
09.7.4.0,pens
09.7.4.0,pencils
09.7.4.0,fountain pens
09.7.4.0,ballpoint pens
09.7.4.0,felt-tip pens
09.7.4.0,inks
09.7.4.0,erasers
09.7.4.0,pencil sharpeners
09.7.4.0,stencils
09.7.4.0,carbon paper
09.7.4.0,inking pads
09.7.4.0,correcting fluids
09.7.4.0,paper punches
09.7.4.0,paper cutters
09.7.4.0,paper scissors
09.7.4.0,office glues and adhesives
09.7.4.0,staplers and staples
09.7.4.0,paper clips
09.7.4.0,drawing pins
09.7.4.0,canvas
09.7.4.0,paints
09.7.4.0,crayons
09.7.4.0,pastels
09.7.4.0,brushes
09.7.4.0,slide rules
09.7.4.0,geometry instruments
09.7.4.0,slates
09.7.4.0,chalks
09.7.4.0,pencil boxes
10.1.0.1,Early childhood education
10.1.0.1,Preschool
10.1.0.1,Nursery school
10.1.0.1,Kindergarten
10.1.0.1,Early learning center
10.1.0.1,Special education preschool
10.1.0.1,Educational excursions for young children
10.1.0.1,Hospital-based early childhood education
10.3.0.0,Post-secondary non-tertiary education
10.3.0.0,Vocational certificates
10.3.0.0,Post-secondary vocational diplomas
10.3.0.0,Non-tertiary technical qualifications
10.3.0.0,Post-secondary teacher training
10.3.0.0,Post-secondary arts and design diplomas
10.3.0.0,Post-secondary health and welfare education
10.3.0.0,Post-secondary business and administration education
10.3.0.0,Post-secondary education for young people with special needs
10.3.0.0,Adult education programs
10.3.0.0,Short-term professional development courses
10.5.0.9,Other education not defined by level
10.5.0.9,Short educational courses for adults
10.5.0.9,Language immersion programs
10.5.0.9,Classroom or online language courses
10.5.0.9,Language proficiency tests
10.5.0.9,Computer and software use courses
10.5.0.9,Cultural development classes
10.5.0.9,Vocational training programs
10.5.0.9,Foreign language learning through travel
11.1.1.1,"Restaurants, cafés and the like – with full service"
11.1.1.1,Full-service restaurants
11.1.1.1,Cafes with waiter service
11.1.1.1,Buffets with table service
11.1.1.1,Bars with table service
11.1.1.1,Tearooms with waiter service
11.1.1.1,Restaurants for takeout
11.1.1.1,Home-delivered meals from restaurants
11.1.1.1,Hotel restaurants (separately priced)
11.1.1.1,Accommodation establishment restaurants (separately priced)
11.1.1.1,Theater restaurants (separately priced)
11.1.1.1,Cinema restaurants (separately priced)
11.1.1.1,Stadium restaurants (separately priced)
11.1.1.1,Swimming pool cafes (separately priced)
11.1.1.1,Sports complex restaurants (separately priced)
11.1.1.1,Museum cafes (separately priced)
11.1.1.1,Art gallery cafes (separately priced)
11.1.1.1,Nightclubs with table service
11.1.1.1,Shisha lounges with food service
11.1.1.1,Tips and gratuities for full-service meals
11.1.1.2,"Restaurants, cafés and the like – with limited service"
11.1.1.2,Self-service restaurants
11.1.1.2,Refreshment stands
11.1.1.2,Fast-food outlets without seating
11.1.1.2,Take-away facilities
11.1.1.2,Automat restaurants
11.1.1.2,Food stalls
11.1.1.2,Food carts
11.1.1.2,Street vendors
11.1.1.2,Ice-cream parlours
11.1.1.2,Cake-serving places
11.1.1.2,Catering contractors
11.1.1.2,Tobacco in shisha or hookah pipe establishments
11.1.1.2,Tips and gratuities
11.1.2.1,"Canteens and cafeterias of universities, schools and kindergartens"
11.1.2.1,University refectory meals
11.1.2.1,Kindergarten canteen snacks
11.1.2.1,School cafeteria sandwiches
11.1.2.1,Coffee at school cafeterias
11.1.2.1,University refectory drinks
11.1.2.1,Kindergarten canteen drinks
11.1.2.1,School cafeteria salads
11.1.2.1,University refectory snacks
11.1.2.1,Kindergarten canteen meals
11.1.2.1,School cafeteria hot dishes
11.1.2.9,"Other canteens, cafeterias and refectories"
11.1.2.9,Workplace cafeteria food and drinks
11.1.2.9,Hospital in-patient meals (separately invoiced)
11.1.2.9,Military mess and wardroom food and beverages
11.2.0.1,"Hotels, motels, inns and similar accommodation services"
11.2.0.1,Hotels
11.2.0.1,Motels
11.2.0.1,Inns
11.2.0.1,Resorts
11.2.0.1,Pensions
11.2.0.1,Holiday homes
11.2.0.1,Guesthouses
11.2.0.1,Boarding houses
11.2.0.1,Bed and breakfast units
11.2.0.1,Timeshare units
11.2.0.1,Short-term accommodation services
11.2.0.2,"Holiday centres, camping sites, youth hostels and similar accommodation services"
11.2.0.2,Holiday villages
11.2.0.2,Holiday centres
11.2.0.2,Camping sites
11.2.0.2,Onsite caravans
11.2.0.2,Boats
11.2.0.2,Camping grounds
11.2.0.2,Recreational vehicle parks
11.2.0.2,Trailer parks
11.2.0.2,Youth hostels
11.2.0.2,Mountain refuges
11.2.0.2,Bungalows
11.2.0.2,Chalets
11.2.0.2,Housekeeping cottages
11.2.0.2,Cabins
11.2.0.3,"Accommodation services of boarding schools, universities and other educational establishments"
11.2.0.3,Student residences
11.2.0.3,School dormitories
11.2.0.3,University dormitories
11.2.0.3,Educational establishments dormitories
11.2.0.9,Other accommodation services
11.2.0.9,Hostels
11.2.0.9,Accommodations for workers
11.2.0.9,Railway sleeping cars
11.2.0.9,Public transport fees (if separately priced)
11.2.0.9,Website fees for lodging listings
11.2.0.9,Travel agency fees for accommodation (if separately priced)
11.2.0.9,"Exclusions: Telephone calls, Breakfast and meals, Homes for disabled or maladjusted persons"
12.1.3.0,Insurance connected with dwellings
12.1.3.0,Building insurance
12.1.3.0,Contents insurance
12.1.3.0,Fire insurance
12.1.3.0,Theft insurance
12.1.3.0,Water damage insurance
12.1.3.0,Tenant insurance
12.1.3.0,Owner-occupier insurance
12.1.4.1,Personal transport insurance
12.1.4.1,Car insurance service charges
12.1.4.1,Personal transport equipment insurance service charges
12.1.4.1,Civil liability insurance for personal transport equipment
12.1.4.1,Third-party property damage insurance for personal transport
12.1.4.1,Bike insurance service charges
12.1.4.1,Motorcycle insurance service charges
12.1.4.1,Boat insurance service charges
12.1.4.1,Yacht insurance service charges
12.1.4.1,Sailboat insurance service charges
12.1.4.1,Airplane insurance service charges
12.1.4.2,Travel insurance
12.1.4.2,Trip cancellation insurance
12.1.4.2,Travel delay insurance
12.1.4.2,Lost luggage insurance
12.1.4.2,Baggage delay insurance
12.1.4.2,Emergency medical evacuation insurance
12.1.4.2,Accidental death and dismemberment insurance
12.2.1.0,Financial intermediation services indirectly measured
12.2.1.0,Interest receivable on loans by financial corporations
12.2.1.0,Interest payable on deposits by financial corporations
12.2.1.0,Implicit financial services provided by moneylenders
12.2.1.0,Credit card issuers' financial services
12.2.1.0,Financial services from retailers' finance associates
12.2.1.0,Pawnshops' financial services
12.2.1.0,Financial services provided by student loan corporations
12.2.1.0,Financial services provided by import/export loan corporations
12.2.2.0,Explicit charges by deposit-taking corporations
12.2.2.0,Account maintenance fees
12.2.2.0,Overdraft charges
12.2.2.0,Interest on loans
12.2.2.0,ATM withdrawal fees
12.2.2.0,Wire transfer fees
12.2.2.0,Check issuance fees
12.2.2.0,Safe deposit box rental
12.2.2.0,Credit card annual fees
12.2.2.0,Mortgage origination fees
12.2.2.0,Loan processing fees
12.2.9.1,Remittances fees
12.2.9.1,Western Union fees
12.2.9.1,MoneyGram fees
12.2.9.1,PayPal transfer fees
12.2.9.1,Bank wire transfer fees
12.2.9.1,Financial auxiliary remittance fees
13.1.2.0,"Other appliances, articles and products for personal care"
13.1.2.0,"Non-electric appliances: shavers, razors, hair trimmers, scissors, nail files, combs, shaving brushes, hairbrushes, toothbrushes, nail brushes, hairpins, curlers, personal weighing machines, scales"
13.1.2.0,"Articles for personal hygiene: toilet soap, medicinal soap, cleansing oil, shaving soap, shaving cream, toothpaste, epilation wax, paper handkerchiefs"
13.1.2.0,"Beauty products: lipstick, nail varnish, make-up, makeup removal products, hair lacquers, pre-shave and after-shave products, sunbathing products, hair removers, perfumes, toilet waters, personal deodorants, bath products"
13.1.3.1,Hairdressing
13.1.3.1,Hairdressing salons for women
13.1.3.1,Hairdressing salons for men
13.1.3.1,Children's hairdressing
13.1.3.1,Barber shops for women
13.1.3.1,Barber shops for men
13.1.3.1,Hair cutting services
13.1.3.1,Hair styling services
13.1.3.1,Hair coloring services
13.1.3.1,Hair treatment services
13.1.3.1,Hairdressing tools and supplies
13.2.2.0,Devotional articles and articles for religious and ritual celebrations
13.2.2.0,Crucifixes
13.2.2.0,Rosaries
13.2.2.0,Figurines
13.2.2.0,Pictures of religious figures
13.2.2.0,Votive candles
13.2.2.0,Amulets
13.2.2.0,Prayer strips
13.2.2.0,Menorah chandeliers
13.2.2.0,Advent wreaths
13.2.2.0,Religious and ritual celebration articles
13.2.9.1,"Travel goods, baby articles and other personal effects n.e.c."
13.2.9.1,"Suitcases, trunks, travel bags, attache cases, satchels, handbags, wallets, purses, backpacks for school and travel, diapers (nappies), baby carriages, pushchairs/strollers, carrycots, recliners, back carriers, front carriers, harnesses for babies, pipes, lighters, cigarette cases, cigar cutters, ashtrays, electronic cigarette devices, non-corrective sunglasses, protective glasses, key rings, pill organizers, ear plugs, coffins, gravestones, urns, burial shrouds, lighter fuel, wall thermometers, barometers"
13.3.0.2,"Retirement homes for elderly persons and residences for disabled persons, not providing medical care"
13.3.0.2,Retirement communities for seniors
13.3.0.2,Assisted living facilities for the elderly
13.3.0.2,Group homes for disabled adults
13.3.0.2,Residential care facilities for disabled persons
13.3.0.2,Housing for elderly without medical care
13.3.0.2,Residences for disabled without medical care
13.3.0.2,Non-medical retirement homes
13.3.0.2,Supported living arrangements for disabled
13.3.0.2,Housing for elderly with assistance
13.3.0.2,Residential options for disabled without medical needs
13.9.0.2,Religious services
13.9.0.2,Requiem services
13.9.0.2,Baptizing services
13.9.0.2,Marriage services
13.9.0.2,Religious ceremonies
13.9.0.2,Spiritual rituals
13.9.0.9,Other services n.e.c.
13.9.0.9,Legal service fees
13.9.0.9,Employment agency fees
13.9.0.9,Services of lawyers
13.9.0.9,Services of accountants
13.9.0.9,Coming-of-age celebration services
13.9.0.9,Debutante ball services
13.9.0.9,Funeral services
13.9.0.9,Estate agent services
13.9.0.9,Housing agent services
13.9.0.9,Auctioneer services
13.9.0.9,Salesroom operator services
13.9.0.9,Photocopies and document reproductions
13.9.0.9,"Birth, marriage, and death certificate fees"
13.9.0.9,Newspaper notices and advertisements
13.9.0.9,Graphology services
13.9.0.9,Astrology services
13.9.0.9,Palmistry services
13.9.0.9,Private detective services
13.9.0.9,Bodyguard services
13.9.0.9,Dating services
13.9.0.9,Matrimonial agency services
13.9.0.9,Marriage guidance counsellor services
13.9.0.9,Public writer services
13.9.0.9,Public toilet fees
13.9.0.9,Firearm licence fees
14.2.6.0,Outpatient paramedical services
14.2.6.0,Physiotherapy
14.2.6.0,Occupational therapy
14.2.6.0,Speech therapy
14.2.6.0,Audiology
14.2.6.0,Dietetics
14.2.6.0,Psychology
14.2.6.0,Social work
14.2.6.0,Radiology
14.2.6.0,Laboratory services
14.2.6.0,Pharmacy services
15.2.6.0,Outpatient paramedical services
15.2.6.0,Physiotherapy
15.2.6.0,Occupational therapy
15.2.6.0,Speech therapy
15.2.6.0,Audiology
15.2.6.0,Dietetics
15.2.6.0,Psychology
15.2.6.0,Social work
15.2.6.0,Radiology
15.2.6.0,Laboratory services
15.2.6.0,Pharmacy services
