code,title
05.5.3.0,Hire of motorized construction equipment
05.5.3.0,Repair of non-motorized power tools
05.5.3.0,Hire of motorized hand tools
05.6.1.1,Household cleaning and maintenance products
05.6.1.1,detergents
05.6.1.1,hand and machine dishwashing detergent
05.6.1.1,scouring powders
05.6.1.1,disinfectant bleaches
05.6.1.1,softeners
05.6.1.1,conditioners
05.6.1.1,stain removers
05.6.1.1,general-purpose cleansers
05.6.1.1,window-cleaning products
05.6.1.1,unblocking agents
05.6.1.1,disinfectants
05.6.1.1,floor waxes
05.6.1.1,polishes
05.6.1.1,creams
05.6.1.1,shoe-cleaning items
05.6.1.1,dustpans
05.6.1.1,dusting brushes
05.6.1.1,dusters
05.6.1.1,cloths
05.6.1.1,floor cloths
05.6.1.1,chamois leathers
05.6.1.1,dish brushes
05.6.1.1,household sponges
05.6.1.1,scourers
05.6.1.1,steel wool
05.6.1.1,vacuum cleaner bags
05.6.1.1,pool cleaning chemicals
05.6.1.1,water treatment chemicals
05.6.2.1,Domestic services provided by paid staff
05.6.2.1,Butler services
05.6.2.1,Cooking services
05.6.2.1,Maid services
05.6.2.1,Driver services
05.6.2.1,Gardener services
05.6.2.1,Governess services
05.6.2.1,Au pair services
05.6.2.1,Nanny services
05.6.2.1,Babysitting services (non-educational)
05.6.2.1,Cleaning services (domestic)
05.6.2.1,Ironing services (household clothes and linen)
05.6.2.1,Gardening services (domestic)
05.6.2.1,Lawn care services
05.6.2.9,Other household services
05.6.2.9,dry-cleaning of household linen and textiles
05.6.2.9,carpet cleaning
05.6.2.9,laundering and dyeing of household textiles
05.6.2.9,pest extermination and disinfection
05.6.2.9,house-sitting
05.6.2.9,other household services n.e.c
06.1.1.1,"Medicines, vaccines and other pharmaceutical preparations"
06.1.1.1,Medicines (branded and generic)
06.1.1.1,"Pharmaceutical preparations (extemporaneous ointments, syrups, capsules)"
06.1.1.1,Medicinal soap
06.1.1.1,"Vaccines, hormones, oral contraceptives"
06.1.1.1,Vitamin and mineral supplements
06.1.1.1,"Dialysis fluids, medical gases (oxygen)"
06.1.1.1,Pharmacist service fees (dispensing)
06.1.1.1,"Medicinal preparations (galenic substances, on prescription)"
06.1.1.2,Herbal medicines and homeopathic products
06.1.1.2,Echinacea
06.1.1.2,Ginseng
06.1.1.2,St. John's Wort
06.1.1.2,Valerian
06.1.1.2,Ginkgo Biloba
06.1.1.2,Milk Thistle
06.1.1.2,Saw Palmetto
06.1.1.2,Aloe Vera
06.1.1.2,Goldenseal
06.1.1.2,Turmeric
06.1.1.2,Arnica
06.1.1.2,Calendula
06.1.1.2,Chamomile
06.1.1.2,Comfrey
06.1.1.2,Feverfew
06.1.1.2,Lavender
06.1.1.2,Licorice
06.1.1.2,Marshmallow
06.1.1.2,Mullein
06.1.1.2,Nettle
06.1.1.2,Red Clover
06.1.1.2,Slippery Elm
06.1.1.2,Tea Tree Oil
06.1.1.2,Thyme
06.1.1.2,Yarrow
06.1.1.2,Belladonna
06.1.1.2,Hepar Sulphuris Calcareum
06.1.1.2,Ignatia Amara
06.1.1.2,Lycopodium Clavatum
06.1.1.2,Natrum Muriaticum
06.1.1.2,Nux Vomica
06.1.1.2,Pulsatilla Pratensis
06.1.1.2,Rhus Toxicodendron
06.1.1.2,Sulphur
06.1.1.2,Apis Mellifica
06.1.1.2,Arsenicum Album
06.1.1.2,Bryonia Alba
06.1.1.2,Cantharis Vesicatoria
06.1.1.2,Carbo Vegetabilis
06.1.1.2,Causticum
06.1.1.2,Cinchona Officinalis
06.1.1.2,Graphites
06.1.1.2,Ipecacuanha
06.1.1.2,Mercurius Solubilis
06.1.1.2,Phosphorus
06.1.1.2,Rhus Venenata
06.1.1.2,Sepia Officinalis
06.1.1.2,Spongia Tosta
06.1.1.2,Sulphuricum Acidum
06.1.3.1,Assistive products for vision
06.1.3.1,Corrective eyeglasses (spectacles) for low vision
06.1.3.1,Short- and long-distance spectacles
06.1.3.1,White canes
06.1.3.1,"Ocular prostheses (e.g., glass eyes)"
06.1.3.1,Contact lenses
06.1.3.3,Assistive products for mobility and daily living
06.1.3.3,"Therapeutic footwear (diabetic, neuropathic, and orthopaedic)"
06.1.3.3,Trusses and supports
06.1.3.3,"Orthoses (braces, splints, and other artificial external devices)"
06.1.3.3,"Leg and hand prostheses, including implants"
06.1.3.3,Spinal belts
06.1.3.3,"Spinal braces, including neck braces (cervical collars)"
06.1.3.3,Crutches
06.1.3.3,"Rollators, walking frames/walkers, and standing frames"
06.1.3.3,"Wheelchairs, powered or manual, with or without cushions"
06.1.3.3,"Walkers, and walking sticks and canes for mobility"
06.1.3.3,"Chairs for shower, bath and toilet, handrails and grab bars"
06.1.3.3,"Absorbent incontinence products, including diapers for ageing populations"
06.1.3.3,Pressure relief mattresses and special beds
06.1.3.3,Portable ramps
06.2.1.1,Immunization services
06.2.1.1,Polio vaccination
06.2.1.1,Rabies vaccination
06.2.1.1,Rubella vaccination
06.2.1.1,Tetanus vaccination
06.2.1.1,Varicella (chickenpox) vaccination
06.2.1.1,Yellow fever vaccination
06.2.1.1,Influenza vaccination
06.2.1.1,Measles vaccination
06.2.1.1,Meningococcal infections vaccination
06.2.1.1,Mumps vaccination
06.2.1.1,Pertussis (whooping cough) vaccination
06.2.1.1,Pneumococcal infections vaccination
06.2.1.1,Diphtheria vaccination
06.2.1.1,Hepatitis vaccination
06.2.1.1,Herpes zoster vaccination
06.2.1.1,Human papillomavirus (HPV) infection vaccination
06.2.1.1,Maternal care immunization services
06.2.1.1,Childcare immunization services
06.2.1.1,Tourism and travel-related vaccination services
06.2.1.1,Compulsory immunization services
06.2.1.1,Voluntary immunization services
06.2.1.9,Other preventive care services
06.2.1.9,Family planning and counselling
06.2.1.9,Prenatal and postnatal care services
06.2.1.9,General and routine check-up services for child growth and development
06.2.1.9,Identification of genetic abnormalities
06.2.1.9,"Screening and diagnostic tests for communicable diseases (e.g., malaria, tuberculosis)"
06.2.1.9,"Screening and diagnostic tests for non-communicable diseases (e.g., breast cancer, cervical cancer, colorectal cancer, prostate cancer, diabetes)"
06.2.1.9,HIV/AIDS screening and diagnostic tests
06.2.1.9,All other medical services provided before symptoms appear
06.2.1.9,"Diagnostic imaging services and medical laboratory services needed for preventive services (e.g., mammogram testing)"
06.2.2.1,Dental preventive services
06.2.2.1,Dental cleaning
06.2.2.1,Dental exam
06.2.2.1,Fluoride treatment
06.2.2.1,Dental sealants
06.2.2.1,Oral health instruction
06.2.2.9,Other outpatient dental services
06.2.2.9,Denture fitting
06.2.2.9,Aesthetic dentistry
06.2.2.9,Dental implants
06.2.2.9,Root canal treatment
06.2.2.9,Wisdom tooth extraction
06.2.2.9,Orthodontic treatment
06.2.2.9,Teeth whitening
06.2.2.9,Dental crowns
06.2.2.9,Dental bridges
06.2.2.9,Dental veneers
06.2.3.1,Outpatient curative and rehabilitative services
06.2.3.1,Physiotherapy sessions
06.2.3.1,Speech therapy sessions
06.2.3.1,Chiropractic care
06.2.3.1,Outpatient surgery
06.2.3.1,"Diagnostic procedures (e.g., X-rays, blood tests) if not billed separately"
06.2.3.1,"Obstetric services (e.g., prenatal check-ups, ultrasounds) if not requiring an overnight stay"
06.2.3.1,"Health products (e.g., assistive devices, medical equipment) provided during the outpatient curative and rehabilitative services and not separately priced"
06.2.3.1,"Consultations with specialists, physicians, nurses, midwives, or other health professionals in private offices, group consulting facilities, patient's home, or any other non-hospital setting"
06.2.3.2,Outpatient long-term care services
06.2.3.2,Medical day-care center services
06.2.3.2,"Home-based long-term care treatment without overnight stay (e.g., dialysis)"
06.2.3.2,Medical and nursing services for maintaining individuals at home
06.2.3.2,"Home nursing care (e.g., nasogastric feeding, chronic disease management)"
06.2.3.2,Integrated non-medical home care services priced jointly with other care services
06.2.3.2,"Health products, diagnostic imaging, medical laboratory services, and therapeutic services priced jointly with the provider's service fee"
06.3.1.0,Inpatient curative and rehabilitative services
06.3.1.0,Inpatient curative care
06.3.1.0,Inpatient rehabilitative services
06.3.1.0,Overnight dental treatment
06.3.1.0,Inpatient medical procedures
06.3.1.0,Hospital-based rehabilitation
06.3.1.0,Inpatient diagnostic imaging
06.3.1.0,Overnight medicines and health products
06.3.1.0,Patient accommodation services
06.3.1.0,Hospital-based cosmetic surgery
06.3.1.0,Inpatient beauty treatments
06.3.2.0,Inpatient long-term care services
06.3.2.0,Medical convalescent homes
06.3.2.0,Convalescent hospitals
06.3.2.0,Homes for the elderly with nursing care
06.3.2.0,Inpatient care hospices
06.3.2.0,Palliative care facilities for the terminally ill
06.3.2.0,Nursing homes
06.3.2.0,Rest homes with nursing care
06.3.2.0,Skilled nursing facilities
06.3.2.0,Teaching nursing homes
06.3.2.0,Residential mental retardation facilities
06.3.2.0,Mental health and substance abuse facilities for chronic patients
06.3.2.0,Medical retirement homes for the elderly
06.3.2.0,Medical residences for persons with disabilities
06.3.2.0,Laboratory tests for inpatient care
06.3.2.0,Diagnostic imaging services for inpatient care
06.3.2.0,Medicines for inpatient care
06.3.2.0,Health products for inpatient care
06.3.2.0,Patient accommodation services including meal service and cleaning
06.3.2.0,Services for hosting patient's relatives during overnight stay
06.4.1.0,Diagnostic imaging services and medical laboratory services
06.4.1.0,Urine tests
06.4.1.0,Blood tests
06.4.1.0,CT scans
06.4.1.0,MRI scans
06.4.1.0,Sonography
06.4.1.0,X-rays
06.4.1.0,Radiation therapy for diagnosis
06.4.1.0,Imaging diagnosis services
06.4.2.0,Patient emergency transportation and emergency rescue services
06.4.2.0,Air ambulance
06.4.2.0,Ground ambulance
06.4.2.0,Medical transport memberships
06.4.2.0,Medical emergency helicopter services
06.4.2.0,Emergency medical vehicle transportation
07.1.1.1,New motor cars
07.1.1.1,New motor cars
07.1.1.1,Passenger vans
07.1.1.1,Station wagons
07.1.1.1,Estate cars
07.1.1.1,Sport utility vehicles (SUVs)
07.1.1.1,Off-road vehicles
07.1.1.1,Pickup trucks
07.1.1.1,Racing motor vehicles
07.1.1.1,Show vehicles
07.1.1.2,Second-hand motor cars
07.1.1.2,Used motor cars
07.1.1.2,Second-hand passenger vans
07.1.1.2,Pre-owned station wagons
07.1.1.2,Used estate cars
07.1.1.2,Second-hand sport utility vehicles (SUVs)
07.1.1.2,Pre-owned off-road vehicles
07.1.1.2,Used pickup trucks
07.1.1.2,Second-hand racing motor vehicles
07.1.1.2,Used vehicles for shows
07.1.3.0,Bicycles
07.1.3.0,Bicycles
07.1.3.0,Tricycles
07.1.3.0,Cycle rickshaws
07.1.3.0,Electric bicycles (e-bikes)
07.1.3.0,Pedelecs
07.1.3.0,Electric kick scooters
07.1.4.0,Animal-drawn vehicles
07.1.4.0,Rickshaws
07.1.4.0,Carriages
07.1.4.0,Carts
07.1.4.0,Sleds
07.1.4.0,Chariots
07.1.4.0,Sleighs
07.1.4.0,Wagons
07.1.4.0,Coaches
07.1.4.0,Dog sleds
07.1.4.0,Horse-drawn carriages
07.1.4.0,Ox-carts
07.1.4.0,Camel carts
07.1.4.0,Elephant-drawn carts
07.1.4.0,Reindeer-drawn sleds
07.2.1.1,Tyres
07.2.1.1,Car tyres
07.2.1.1,Bicycle tyres
07.2.1.1,Motorcycle tyres
07.2.1.1,Retreaded tyres
07.2.1.1,Used tyres
07.2.1.1,Inner tubes for cars
07.2.1.1,Inner tubes for bicycles
07.2.1.1,Inner tubes for motorcycles
07.2.1.2,Parts for personal transport equipment
07.2.1.2,Spark plugs
07.2.1.2,Batteries
07.2.1.2,Shock absorbers
07.2.1.2,Filters
07.2.1.2,Pumps
07.2.1.2,Rims
07.2.1.2,Other parts for personal transport equipment
07.2.2.4,Lubricants
07.2.2.4,Motor Oil
07.2.2.4,Brake Fluid
07.2.2.4,Transmission Fluid
07.2.2.4,Coolant
07.2.2.4,Additives
07.2.2.4,Lubricants
07.2.3.0,Maintenance and repair of personal transport equipment
07.2.3.0,Fitting of car parts and accessories
07.2.3.0,Tyre changing and wheel balancing
07.2.3.0,Breakdown services
07.2.3.0,Oil changes and greasing
07.2.3.0,Car washing
07.2.3.0,Installation of car cameras
07.2.3.0,Locksmith services for cars
07.2.3.0,"Exclusions: parts, accessories, and lubricants for DIY maintenance (07.2.1, 07.2.2.4), roadworthiness tests (07.2.4.3)"
07.2.4.1,Parking services
07.2.4.1,Municipal street parking rental
07.2.4.1,Parking meters
07.2.4.1,Hourly parking garage rental
07.2.4.1,Valet parking service
07.2.4.1,Shopping centre parking
07.2.4.1,Parking permits
07.2.4.1,Residential parking permits
07.2.4.3,"Driving lessons, tests, licences and roadworthiness tests"
07.2.4.3,Driving lessons
07.2.4.3,Driving tests
07.2.4.3,Driving licences
07.2.4.3,Roadworthiness tests
07.2.4.3,Emissions control tests
07.2.4.3,Vehicle registration fees
07.2.4.3,Transfer of vehicle ownership charges
07.2.4.3,Recreational transport vehicle driving lessons
07.2.4.3,Recreational transport vehicle driving tests
07.2.4.3,Recreational transport vehicle driving licences
07.3.1.2,Passenger transport by rapid transit and tram
07.3.1.2,"Rapid transit systems (e.g. subway, metro, elevated rail)"
07.3.1.2,"Light rail transit (e.g. streetcar, tram)"
07.3.1.2,Underground railways
07.3.1.2,Rubber-tyred metro
07.3.1.2,"People movers (e.g. automated guideway transit, personal rapid transit)"
07.3.1.2,Trams
07.3.2.9,Other passenger transport by road
07.3.2.9,Animal-drawn carriages
07.3.2.9,Tuk-tuks
07.3.2.9,Auto rickshaws
07.3.2.9,Cycle rickshaws
07.3.2.9,Motorcycle taxis
07.3.6.0,Other passenger transport services
07.3.6.0,Funicular transport
07.3.6.0,Elevator transport
07.3.6.0,Cable car transport
07.3.6.0,Chairlift transport
07.3.6.0,Porter services
07.3.6.0,Left-luggage offices
07.3.6.0,Luggage forwarding offices
07.3.6.0,Transporter bridges
07.3.6.0,Transport elevators
07.3.6.0,Incline elevators
07.3.6.0,Travel agents' commissions
07.4.1.1,Letter handling services
07.4.1.1,new postage stamps
07.4.1.1,pre-franked postcards
07.4.1.1,pre-franked envelopes
07.4.1.1,letter courier services
07.4.1.1,mailbox rentals
07.4.1.2,Courier and parcel delivery services
07.4.1.2,Parcel delivery
07.4.1.2,Small parcel courier
07.4.1.2,Online purchase parcel delivery
07.4.1.2,Parcel shipment
07.4.1.2,Parcel home delivery
07.4.9.1,Removal and storage services
07.4.9.1,Furniture Removal Services
07.4.9.1,Furniture Storage Services
07.4.9.1,Porter Services (excluded)
07.4.9.1,Left-Luggage Services (excluded)
07.4.9.1,Luggage-Forwarding Services (excluded)
07.4.9.1,Self-Storage Units (excluded)
07.4.9.2,Delivery of goods
07.4.9.2,Furniture delivery
07.4.9.2,Supermarket shopping delivery
07.4.9.2,Takeout meal delivery
07.4.9.2,Prescription drug delivery
07.4.9.2,Immediate delivery after purchase
08.1.2.0,Mobile telephone equipment
08.1.2.0,iPhone
08.1.2.0,Samsung Galaxy
08.1.2.0,Google Pixel
08.1.2.0,OnePlus
08.1.2.0,LG Velvet
08.1.2.0,Sony Xperia
08.1.2.0,Nokia 3310
08.1.2.0,BlackBerry Key2
08.1.2.0,Asus ROG Phone
08.1.2.0,ZTE Axon
08.1.3.1,"Computers, laptops and tablets"
08.1.3.1,Desktop computers
08.1.3.1,Laptops
08.1.3.1,Tablets
08.1.3.1,Telefax facilities of personal computers
08.1.3.1,Telephone-answering facilities of personal computers
08.1.4.0,"Equipment for the reception, recording and reproduction of sound and vision"
08.1.4.0,Television sets
08.1.4.0,Video cassette players
08.1.4.0,Digital video recorders (DVRs)
08.1.4.0,DVD players
08.1.4.0,Blu-ray players
08.1.4.0,Streaming boxes
08.1.4.0,Television aerials
08.1.4.0,Radio receivers
08.1.4.0,CD players
08.1.4.0,Sound players
08.1.4.0,Stereo equipment
08.1.4.0,CD radio cassette recorders
08.1.4.0,Turntables
08.1.4.0,Tuners
08.1.4.0,Amplifiers
08.1.4.0,Cassette decks
08.1.4.0,Microphones
08.1.4.0,Speakers
08.1.4.0,Disc jockey (DJ) equipment
08.1.4.0,Karaoke systems
08.1.4.0,Car audio and video systems
08.1.4.0,Set-top boxes
08.1.4.0,Satellite receivers
08.1.4.0,Internet Protocol television receivers
08.1.4.0,Television converter boxes
08.1.4.0,Digital media players
08.1.4.0,Headphones
08.1.4.0,Earplugs
08.1.4.0,Wireless headsets
08.1.4.0,Bluetooth headsets
08.3.9.2,Subscriptions to audiovisual streaming services and rental of audiovisual content
08.3.9.2,Netflix
08.3.9.2,Hulu
08.3.9.2,Amazon Prime Video
08.3.9.2,Spotify
08.3.9.2,Apple Music
08.3.9.2,Cable TV
08.3.9.2,Satellite TV
08.3.9.2,IPTV
08.3.9.2,Pay TV
08.3.9.2,Online videorecorder services
08.3.9.2,Video on demand services
08.3.9.2,Subscription to television via decoders
08.3.9.2,Rental of decoders
08.3.9.2,Online CD rental
08.3.9.2,Online video tape rental
08.3.9.2,Online DVD rental
08.3.9.2,Online Blu-ray disc rental
08.3.9.2,Online software rental (excluding game software)
09.1.1.1,Cameras
09.1.1.1,Still cameras
09.1.1.1,Movie cameras
09.1.1.1,Sound-recording cameras
09.1.1.1,Film projectors
09.1.1.1,Slide projectors
09.1.1.1,Enlargers
09.1.1.1,Film processing equipment
09.1.1.1,Video cameras
09.1.1.1,Camcorders
09.1.1.1,Action cameras
09.1.1.1,Maintenance materials
09.1.1.1,Repair materials
09.1.1.3,Optical instruments
09.1.1.3,Binoculars
09.1.1.3,Microscopes
09.1.1.3,Telescopes
09.1.1.3,Compasses
09.1.2.1,"Camper vans, caravans and trailers"
09.1.2.1,Camper vans
09.1.2.1,Caravans
09.1.2.1,Trailers
09.1.2.1,Pop-up campers
09.1.2.1,Towable RVs
09.1.2.1,Fifth-wheel trailers
09.1.2.1,Teardrop trailers
09.1.2.1,Travel trailers
09.1.2.1,Expandable trailers
09.1.2.1,Tent trailers
09.1.2.3,"Boats, yachts, outboard motors and other water-sport equipment"
09.1.2.3,Boats
09.1.2.3,Yachts
09.1.2.3,Outboard motors
09.1.2.3,Sails
09.1.2.3,Jet skis
09.1.2.3,Rigging
09.1.2.3,Superstructures
09.1.2.3,Recreational vessels
09.1.2.3,Sailboats
09.1.2.3,Sailboards
09.1.2.3,Water-sport boards
09.1.2.3,Canoes
09.1.2.3,Kayaks
09.1.2.3,Windsurfing boards
09.1.2.3,Sea diving equipment
09.1.2.3,Water sport equipment
09.1.2.3,Water sport accessories
09.1.2.4,"Horses, ponies, camels and dromedaries and accessories"
09.1.2.4,Horses for recreational use
09.1.2.4,Ponies for recreational use
09.1.2.4,Horse-drawn carriages for recreation
09.1.2.4,Pony-drawn carriages for recreation
09.1.2.4,Camels for recreational use
09.1.2.4,Dromedaries for recreational use
09.1.2.4,Horse harnesses for recreation
09.1.2.4,Pony harnesses for recreation
09.1.2.4,Camel harnesses for recreation
09.1.2.4,Dromedary harnesses for recreation
09.1.2.4,Horse bridles for recreation
09.1.2.4,Pony bridles for recreation
09.1.2.4,Camel bridles for recreation
09.1.2.4,Dromedary bridles for recreation
09.1.2.4,Horse reins for recreation
09.1.2.4,Pony reins for recreation
09.1.2.4,Camel reins for recreation
09.1.2.4,Dromedary reins for recreation
09.1.2.4,Horse saddles for recreation
09.1.2.4,Pony saddles for recreation
09.1.2.4,Camel saddles for recreation
09.1.2.4,Dromedary saddles for recreation
09.1.2.9,Other major recreational durables
09.1.2.9,golf carts
09.1.2.9,large garden swimming pools (above ground)
09.1.2.9,"billiards tables, ping-pong tables, pinball machines, gaming machines"
09.1.2.9,"electric skateboards, self-balancing unicycles"
09.1.2.9,other major recreational durables n.e.c.
09.2.1.2,"Other games, toys and hobby-related articles"
09.2.1.2,card games
09.2.1.2,parlour games
09.2.1.2,board games
09.2.1.2,chess sets
09.2.1.2,dolls
09.2.1.2,toy cars
09.2.1.2,toy trains
09.2.1.2,toy bicycles
09.2.1.2,toy tricycles
09.2.1.2,remote controlled toy cars
09.2.1.2,remote controlled ships
09.2.1.2,remote controlled planes
09.2.1.2,aerial vehicles
09.2.1.2,soft toys
09.2.1.2,teddy bears
09.2.1.2,modelling clay
09.2.1.2,masks
09.2.1.2,disguises
09.2.1.2,joke toys
09.2.1.2,novelties
09.2.1.2,models
09.2.1.2,replicas of planes
09.2.1.2,boats
09.2.1.2,trains
09.2.1.2,requisites for stamp-collecting
09.2.1.2,postage stamps
09.2.1.2,stamp albums
09.2.1.2,coins
09.2.1.2,medals
09.2.1.2,minerals
09.2.1.2,zoological specimens
09.2.1.2,botanical specimens
09.2.2.1,Sporting equipment
09.2.2.1,gymnastic equipment
09.2.2.1,physical education equipment
09.2.2.1,sporting balls
09.2.2.1,shuttlecocks
09.2.2.1,nets
09.2.2.1,rackets
09.2.2.1,bats
09.2.2.1,skis
09.2.2.1,golf clubs
09.2.2.1,discuses
09.2.2.1,javelins
09.2.2.1,parachutes
09.2.2.1,paragliders
09.2.2.1,skydiving equipment
09.2.2.1,firearms
09.2.2.1,ammunition
09.2.2.1,weapons
09.2.2.1,body armour
09.2.2.1,fishing rods
09.2.2.1,fishing equipment
09.2.2.1,skateboards
09.2.2.1,kickboards
09.2.2.1,smart balance wheels
09.2.2.1,hover boards
09.2.2.1,walking sticks
09.2.2.1,canes
09.2.2.1,hiking sticks
09.2.2.1,tracking sticks
09.2.2.1,ski boots
09.2.2.1,football boots
09.2.2.1,golfing shoes
09.2.2.1,ice skates
09.2.2.1,rollerblades
09.2.2.1,spiked shoes
09.2.2.1,studded shoes
09.2.2.1,ski suits
09.2.2.1,protective headgear
09.2.2.1,life jackets
09.2.2.1,boxing gloves
09.2.2.1,sport gloves
09.2.2.1,body padding
09.2.2.1,shin guards
09.2.2.1,goggles
09.2.2.1,belts
09.2.2.1,supports
09.2.2.2,Camping and open-air recreation equipment
09.2.2.2,Beach games equipment
09.2.2.2,"Inflatable boats, rafts, and swimming pools"
09.2.2.2,Tents and sleeping bags
09.2.2.2,Backpacks for camping
09.2.2.2,Air mattresses and inflating pumps
09.2.2.2,Camping stoves and gas
09.2.2.2,Barbecues
09.2.2.2,GPS equipment for boating and hiking
09.3.1.2,"Plants, seeds and flowers"
09.3.1.2,Indoor plants (natural and artificial)
09.3.1.2,Outdoor plants
09.3.1.2,"Seeds, bulbs, and tubers for planting"
09.3.1.2,Shrubs
09.3.1.2,"Indoor flowers (natural and artificial, in a vase or not)"
09.3.1.2,Outdoor flowers
09.3.1.2,Flower seeds and bulbs
09.3.1.2,Natural and artificial flowers and wreaths for burial decoration
09.3.1.2,Cut flowers
09.3.2.1,Pets
09.3.2.1,Dogs
09.3.2.1,Cats
09.3.2.1,Birds
09.3.2.1,Fish
09.3.2.1,Reptiles
09.3.2.1,"Small mammals (hamsters, guinea pigs, etc.)"
09.3.2.2,Products for pets and other household animals
09.3.2.2,Pet foods
09.3.2.2,Pet veterinary products
09.3.2.2,Pet grooming products
09.3.2.2,Pet collars
09.3.2.2,Pet leashes
09.3.2.2,Kennels
09.3.2.2,Birdcages
09.3.2.2,Fish tanks
09.3.2.2,Cat litter
09.3.2.2,Animal feed products
09.3.2.2,Veterinary products for transportation animals
09.3.2.2,Veterinary products for consumption animals
09.3.2.2,Veterinary products for recreation animals
09.4.1.0,Hire and repair of photographic and cinematographic equipment and optical instruments
09.4.1.0,Hire of cameras and lenses
09.4.1.0,Repair of movie projectors
09.4.1.0,Hire of telescopes
09.4.1.0,Repair of binoculars
09.4.1.0,Hire of microscopes
09.4.1.0,Repair of camera equipment
09.4.1.0,Hire of optical equipment
09.4.1.0,Repair of photographic instruments
09.4.2.2,"Hire, maintenance and repair of other major recreational durables"
09.4.2.2,"Hire of aeroplanes, microlight aircraft, gliders, hang gliders, and hot-air balloons"
09.4.2.2,"Hire of boats, yachts, outboard motors, and other water-sport equipment"
09.4.2.2,"Hire of horses, ponies, camels, and dromedaries and accessories"
09.4.2.2,Winter lay-up of boats and yachts
09.4.2.2,Hangar services for private planes
09.4.2.2,Marina services for boats
09.4.2.2,"Hire of golf carts, billiards tables, electric skateboards, and other major recreational durables"
09.4.5.0,Veterinary and other services for pets
09.4.5.0,Veterinary services
09.4.5.0,Pet grooming
09.4.5.0,Pet tattooing
09.4.5.0,Pet training
09.4.5.0,Pet boarding
09.4.5.0,Pet day-care
09.4.5.0,Veterinary hosting for transportation animals
09.4.5.0,Veterinary hosting for consumption animals
09.4.5.0,Veterinary hosting for recreation animals
09.4.6.1,Recreational and leisure services
09.4.6.1,Fairground rides
09.4.6.1,Amusement park attractions
09.4.6.1,Playground equipment
09.4.6.1,Bridge lessons
09.4.6.1,Chess lessons
09.4.6.1,Sewing classes
09.4.6.1,Cooking workshops
09.4.6.1,Pinball machines
09.4.6.1,Arcade games
09.4.6.1,Mountain guiding
09.4.6.1,Tour guiding
09.4.6.1,Nightclub cover charges
09.4.6.1,Water-park services
09.4.6.1,Dancing establishments
09.4.6.3,Services associated with attendance at sporting events
09.4.6.3,Football game tickets
09.4.6.3,Hockey game tickets
09.4.6.3,Ice-skating competition tickets
09.4.6.3,Ski competition tickets
09.4.6.3,Soccer game tickets
09.4.6.3,Tennis match tickets
09.4.6.3,Horse-racing admission
09.4.6.3,Motor-racing admission
09.4.6.3,Velodrome admission for track cycling
09.5.2.0,Audiovisual media
09.5.2.0,Recorded tapes
09.5.2.0,CD-ROMs
09.5.2.0,DVDs
09.5.2.0,Blu-ray discs
09.5.2.0,Gramophone records
09.5.2.0,Flash drives
09.5.2.0,Downloads of music
09.5.2.0,Downloads of films
09.6.3.0,Photographic services
09.6.3.0,Portrait photography
09.6.3.0,"Event photography (e.g., weddings)"
09.6.3.0,Video production
09.6.3.0,Film developing
09.6.3.0,Print processing
09.6.3.0,Enlarging
09.6.3.0,Photographic services (supermarkets)
09.6.3.0,Photographic services (consumer electronic stores)
09.6.3.0,Online photographic services
09.6.9.0,Other cultural services
09.6.9.0,Hire and repair of musical instruments
09.6.9.0,Bookbinding services
09.6.9.0,"Art, dance, music, and photography classes (classroom or e-learning)"
09.6.9.0,"Rental of cultural venue premises for amateur music group rehearsals, weddings, and other celebrations"
09.7.1.9,Other books
09.7.1.9,Fiction books
09.7.1.9,Non-fiction books
09.7.1.9,Children's books
09.7.1.9,Scrapbooks for children
09.7.1.9,Art books
09.7.1.9,Musical scores
09.7.1.9,Religious books
09.7.1.9,Travel guides
09.7.1.9,Atlases
09.7.1.9,Coloring books for children
09.7.1.9,Scrapbooks and albums (excluding stamp albums)
09.7.1.9,Children's scrapbooks and albums
09.7.1.9,Complete books
09.7.1.9,Book excerpts
09.7.1.9,Electronic format books
09.7.1.9,Photocopied books
09.7.1.9,Children's art books
09.7.1.9,Cookbooks
09.7.1.9,Biographies
09.7.1.9,Novels
09.7.1.9,Textbooks
09.7.1.9,Encyclopedias
09.7.1.9,Comic books
09.7.1.9,Picture books
09.7.1.9,Poetry books
09.7.1.9,Reference books
09.7.1.9,Audiobooks
09.7.1.9,E-books
09.7.1.9,Books on tape
09.7.1.9,Manuals
09.7.1.9,Guides
09.7.1.9,Journals
09.7.1.9,Magazines
09.7.1.9,Newspapers
09.7.1.9,Directories
09.7.1.9,Yearbooks
09.7.1.9,Catalogs
09.7.1.9,Brochures
09.7.1.9,Flyers
09.7.1.9,Leaflets
09.7.1.9,Pamphlets
09.7.1.9,Prospectuses
09.7.1.9,Reports
09.7.1.9,Studies
09.7.1.9,Theses
09.7.1.9,Dissertations
09.7.1.9,Monographs
09.7.1.9,Papers
09.7.1.9,Essays
09.7.1.9,Letters
09.7.1.9,Diaries
09.7.1.9,Memoirs
09.7.1.9,Autobiographies
09.7.1.9,Travelogues
09.7.1.9,Handbooks
09.7.1.9,Manuals
09.7.1.9,Textbooks
09.7.1.9,Workbooks
09.7.1.9,Study guides
09.7.1.9,Test prep books
09.7.1.9,Instructional materials
09.7.1.9,Lecture notes
09.7.1.9,Class notes
09.7.1.9,Lab notes
