CODE,NAME_EN,PARENT_CODE
07.2.1.2,batteries for personal transport equipment,07.2.1
07.2.1.2,shock absorbers for personal transport equipment,07.2.1
07.2.1.2,filters for personal transport equipment,07.2.1
07.2.1.2,pumps for personal transport equipment,07.2.1
07.2.1.3,Accessories for personal transport equipment,07.2.1
07.2.1.3,Accessories for personal transport equipment bought separately,07.2.1
07.2.1.3,GPS devices designed for use in personal transport equipment,07.2.1
07.2.2.2,Petrol,07.2.2
07.2.2.2,Petrol. Includes: petrol,07.2.2
07.2.2.3,Other fuels for personal transport equipment,07.2.2
07.2.2.3,"Liquid petroleum gas (LPG): Fuel used in vehicles, such as LPG-powered cars and trucks.",07.2.2
07.2.2.3,"Alcohol: Fuel used in vehicles, such as ethanol or methanol-powered cars and trucks.",07.2.2
07.2.2.3,Electricity: Energy source used to power electric vehicles.,07.2.2
07.2.2.3,Two-stroke mixtures: Combination of gasoline and oil used in two-stroke engines for vehicles like scooters and small motorcycles.,07.2.2
07.2.2.4,Lubricants,07.2.2
07.2.2.4,Lubricants,07.2.2
07.2.2.4,Brake fluids,07.2.2
07.2.2.4,Transmission fluids,07.2.2
07.2.2.4,Coolants,07.2.2
07.2.2.4,Additives,07.2.2
07.2.3.0,Maintenance and repair of personal transport equipment,07.2.3
07.2.3.0,"Service of fitting parts and accessories for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.3.0,"Service of wheel balancing for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.3.0,"Service of technical inspection for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.3.0,"Service of breakdown services for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.3.0,"Service of oil changes for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.3.0,"Service of greasing for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.3.0,"Service of washing for personal transport equipment, including the total value of labor and materials.",07.2.3
07.2.4.2,Toll facilities and parking meters,07.2.4
07.2.4.2,"Toll facilities (bridges, tunnels, shuttle ferries, motorways)",07.2.4
07.2.4.2,Parking meters,07.2.4
07.3.1.1,Passenger transport by train,07.3.1
07.3.1.1,"Transport of individual passengers by train, including ticketing and onboard services.",07.3.1
07.3.1.1,"Transport of groups of persons by train, including group ticketing and onboard services.",07.3.1
07.3.1.1,"Transport of luggage and personal belongings by train, including handling and storage during the journey.",07.3.1
07.3.5.0,Combined passenger transport,07.3.5
07.3.5.0,Transport of individuals by two or more modes of transport when expenditure cannot be apportioned,07.3.5
07.3.5.0,Transport of groups of persons by two or more modes of transport when expenditure cannot be apportioned,07.3.5
07.3.5.0,Transport of luggage by two or more modes of transport when expenditure cannot be apportioned,07.3.5
07.3.5.0,Transport of private vehicles,07.3.5
08.1.0.1,Letter handling services,08.1.0
08.1.0.1,postcards,08.1.0
08.1.0.1,purchases of new postage stamps,08.1.0
08.1.0.1,pre-franked postcards,08.1.0
08.1.0.1,aerogrammes,08.1.0
08.1.0.9,Other postal services,08.1.0
08.1.0.9,Other postal services,08.1.0
08.1.0.9,Parcels delivery services,08.1.0
08.2.0.3,Other equipment of telephone and telefax equipment,08.2.0
08.2.0.3,Radio-telephones - Devices that combine telephone and radio communication capabilities.,08.2.0
08.2.0.3,Telefax machines - Devices for sending and receiving facsimiles (faxes) over telephone lines.,08.2.0
08.2.0.3,Telephone-answering machines - Devices that record incoming telephone messages for later playback.,08.2.0
08.2.0.3,Telephone loudspeakers - Speakers connected to telephones to amplify sound for hands-free conversations.,08.2.0
08.2.0.4,Repair of telephone or telefax equipment,08.2.0
08.2.0.4,repair of telephone or telefax equipment,08.2.0
08.3.0.1,Wired telephone services,08.3.0
08.3.0.1,Local wired telephone calls,08.3.0
08.3.0.1,Regional wired telephone calls,08.3.0
08.3.0.1,National wired telephone calls,08.3.0
08.3.0.1,International wired telephone calls,08.3.0
08.3.0.1,Telephone calls from public lines,08.3.0
08.3.0.1,Telephone calls from hotels,08.3.0
08.3.0.1,Telephone calls from cafés,08.3.0
08.3.0.1,Telephone calls from restaurants,08.3.0
08.3.0.1,Hire of wired telephone equipment,08.3.0
08.3.0.1,Hire of telephone-answering machines,08.3.0
08.3.0.1,Hire of telephone loudspeakers,08.3.0
08.3.0.1,Installation costs of personal telephone equipment,08.3.0
08.3.0.1,Subscription costs of personal telephone equipment,08.3.0
08.3.0.2,Wireless telephone services,08.3.0
08.3.0.2,National voice calls,08.3.0
08.3.0.2,National video calls,08.3.0
08.3.0.2,International voice calls,08.3.0
08.3.0.2,International video calls,08.3.0
08.3.0.2,Voice messages,08.3.0
08.3.0.2,Written messages (SMS),08.3.0
08.3.0.2,Image messages (MMS),08.3.0
08.3.0.2,Other mobile telephone services,08.3.0
08.3.0.2,Hire of wireless telephone equipment,08.3.0
08.3.0.2,Costs of telephone equipment if included in subscription costs,08.3.0
08.3.0.2,Mobile phones included in pre-paid packages,08.3.0
08.3.0.2,Mobile phones included in post-paid packages,08.3.0
08.3.0.3,Internet access provision services,08.3.0
08.3.0.3,Internet access services provided by operators of wired infrastructure,08.3.0
08.3.0.3,Internet access services provided by operators of wireless infrastructure,08.3.0
08.3.0.3,Internet access services provided by operators of satellite infrastructure,08.3.0
08.3.0.3,Hire of internet access provision equipment,08.3.0
08.3.0.3,Activation fee for internet access provision,08.3.0
08.3.0.3,Monthly rate for internet access provision,08.3.0
08.3.0.4,Bundled telecommunication services,08.3.0
08.3.0.4,Telephony services: Voice communication services including local and long-distance calls.,08.3.0
08.3.0.4,Internet services: Broadband and data communication services.,08.3.0
08.3.0.4,Television services: Cable or satellite TV channels and content.,08.3.0
09.1.1.1,"Equipment for the reception, recording and reproduction of sound",09.1.1
09.1.1.1,radio sets,09.1.1
09.1.1.1,car radios,09.1.1
09.1.1.1,radio clocks,09.1.1
09.1.1.1,two-way radios,09.1.1
09.1.1.1,amateur radio receivers,09.1.1
09.1.1.1,amateur radio transmitters,09.1.1
09.1.1.1,non portable CD players,09.1.1
09.1.1.1,non portable sound players (without video function),09.1.1
09.1.1.1,stereo equipment,09.1.1
09.1.1.1,CD radio cassette recorder,09.1.1
09.1.1.1,car stereos,09.1.1
09.1.1.1,docking stations,09.1.1
09.1.1.1,turntables,09.1.1
09.1.1.1,tuners,09.1.1
09.1.1.1,amplifiers,09.1.1
09.1.1.1,microphones,09.1.1
09.1.1.1,speakers,09.1.1
09.1.1.2,"Equipment for the reception, recording and reproduction of sound and vision",09.1.1
09.1.1.2,"television sets, including television aerials of all types",09.1.1
09.1.1.2,video recorders,09.1.1
09.1.1.2,DVD recorders,09.1.1
09.1.1.2,DVD players,09.1.1
09.1.1.2,digiboxes,09.1.1
09.1.1.2,home theatre systems,09.1.1
09.1.1.2,video projectors,09.1.1
09.1.1.2,satellite receivers,09.1.1
09.1.1.2,blu-ray players,09.1.1
09.1.1.2,sound and vision players (with video function),09.1.1
09.1.1.2,hard disk recorders,09.1.1
09.1.1.3,Portable sound and vision devices,09.1.1
09.1.1.3,Portable sound and vision devices,09.1.1
09.1.1.3,Portable sound and vision players,09.1.1
09.1.1.3,Portable TV receivers,09.1.1
09.1.1.9,"Other equipment for the reception, recording and reproduction of sound and picture",09.1.1
09.1.1.9,Wireless Bluetooth earphones,09.1.1
09.1.1.9,Digital photo frames with touchscreen,09.1.1
09.1.1.9,E-book readers with Wi-Fi connectivity,09.1.1
09.1.2.2,Accessories for photographic and cinematographic equipment,09.1.2
09.1.2.2,Screens for photographic and cinematographic equipment,09.1.2
09.1.2.2,Viewers for photographic and cinematographic equipment,09.1.2
09.1.2.2,Lenses for photographic and cinematographic equipment (including zoom lenses),09.1.2
09.1.2.2,Flash attachments for photographic and cinematographic equipment,09.1.2
09.1.2.2,Filters for photographic and cinematographic equipment,09.1.2
09.1.2.2,Exposure meters for photographic and cinematographic equipment,09.1.2
09.1.3.1,Personal computers,09.1.3
09.1.3.1,"Personal computers: Includes laptop, desktop, hand-held computers, including keyboard, monitor, mouse, printer, when purchased as a bundle",09.1.3
09.1.3.1,Tablet computers,09.1.3
09.1.3.2,Accessories for information processing equipment,09.1.3
09.1.3.2,"Accessories for information processing equipment, including scanners purchased separately",09.1.3
09.1.3.2,"Accessories for information processing equipment, including monitors purchased separately",09.1.3
09.1.3.2,"Accessories for information processing equipment, including printers purchased separately",09.1.3
09.1.3.2,"Accessories for information processing equipment, including telefax facilities provided by personal computer",09.1.3
09.1.3.2,"Accessories for information processing equipment, including telephone answering facilities provided by personal computer",09.1.3
09.1.3.2,"Accessories for information processing equipment, including cables provided by personal computer",09.1.3
09.1.3.2,"Accessories for information processing equipment, including disks provided by personal computer",09.1.3
09.1.3.4,Calculators and other information processing equipment,09.1.3
09.1.3.4,Pocket calculators for basic arithmetic operations,09.1.3
09.1.3.4,Electronic calendars with scheduling and reminder features,09.1.3
09.1.4.2,Unrecorded recording media,09.1.4
09.1.4.2,CD R,09.1.4
09.1.4.2,CD RW,09.1.4
09.1.4.2,Video R,09.1.4
09.1.4.2,Video RW,09.1.4
09.1.4.2,DVD R,09.1.4
09.1.4.2,DVD RW,09.1.4
09.1.4.2,Blu-ray disc,09.1.4
09.1.4.2,Cassette,09.1.4
09.1.4.2,Video cassette,09.1.4
09.1.5.0,"Repair of audiovisual, photographic and information processing equipment",09.1.5
09.1.5.0,Repair of audiovisual equipment,09.1.5
09.1.5.0,Repair of photographic equipment,09.1.5
09.1.5.0,Repair of information processing equipment,09.1.5
09.1.5.0,Total value of the service including labour and materials cost,09.1.5
09.2.1.1,"Camper vans, caravans and trailers",09.2.1
09.2.1.1,"Camper vans: Vehicles converted into mobile homes, including small, medium, and large models.",09.2.1
09.2.1.1,Caravans: Towed living vehicles ranging from basic to luxury models with various amenities.,09.2.1
09.2.1.1,"Trailers: Unpowered vehicles for camping or hauling, including camping, cargo, and boat trailers.",09.2.1
09.2.1.4,"Horses, ponies and accessories",09.2.1
09.2.1.4,Horses,09.2.1
09.2.1.4,Ponies,09.2.1
09.2.1.4,Horse or pony drawn vehicles,09.2.1
09.2.1.4,Harnesses for horses or ponies,09.2.1
09.2.1.4,Bridles for horses or ponies,09.2.1
09.2.1.4,Reins for horses or ponies,09.2.1
09.2.1.4,Saddles for horses or ponies,09.2.1
09.2.2.2,Major durables for indoor recreation,09.2.2
09.2.2.2,Billiard tables for indoor recreation,09.2.2
09.2.2.2,Ping-pong tables for indoor recreation,09.2.2
09.2.2.2,Pin-ball machines for indoor recreation,09.2.2
09.2.2.2,Gaming machines for indoor recreation,09.2.2
09.3.2.2,Equipment for camping and open-air recreation,09.3.2
09.3.2.2,tents,09.3.2
09.3.2.2,sleeping bags,09.3.2
09.3.2.2,backpacks,09.3.2
09.3.2.2,air mattresses,09.3.2
09.3.2.2,inflating pumps,09.3.2
09.3.2.2,camping stoves,09.3.2
09.3.2.2,barbecues,09.3.2
09.3.2.3,"Repair of equipment for sport, camping and open-air recreation",09.3.2
09.3.2.3,"Repair of equipment for sport, camping and open-air recreation",09.3.2
09.3.3.2,Plants and flowers,09.3.3
09.3.3.2,indoor plants (natural),09.3.3
09.3.3.2,"indoor plants (artificial), including Christmas trees",09.3.3
09.3.3.2,outdoor plants,09.3.3
09.3.3.2,plant seeds and bulbs,09.3.3
09.3.3.2,"indoor flowers (natural, in vase)",09.3.3
09.3.3.2,"indoor flowers (natural, not in vase)",09.3.3
09.3.3.2,"indoor flowers (artificial, in vase)",09.3.3
09.3.3.2,"indoor flowers (artificial, not in vase)",09.3.3
09.3.3.2,outdoor flowers,09.3.3
09.3.3.2,flower seeds and bulbs,09.3.3
09.3.4.1,Purchase of pets,09.3.4
09.3.4.1,Purchase of dogs,09.3.4
09.3.4.1,Purchase of cats,09.3.4
09.3.4.1,Purchase of birds,09.3.4
09.3.4.1,Purchase of fish,09.3.4
09.3.4.1,"Purchase of small mammals (e.g., hamsters, rabbits)",09.3.4
09.3.4.1,Purchase of reptiles,09.3.4
09.3.4.1,Purchase of amphibians,09.3.4
09.4.1.1,Recreational and sporting services — Attendance,09.4.1
09.4.1.1,sports stadiums for the attendance of a sportive or recreational event,09.4.1
09.4.1.1,horse-racing courses for the attendance of a sportive or recreational event,09.4.1
09.4.1.1,motor-racing circuits for the attendance of a sportive or recreational event,09.4.1
09.4.1.1,velodromes for the attendance of a sportive or recreational event,09.4.1
09.4.1.1,fairgrounds and amusement parks,09.4.1
09.4.2.2,"Museums, libraries, zoological gardens",09.4.2
09.4.2.2,"Museums, art galleries, exhibitions, including historical monuments",09.4.2
09.4.2.2,Libraries,09.4.2
09.4.2.2,"National parks, zoological and botanical gardens",09.4.2
09.5.1.2,Educational text books,09.5.1
09.5.1.2,Primary school mathematics textbooks,09.5.1
09.5.1.2,Secondary school algebra textbooks,09.5.1
09.5.1.2,Secondary school geometry textbooks,09.5.1
09.5.1.2,Secondary school biology textbooks,09.5.1
09.5.1.2,Secondary school chemistry textbooks,09.5.1
09.5.1.2,Secondary school physics textbooks,09.5.1
09.5.1.2,Secondary school history textbooks,09.5.1
09.5.1.2,Secondary school literature textbooks,09.5.1
09.5.1.2,Higher education mathematics textbooks,09.5.1
09.5.1.2,Higher education science textbooks,09.5.1
09.5.1.2,Higher education humanities textbooks,09.5.1
09.5.1.2,Special education mathematics textbooks,09.5.1
09.5.1.2,Special education reading textbooks,09.5.1
09.5.1.2,Special education science textbooks,09.5.1
09.5.1.2,Vocational education textbooks,09.5.1
09.5.1.2,Technical education textbooks,09.5.1
09.5.1.4,Binding services and E-book downloads,09.5.1
09.5.1.4,Binding services,09.5.1
09.5.1.4,Fiction E-book downloads,09.5.1
09.5.1.4,Non-fiction E-book downloads,09.5.1
09.5.2.2,Magazines and periodicals,09.5.2
09.5.2.2,Lifestyle magazines,09.5.2
09.5.2.2,Children magazines,09.5.2
09.5.2.2,"Hobbies, leisure magazines",09.5.2
09.5.2.2,"Business, political magazines",09.5.2
09.5.2.2,TV magazines,09.5.2
09.5.2.2,Subscription for magazines (home delivery),09.5.2
09.5.2.2,Internet subscription for magazines,09.5.2
09.5.4.1,Paper products,09.5.4
09.5.4.1,Writing pads,09.5.4
09.5.4.1,Envelopes,09.5.4
09.5.4.1,Account books,09.5.4
09.5.4.1,Notebooks,09.5.4
09.5.4.1,Diaries,09.5.4
09.5.4.1,Drawing paper,09.5.4
09.5.4.1,Exercise books,09.5.4
09.6.0.1,Package domestic holidays,09.6.0
09.6.0.1,Holidays in coastal regions within the economic territory where the holidaymaker resides,09.6.0
09.6.0.1,Holidays in mountain regions within the economic territory where the holidaymaker resides,09.6.0
09.6.0.1,Holidays in urban cities within the economic territory where the holidaymaker resides,09.6.0
09.6.0.1,Holidays in rural areas within the economic territory where the holidaymaker resides,09.6.0
09.6.0.1,Holidays in national parks within the economic territory where the holidaymaker resides,09.6.0
09.6.0.1,Holidays in cultural heritage sites within the economic territory where the holidaymaker resides,09.6.0
10.2.0.0,Secondary education,10.2.0
10.2.0.0,Secondary Education: ISCED 2011 Level 2 - Lower-secondary education,10.2.0
10.2.0.0,Secondary Education: ISCED 2011 Level 3 - Upper-secondary education,10.2.0
10.2.0.0,Out-of-school secondary education for adults and young people,10.2.0
11.1.1.2,Fast food and take away food services,11.1.1
11.1.1.2,Fast food and take away food services,11.1.1
11.1.1.2,Places serving snacks and fast food,11.1.1
11.1.1.2,"Food services on public transport (coaches, trains, boats, aeroplanes, etc.) when priced separately",11.1.1
11.1.1.2,"Sale of food products and beverages for immediate consumption by kiosks, food stalls, street vendors, and automatic vending machines",11.1.1
11.1.1.2,Sale of cooked dishes by restaurants for consumption off their premises,11.1.1
11.1.1.2,Sale of cooked dishes by catering contractors whether collected by the customer or delivered to the customer's home,11.1.1
11.1.2.0,Canteens,11.1.2
11.1.2.0,Catering services of works canteens,11.1.2
11.1.2.0,Catering services of office canteens,11.1.2
11.1.2.0,Catering services of canteens in schools,11.1.2
11.1.2.0,Catering services of canteens in universities,11.1.2
11.1.2.0,Catering services of canteens in other educational establishments,11.1.2
11.1.2.0,University refectories,11.1.2
11.1.2.0,Military messes,11.1.2
11.1.2.0,Wardrooms,11.1.2
12.1.2.1,Electric appliances for personal care,12.1.2
12.1.2.1,Electric razors for personal grooming,12.1.2
12.1.2.1,Hair trimmers for personal grooming,12.1.2
12.1.2.1,Hand-held hairdryers for personal grooming,12.1.2
12.1.2.1,Hood hairdryers for personal grooming,12.1.2
12.1.2.1,Curling tongs for hair styling,12.1.2
12.1.2.1,Styling combs for hair styling,12.1.2
12.1.2.1,Sunlamps for personal use,12.1.2
12.1.2.1,Vibrators for personal use,12.1.2
12.1.2.1,Electric toothbrushes for dental hygiene,12.1.2
12.1.2.1,Other electric appliances for dental hygiene,12.1.2
12.1.3.1,Non-electrical appliances,12.1.3
12.1.3.1,Razor - Personal grooming tool used for shaving,12.1.3
12.1.3.1,Hair trimmer - Personal grooming tool used for trimming hair,12.1.3
12.1.3.1,Blades - Sharp cutting components used in razors or other cutting tools,12.1.3
12.1.3.1,Scissors - Cutting instrument used for various purposes,12.1.3
12.1.3.1,Nail files - Tool used for shaping and smoothing nails,12.1.3
12.1.3.1,Combs - Personal grooming tool used for hair,12.1.3
12.1.3.1,Shaving brushes - Tool used for applying shaving cream,12.1.3
12.1.3.1,Hairbrushes - Personal grooming tool used for hair care,12.1.3
12.1.3.1,Toothbrushes - Personal hygiene tool used for cleaning teeth,12.1.3
12.1.3.1,Nail brushes - Tool used for cleaning nails,12.1.3
12.1.3.1,Hairpins - Accessory used to hold hair in place,12.1.3
12.1.3.1,Curlers - Hair styling tool used to create curls,12.1.3
12.1.3.1,Personal weighing machines - Device used for measuring body weight,12.1.3
12.1.3.1,Baby scales - Device used for measuring the weight of infants,12.1.3
12.3.1.1,Jewellery,12.3.1
12.3.1.1,Diamond earrings,12.3.1
12.3.1.1,Ruby necklaces,12.3.1
12.3.1.1,Sapphire bracelets,12.3.1
12.3.1.1,Emerald rings,12.3.1
12.3.1.1,Gold pendants,12.3.1
12.3.1.1,Platinum cuff links,12.3.1
12.3.1.1,Silver tiepins,12.3.1
12.3.1.1,Fashion earrings,12.3.1
12.3.1.1,Costume necklaces,12.3.1
12.3.1.1,Costume bracelets,12.3.1
12.3.1.1,Costume rings,12.3.1
12.3.1.2,Clocks and watches,12.3.1
12.3.1.2,Clocks: Devices that display time.,12.3.1
12.3.1.2,Watches: Wearable timepieces.,12.3.1
12.3.1.2,"Stopwatches: Devices used to measure elapsed time, typically in sports or activities.",12.3.1
12.3.1.2,Alarm clocks: Clocks with an alarm function to wake up users at a set time.,12.3.1
12.3.1.2,Travel clocks: Portable clocks designed for use while traveling.,12.3.1
12.3.1.3,"Repair of jewellery, clocks and watches",12.3.1
12.3.1.3,Repair of jewellery,12.3.1
12.3.1.3,Repair of clocks,12.3.1
12.3.1.3,Repair of watches,12.3.1
12.3.2.1,Travel goods,12.3.2
12.3.2.1,travel goods and other carriers of personal effects,12.3.2
12.3.2.1,suitcases,12.3.2
12.3.2.1,trunks,12.3.2
12.3.2.1,travel bags,12.3.2
12.3.2.1,attaché cases,12.3.2
12.3.2.1,satchels,12.3.2
12.3.2.1,hand-bags,12.3.2
12.3.2.1,wallets,12.3.2
12.3.2.1,purses,12.3.2
12.3.2.3,Repair of other personal effects,12.3.2
12.3.2.3,repair of suitcases,12.3.2
12.3.2.3,repair of trunks,12.3.2
12.3.2.3,repair of travel bags,12.3.2
12.3.2.3,repair of attaché cases,12.3.2
12.3.2.3,repair of satchels,12.3.2
12.3.2.3,repair of hand-bags,12.3.2
12.3.2.3,repair of wallets,12.3.2
12.3.2.3,repair of purses,12.3.2
12.3.2.3,repair of baby carriages,12.3.2
12.3.2.3,repair of pushchairs,12.3.2
12.3.2.3,repair of carrycots,12.3.2
12.3.2.3,repair of recliners,12.3.2
12.3.2.3,repair of car beds and seats,12.3.2
12.3.2.3,repair of back-carriers,12.3.2
12.3.2.3,repair of front carriers,12.3.2
12.3.2.3,repair of reins and harnesses,12.3.2
12.4.0.2,Retirement homes for elderly persons and residences for disabled persons,12.4.0
12.4.0.2,Retirement homes for elderly persons,12.4.0
12.4.0.2,Residences for disabled persons,12.4.0
12.4.0.2,"Rehabilitation centres offering long-term support for patients, distinct from healthcare and rehabilitative therapy",12.4.0
12.4.0.4,Counselling,12.4.0
12.4.0.4,Counselling,12.4.0
12.4.0.4,guidance,12.4.0
12.4.0.4,arbitration,12.4.0
12.4.0.4,fostering and adoption services for families,12.4.0
12.5.3.2,Private insurance connected with health,12.5.3
12.5.3.2,"Health insurance paid to a private insurance company. Private insurance connected with health, specifically health insurance paid to a private insurance company.",12.5.3
12.5.4.1,Motor vehicle insurance,12.5.4
12.5.4.1,Motor vehicle insurance,12.5.4
12.5.4.1,Service charges for insurance in respect of personal transport equipment,12.5.4
12.5.4.2,Travel insurance,12.5.4
12.5.4.2,Service charges for travel insurance,12.5.4
12.5.4.2,Service charges for luggage insurance,12.5.4
12.6.2.1,Charges by banks and post offices,12.6.2
12.6.2.1,Charges for financial services of saving banks,12.6.2
12.6.2.1,Charges for financial services of money changers,12.6.2
12.6.2.1,Charges for financial services of similar financial institutions,12.6.2
12.6.2.1,Charges for financial services of post offices,12.6.2
12.6.2.2,"Fees and service charges of brokers, investment counsellors",12.6.2
12.6.2.2,Fees and service charges of brokers,12.6.2
12.6.2.2,Investment counsellors,12.6.2
12.6.2.2,Administrative charges of private pension funds,12.6.2
12.6.2.2,Charges for the financial services of tax consultants,12.6.2
12.7.0.2,Legal services and accountancy,12.7.0
12.7.0.2,Fees for legal services,12.7.0
12.7.0.2,Fees for accountancy,12.7.0
